example_id,o_tract_fips,d_tract_fips,path_order,first_raw_position,path_occurrences,screenline_id,tract_a,tract_b,screenline_color,shared_boundary_m,is_validation_candidate,is_in_cached_validation_path,mapped_mdot_station_ids,mapped_fhwa_station_ids
87,24031700724,24031700816,1,1,1,24031700724__24031700829,24031700724,24031700829,#1f77b4,1127.1256990522718,True,True,S1999150034;S1999150075;S2008150007,
87,24031700724,24031700816,2,2,1,24031700816__24031700829,24031700816,24031700829,#ff7f0e,2731.6356676669234,True,True,B150012,
88,24005401200,24510280200,1,1,1,24005401200__24510280301,24005401200,24510280301,#1f77b4,1937.1168992174075,True,True,B1138;S2009030156;S2010030015;S2010030124,
88,24005401200,24510280200,2,2,1,24510280200__24510280301,24510280200,24510280301,#ff7f0e,983.2960312846527,True,True,S2011031022,
89,24033807407,24033807404,1,1,1,24033807407__24033807408,24033807407,24033807408,#1f77b4,4988.84242948247,True,True,B3350;S1999160066;S2012160373;S2012161301;S2012161303,
89,24033807407,24033807404,2,2,1,24033807404__24033807408,24033807404,24033807408,#ff7f0e,8285.234106812553,True,True,B160004;B160086;B160129;B3186;S2012161017,
90,24031701509,24033807305,1,1,1,24031701509__24033807305,24031701509,24033807305,#1f77b4,26.777532188005303,True,True,S2000150193;S2000150194,
90,24031701509,24033807305,2,2,2,24033807304__24033807305,24033807304,24033807305,#ff7f0e,1943.9028652429774,True,True,B3289,
91,24031702900,24031702402,1,1,1,24031702500__24031702900,24031702500,24031702900,#1f77b4,1022.8774387465795,True,True,S2012150756;S2012150757;S2012150758;S2012150761,
91,24031702900,24031702402,2,2,1,24031702402__24031702500,24031702402,24031702500,#ff7f0e,1489.4671468407425,True,True,B2896;B2962;S2012150761;S2012150763;S2012150981,
92,24043010802,24043001002,1,1,1,24043010801__24043010802,24043010801,24043010802,#1f77b4,5996.825560092555,True,True,B210013;B3901;B3965;S1999210020;S2000210017;S2000210018;S2000210019;S2000210021;S2000210023;S2001210032,
92,24043010802,24043001002,2,2,1,24043001002__24043010801,24043001002,24043010801,#ff7f0e,1108.4566166820123,True,True,B3974,
93,24003750801,24003750900,1,1,1,24003750801__24003750900,24003750801,24003750900,#1f77b4,1490.3501539747463,True,True,B020052;B0684;S2000020105;S2000020106;S2000020107;S2000020109;S2000020110,
93,24003750801,24003750900,2,2,2,24003750804__24003750900,24003750804,24003750900,#ff7f0e,2704.192753549598,True,True,B0617;S2011020893,
94,24031701219,24031700904,1,1,1,24031701102__24031701219,24031701102,24031701219,#1f77b4,1505.6439639523128,True,True,S2012150949;S2012150956,
94,24031701219,24031700904,2,3,1,24031700904__24031701001,24031700904,24031701001,#ff7f0e,2790.1580609677576,True,True,B150072,
95,24021750803,24021750505,1,1,1,24021750801__24021750803,24021750801,24021750803,#1f77b4,2919.8939637668173,True,True,B100038;B1925;B2010;B2011;S2017100237,
95,24021750803,24021750505,2,3,1,24021750600__24021765100,24021750600,24021765100,#ff7f0e,1235.4367983006027,True,True,S2010100013;S2010100014,
96,24025303203,24025304201,1,1,1,24025303203__24025303204,24025303203,24025303204,#1f77b4,2489.6814355121405,True,True,B120018;B2337;S2011120704;S2017120338,
96,24025303203,24025304201,2,3,1,24025304201__24025304202,24025304201,24025304202,#ff7f0e,12517.457855876717,True,True,B2362;S2014120314,
97,24031700710,24031700105,1,1,1,24031700103__24031700710,24031700103,24031700710,#1f77b4,2094.6080632473486,True,True,B150091;S2012150646,
97,24031700710,24031700105,2,2,1,24031700103__24031700105,24031700103,24031700105,#ff7f0e,3831.6780843991983,True,True,B2780;B2781,
98,24033801214,24033801217,1,1,1,24033801207__24033801214,24033801207,24033801214,#1f77b4,1772.4429436129788,True,True,B160136;B3230;S2004160073;S2004160074;S2004160075;S2004160076;S2004160077;S2004160079;S2004160080;S2004160081,
98,24033801214,24033801217,2,2,1,24033801207__24033801217,24033801207,24033801217,#ff7f0e,2086.282469553664,True,True,B3126;S2004160073;S2004160074;S2004160075;S2004160076;S2004160077;S2004160079;S2004160080;S2004160081;S2012161069,
99,24013504100,24013507704,1,2,1,24013507602__24013507801,24013507602,24013507801,#1f77b4,1231.7751421337255,True,True,B060089;B1530,
99,24013504100,24013507704,2,4,1,24013507702__24013507704,24013507702,24013507704,#ff7f0e,2144.5343854767884,True,True,B060097;B1523,
100,24005450503,24005450300,1,1,1,24005450501__24005450503,24005450501,24005450503,#1f77b4,2557.720079134835,True,True,S2012030058;S2012030059;S2012030060,
100,24005450503,24005450300,2,2,1,24005450300__24005450501,24005450300,24005450501,#ff7f0e,1523.958075708124,True,True,B1059;S2001030128;S2012030075,
101,24043010900,24043001002,1,1,1,24043010802__24043010900,24043010802,24043010900,#1f77b4,10270.392907348822,True,True,B4006;S2010210057;S2010210058;S2010210059,
101,24043010900,24043001002,2,2,1,24043001002__24043010802,24043001002,24043010802,#ff7f0e,2161.633698192047,True,True,S2010210057;S2010210058;S2010210059,
102,24005440701,24005440300,1,1,1,24005440701__24005440800,24005440701,24005440800,#1f77b4,1308.9536042583734,True,True,S1998030122;S1998030123;S1998030124;S1998030126,
102,24005440701,24005440300,2,2,1,24005440300__24005440800,24005440300,24005440800,#ff7f0e,1033.7752983613952,True,True,B030002;S2002030039;S2002030046,
103,24005403402,24005404403,1,1,1,24005403402__24005403701,24005403402,24005403701,#1f77b4,1167.2264546144995,True,True,B1192;S1999030079;S1999030080;S1999030081;S1999030084;S1999030085;S1999030086;S1999030088;S1999030089,
103,24005403402,24005404403,2,3,1,24005403702__24005404102,24005403702,24005404102,#ff7f0e,1089.148718956735,True,True,B1027;B1028;S2009030078;S2010030151;S2010030152,
104,24017850802,24017850708,1,1,1,24017850709__24017850802,24017850709,24017850802,#1f77b4,4631.7600009323805,True,True,B1750;S2017080322;S2017080324,
104,24017850802,24017850708,2,2,1,24017850708__24017850709,24017850708,24017850709,#ff7f0e,2962.223881842515,True,True,B080099;B080108,
105,24003730700,24003731103,1,1,1,24003730700__24003730800,24003730700,24003730800,#1f77b4,2851.578129830089,True,True,B020081;S2011020832,
105,24003730700,24003731103,2,2,1,24003730800__24003731103,24003730800,24003731103,#ff7f0e,4982.105498005821,True,True,B020070;B0608;S2004020052;S2004020058;S2004020059;S2011020839;S2013020238,
106,24031702700,24031704200,1,1,1,24031702700__24031704100,24031702700,24031704100,#1f77b4,829.5764248845649,True,True,B150104;B2901;S2012150787;S2012150788,
106,24031702700,24031704200,2,2,1,24031704100__24031704200,24031704100,24031704200,#ff7f0e,1922.0056583428805,True,True,B2795;S2012150740,
107,24027606707,24027606904,1,1,1,24027606707__24027606901,24027606707,24027606901,#1f77b4,4008.87197609038,True,True,B2531;S2000130035;S2000130040;S2001130043;S2001130046,
107,24027606707,24027606904,2,3,2,24027606904__24027606905,24027606904,24027606905,#ff7f0e,3623.2935153031653,True,True,B130075,
108,24031701205,24031704401,1,1,1,24031701205__24031704401,24031701205,24031704401,#1f77b4,652.1506217090885,True,True,S2002150035;S2002150037;S2005150058;S2005150059;S2005150061;S2005150063;S2005150064;S2005150065,
108,24031701205,24031704401,2,2,2,24031701215__24031704401,24031701215,24031704401,#ff7f0e,2332.169484624239,True,True,B2852;S2002150035;S2002150037;S2005150058;S2005150059;S2005150061;S2005150063;S2005150064;S2005150065;S2012150742;S2012150910,
109,24003730601,24003740203,1,1,1,24003730601__24003741000,24003730601,24003741000,#1f77b4,3618.1099971348144,True,True,B0626;S2010020084;S2010020087;S2012021530,
109,24003730601,24003740203,2,2,1,24003740203__24003741000,24003740203,24003741000,#ff7f0e,6173.768382856647,True,True,B020100,
110,24510010300,24510020300,1,1,1,24510010300__24510010400,24510010300,24510010400,#1f77b4,873.6209829314035,True,True,S2005240058;S2012241410,
110,24510010300,24510020300,2,2,1,24510010400__24510020300,24510010400,24510020300,#ff7f0e,950.6523179226479,True,True,S2012241410;S2013240275,
111,24033801905,24033801908,1,1,1,24033801905__24033801907,24033801905,24033801907,#1f77b4,2792.9668668381387,True,True,S2012161161,
111,24033801905,24033801908,2,2,1,24033801907__24033801908,24033801907,24033801908,#ff7f0e,2605.3630309391674,True,True,B3272;S2010160143;S2010160148,
112,24005980000,24005452000,1,1,1,24005452100__24005980000,24005452100,24005980000,#1f77b4,4833.2032320061135,True,True,B1069;S2007030042;S2007030047;S2010030154,
112,24005980000,24005452000,2,2,1,24005452000__24005452100,24005452000,24005452100,#ff7f0e,1467.695810735917,True,True,B1068;B1119;S2012030006,
113,24025303501,24025304202,1,1,1,24025303501__24025303502,24025303501,24025303502,#1f77b4,1399.2438008777483,True,True,B2307;S2011120705,
113,24025303501,24025304202,2,2,1,24025303206__24025303502,24025303206,24025303502,#ff7f0e,2717.370236399274,True,True,B120054,
114,24017850709,24017850801,1,1,2,24017850709__24017850802,24017850709,24017850802,#1f77b4,4631.7600009323805,True,True,B1750;S2017080322;S2017080324,
114,24017850709,24017850801,2,3,1,24017850709__24017850801,24017850709,24017850801,#ff7f0e,162.2679634290276,True,True,B080088;B3123,
115,24031702200,24031701900,1,1,1,24031702200__24031702301,24031702200,24031702301,#1f77b4,1355.0843375396614,True,True,B2923;S2012150760,
115,24031702200,24031701900,2,2,1,24031701900__24031702301,24031701900,24031702301,#ff7f0e,476.05195976067415,True,True,B2858;B2922,
116,24005492300,24005450503,1,1,2,24005450800__24005492300,24005450800,24005492300,#1f77b4,1298.5575592225453,True,True,B030021;S2001030127;S2001030128;S2012030078;S2012030205,
116,24005492300,24005450503,2,4,1,24005450501__24005450503,24005450501,24005450503,#ff7f0e,2557.720079134835,True,True,S2012030058;S2012030059;S2012030060,
117,24005403402,24005403803,1,1,1,24005403402__24005403500,24005403402,24005403500,#1f77b4,1065.2904525079114,True,True,B0996;S2010030035,
117,24005403402,24005403803,2,2,1,24005403500__24005403803,24005403500,24005403803,#ff7f0e,2922.2881992238495,True,True,B1010;S2010030035,
118,24005411309,24005411306,1,1,1,24005411308__24005411309,24005411308,24005411309,#1f77b4,3715.899136639596,True,True,S2012030093,
118,24005411309,24005411306,2,3,2,24005411303__24005411306,24005411303,24005411306,#ff7f0e,1729.989885427717,True,True,S2012030086;S2012030089,
119,24033802203,24033802104,1,1,1,24033802104__24033802203,24033802104,24033802203,#1f77b4,642.6148098783331,True,True,B3120;S2000160214;S2000160215,
119,24033802203,24033802104,2,2,2,24033802103__24033802104,24033802103,24033802104,#ff7f0e,1197.6788341837605,True,True,B3120;S2012161153,
120,24021751004,24021750503,1,1,1,24021750506__24021751004,24021750506,24021751004,#1f77b4,3410.9397474350044,True,True,B1943;S2006100021;S2006100023,
120,24021751004,24021750503,2,2,1,24021750503__24021750506,24021750503,24021750506,#ff7f0e,1923.5062012452242,True,True,B1938,
