LOCATION_ID,COUNTY_DESC,ROADNAME,ID_PREFIX,ID_RTE_NO,ID_MP,BEGIN_SECTION,END_SECTION,STATION_DESC,ROAD_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,MAIN_LINE,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,AADT_2017,AADT_2018,AAWDT_2017,AAWDT_2018,AADT,AAWDT,TRUCK_AADT,LINK,longitude,latitude,station_class,is_mainline,is_ramp,candidate_reason,candidate_for_tract_screenline_seed
S2009160012,Prince George's,Ramp 7 Fr Md 414 Wb To Ramp 6(to Md 210),RP,210.0,0.01,0.0,0.02,Exit 13 Ramp 7 Fr Md 414 Wb To Ramp 6 (to Md 210 Sb),Exit 13 Ramp 07 Bald Eagle Rd (back) To Ramp 6 Fr Md 414 Eb To Md 210 Sb,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,South,1.0,F,8.27,100.0,0.0,100.0,2332.0,2313.0,2502.0,2483.0,2314.0,2454.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2009160012,-77.00074228886017,38.80123178515728,S,False,True,pg_dc_route;pg_dc_spatial,False
S2010160062,Prince George's,Ramp 4 Fr Md 726 Nb To Md 4 Eb,RP,4.0,0.1,0.0,0.26,Exit 1 Ramp 4 Fr Md 726 Nb To Md 4 Eb ,Exit 1  Ramp 04 Green Landing Rd To Pennsylvania Ave,Urban,3.0,Principal Arterial Other,2.0,East,1.0,F,17.61,100.0,100.0,0.0,2641.0,2622.0,2831.0,2812.0,2623.0,2783.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160062,-76.71971283681124,38.811801932295126,S,False,True,pg_dc_route,False
S2008150026,Montgomery,Cedar La,CO,7805.0,0.46,0.0,0.56,W Cedar La - Between Cypress Ave & Bardon Rd,Md 187 To Cedarcrest Dr,Urban,4.0,Minor Arterial,1.0,East,3.0,F,9.8,71.44,58.58,41.42,10973.0,10874.0,11743.0,11644.0,10875.0,11535.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2008150026,-77.10219255169844,39.00554256668775,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
B020011,Anne Arundel,No Name,MD,100.0,2.93,1.92,3.92,Md100-.10 Mi E Of Harmans Rd,Md 713 To Md 170,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,East,4.0,F,7.46,61.64,51.0,49.0,85502.0,80760.0,91492.0,86410.0,80761.0,85611.0,4215.0,https://maps.roads.maryland.gov/itms_public/?stationid=B020011,-76.70534524414077,39.14860218092458,B,True,False,,False
B150073,Montgomery,Twinbrook Pkwy,MU,2970.0,0.82,0.0,0.91,Twinbrook Pkwy-.10 Mi N Of Md586,Baltimore Rd To Twinbrook Pkwy (ahead),Urban,4.0,Minor Arterial,1.0,South,2.0,F,8.92,64.01,49.73,50.27,9730.0,9641.0,10410.0,10321.0,9642.0,10222.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B150073,-77.11130433250854,39.07491781058,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2017160149,Prince George's,Konterra Dr,MD,206.0,2.41,2.13,3.17,Md 206 - .05 Mile North Of Sweitzer La,Is 95 To Old Gunpowder Rd,Urban,5.0,Major Collector,1.0,North,4.0,F,8.46,58.04,49.13,50.87,8120.0,8051.0,8610.0,8531.0,8052.0,8862.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2017160149,-76.9015812486745,39.08693357628971,S,True,False,pg_montgomery_spatial,True
S2000160091,Prince George's,Ramp 2 Fr Is 95 Ls To Md 210 Nb,RP,95.0,0.22,0.206,0.235,Exit 3 Ramp 2 Fr Is 95 Wb To Md 210 Nb,Exit 3  Ramp 02 Ramp 7 Fr Ramp 2 (fr Is 95) To Md 210 Sb To Indian Head Hwy,Urban,1.0,Interstate,2.0,West,1.0,F,8.5,100.0,0.0,100.0,4100.0,4081.0,4260.0,4241.0,4112.0,4282.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2000160091,-76.99835211353592,38.80621791921335,S,False,True,pg_montgomery_route;pg_dc_spatial,False
B2806,Montgomery,Old Georgetown Rd,MD,187.0,3.87,3.764,5.04,Md187-.10 Mi N Of Is270,Is 270 To Executive Blvd,Urban,3.0,Principal Arterial Other,1.0,North,6.0,F,8.89,59.66,50.55,49.45,50950.0,50491.0,54520.0,54031.0,52612.0,53522.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2806,-77.12589334462517,39.03208294400879,B,True,False,montgomery_dc_spatial,True
P0089,Prince George's,Glenn Dale Rd,MD,953.0,1.01,0.91,3.53,Md 953 - .10 Mile North Of Atwell Ave (atr#89),Atwell Ave To Road End,Urban,5.0,Major Collector,1.0,South,3.0,F,8.98,63.52,49.6,50.4,6328.0,6230.0,6429.0,6334.0,5891.0,6017.0,103.0,https://maps.roads.maryland.gov/itms_public/?stationid=P0089,-76.81270063819476,38.95245599631463,P,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True
S2012150871,Montgomery,Shepherd St                             ,CO,4495.0,0.06,0.0,0.16,Shepherd St - Between Turner La & Brennon La,Turner La To Shepherd St (ahead),Urban,5.0,Major Collector,1.0,South,2.0,F,9.95,69.28,48.68,51.32,1625.0,1520.0,1725.0,1610.0,1521.0,1671.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150871,-77.06586242504063,38.97942341383608,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
B160035,Prince George's,Old Landover Rd,CO,1210.0,0.08,0.0,0.28,Old Landover Rd-.20 Mi N Of Md202,Ent To Metro To Md 202,Urban,7.0,Local,1.0,South,3.0,F,11.83,70.0,49.85,50.15,160.0,161.0,170.0,171.0,162.0,182.0,13.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160035,-76.89375434169001,38.9298746683321,B,True,False,pg_dc_spatial,True
B3274,Prince George's,Greenbelt Rd,MD,430.0,0.05,0.0,0.49,Md430-.05 Mi E Of Us1,Us 1 To Md 193,Urban,3.0,Principal Arterial Other,1.0,West,3.0,F,8.77,61.17,38.44,61.56,18702.0,17520.0,20012.0,18750.0,17521.0,18571.0,409.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3274,-76.93072957280782,38.99844221289481,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True
S1999160062,Prince George's,Ramp 4 Fr Ramp 9 (fr Is 95) To Md 212 Eb,RP,95.0,0.1,0.0,0.433,Exit 29 Ramp 4 Fr Ramp 9 (fr Is 95 Nb) To Md 212 Eb,Exit 29 Ramp 04 Ramp 9 Fr Is 95 Nb To Is 95 Nb To Powder Mill Rd,Urban,1.0,Interstate,2.0,East,1.0,C,8.3,100.0,100.0,0.0,7942.0,7893.0,8262.0,8213.0,7820.0,8130.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S1999160062,-76.9301063099856,39.04844130094504,S,False,True,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,False
S2017150194,Montgomery,Ramp 15 Fr Montrose Rd Eb To Pk Potm Ave,RP,270.0,0.01,0.0,0.14,Exit 4 Ramp 15 Fr Montrose Rd Eb To Pk Potm Ave,Exit 4  Ramp 15 Fr Montrose Rd Eb To Pk Potm Ave,Urban,1.0,Interstate,2.0,North,1.0,F,10.19,100.0,100.0,0.0,150.0,151.0,160.0,161.0,152.0,162.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2017150194,-77.15929805725456,39.056900082950776,S,False,True,montgomery_dc_spatial,False
S2012161122,Prince George's,Old Alexandria Ferry Rd,CO,558.0,1.64,0.75,1.75,Old Alexandria Ferry Rd - .10 Mi West Of Md 223,Mike Shapiro Dr To Md 223,Urban,4.0,Minor Arterial,1.0,East,3.0,F,7.68,63.68,44.84,55.16,16045.0,14610.0,17175.0,15630.0,14611.0,15491.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161122,-76.86870897470051,38.776840391042775,S,True,False,pg_dc_spatial,True
S2012150665,Montgomery,Arcola Ave,CO,124.0,0.43,0.0,0.51,Arcola Ave - .10 Mile East Of Md 97,Parker Ave To Amherst Ave,Urban,7.0,Local,1.0,East,3.0,F,7.86,52.89,48.38,51.62,14405.0,12940.0,15275.0,13720.0,12941.0,14241.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150665,-77.04982036908734,39.04714574972186,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2012150814,Montgomery,Homecrest Rd,CO,3105.0,0.06,0.0,0.76,Homecrest Rd - .10 Mi North Of Bel Pre Rd,Bel Pre Rd To Homecrest Rd,Urban,6.0,Minor Collector,1.0,North,2.0,F,8.18,62.98,49.94,50.06,5805.0,6060.0,6155.0,6420.0,6061.0,6671.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150814,-77.06255031952011,39.09217973981552,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2012161088,Prince George's,Metzerott Rd                            ,CO,230.0,0.09,0.0,0.5,Metzerott Rd - .10 Mi East Of Md 650,Md 650 To Md 212,Urban,5.0,Major Collector,1.0,East,2.0,F,7.59,57.56,50.43,49.57,12955.0,11870.0,13735.0,12580.0,11871.0,13061.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161088,-76.97939222443692,39.00408351956356,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True
S2012150755,Montgomery,Grubb Rd                                ,CO,535.0,0.29,0.0,0.72,Grubb Rd - Between Md 410 & Colston Dr,Wash Dc Line To Terrace Dr,Urban,5.0,Major Collector,1.0,North,3.0,F,10.44,56.1,49.94,50.06,8945.0,8020.0,9485.0,8500.0,8021.0,8821.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150755,-77.0513361943826,38.99339880610722,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2012161201,Prince George's,Mt Lubentia Way,CO,4743.0,0.03,0.0,0.98,Mt Lubentia Way - Between Md 202 & Dwyer Pl,Largo Rd To Harry S Truman Dr,Urban,5.0,Major Collector,1.0,East,3.0,F,9.64,50.49,49.47,50.53,3045.0,2900.0,3235.0,3070.0,2901.0,3191.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161201,-76.81153134520686,38.87889553538432,S,True,False,pg_dc_spatial,True
B3352,Prince George's,No Name,IS,95.0,0.05,0.0,0.96,Is95x-at Park & Ride,Park & Ride To Is 95,Urban,1.0,Interstate,1.0,South,3.0,F,13.25,73.25,39.37,60.63,1140.0,1131.0,1190.0,1181.0,1142.0,1192.0,531.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3352,-76.95101661763624,39.01827270034038,B,True,False,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True
S2011020799,Anne Arundel,Quarterfield Rd,CO,907.0,2.21,0.0,2.32,Quarterfield Rd - .10 Mile West Of Md 174,Clark Station Rd To Quarterfield Rd,Urban,5.0,Major Collector,1.0,West,2.0,F,8.77,58.91,52.68,47.32,6230.0,6171.0,6600.0,6541.0,6172.0,6792.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2011020799,-76.6553485547889,39.13605587546005,S,True,False,,False
S2015150150,Montgomery,Democracy Blvd,CO,166.0,1.16,0.98,4.4,Democracy Blvd - Between Is 270y & Westfield Montgomery Mall,Is 270y To Md 189,Urban,4.0,Minor Arterial,1.0,West,5.0,F,8.04,57.62,50.01,49.99,37362.0,37033.0,39982.0,39633.0,37034.0,39264.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2015150150,-77.14612593537768,39.0219776480717,S,True,False,montgomery_dc_spatial,True
S2001150162,Montgomery,Ramp 7 Fr Is 370 Wb To Md 355 Sb,RP,370.0,0.34,0.32,0.35,Exit 2 Ramp 7 Fr Ramp 2 (fr Is 370 Wb) To Md 355 Sb,Exit 2  Ramp 07 Ramp 2 Fr Rp 7 (fr Is370 Wb) To Md355 Nb To Frederick Rd,Urban,1.0,Interstate,2.0,North,1.0,F,17.41,100.0,100.0,0.0,2743.0,2734.0,2853.0,2844.0,2755.0,2875.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2001150162,-77.17985244610142,39.12430286809453,S,False,True,,False
S2015160253,Prince George's,Ramp 6 Fr Konterra Dr Eb To Rp7 (sb Cd),RP,95.0,0.01,0.0,0.02,Exit 32 Ramp 6 Fr Md 206 Eb To Ramp 7 (sb Cd),Exit 32 Ramp 6 Fr Konterra Dr Eb To Rp7 (sb Cd),Urban,1.0,Interstate,2.0,South,1.0,F,10.23,100.0,0.0,100.0,512.0,513.0,532.0,533.0,524.0,554.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2015160253,-76.90081469917456,39.08635914733478,S,False,True,pg_montgomery_route;pg_montgomery_spatial,False
S2010160072,Prince George's,Ramp 3 Fr Ramp 6 (fr Md 4) To Md 223 Nb,RP,4.0,0.01,0.0,0.02,Exit 6 Ramp 3 Fr Ramp 6 (fr Md 4 Eb) To Md 223 Nb,Exit 6  Ramp 03 Ramp 6 Fr Md 4 Eb To Md 223 Sb To Woodyard Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,East,1.0,F,10.67,100.0,100.0,0.0,700.0,691.0,750.0,741.0,692.0,732.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160072,-76.8250258365066,38.81283982772822,S,False,True,pg_dc_route;pg_dc_spatial,False
S1999160219,Prince George's,Ramp 4 Fr Us 301 Nb To Is 595 Eb,RP,595.0,0.3,0.11,0.55,Exit 13 Ramp 4 Fr Us 301 Nb To Is 595 Eb,Exit 13 Ramp 04 Ramp 1 Fr Ramp 4 (fr Us 301) To Ramp 10 To John Hanson Hwy,Urban,1.0,Interstate,2.0,East,1.0,F,8.18,100.0,100.0,0.0,7890.0,7841.0,8210.0,8161.0,7902.0,8222.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S1999160219,-76.7153190653655,38.95406129266473,S,False,True,,False
S2006020057,Anne Arundel,Ramp 2 Fr Md 198 Wb To Md 32 Nb,RP,32.0,0.1,0.0,0.193,Exit 9 Ramp 2 Fr Md 198 Wb To Md 32 Nb,Exit 9  Ramp 02 Laurel Ft Meade Rd To Mapes Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,North,1.0,F,11.42,100.0,100.0,0.0,4525.0,4160.0,4845.0,4450.0,4161.0,4411.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2006020057,-76.75864234564315,39.092217986048446,S,False,True,,False
S1999160212,Prince George's,Ramp 5 Fr Md 197 Sb To Is 595 Eb,RP,595.0,0.1,0.0,0.33,Exit 11 Ramp 5 Fr Md 197 Sb To Is 595 Eb,Exit 11 Ramp 05 Collington Rd To John Hanson Hwy,Urban,1.0,Interstate,2.0,East,1.0,F,10.67,100.0,100.0,0.0,3461.0,3442.0,3601.0,3582.0,3473.0,3613.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S1999160212,-76.74337107474632,38.9513003399969,S,False,True,,False
B150062,Montgomery,Shady Grove Rd,CO,212.0,3.85,2.93,3.95,Shady Grove Rd-.10 Mi S Of Md355,Is 270 To Md 355,Urban,3.0,Principal Arterial Other,1.0,South,6.0,F,7.62,58.9,61.56,38.44,41262.0,40450.0,44152.0,43280.0,40451.0,42881.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B150062,-77.1787361591052,39.121450987106,B,True,False,pg_montgomery_route,True
S2006020024,Anne Arundel,Ramp 8 Fr Md 295 Sb To Md 32 Wb,RP,295.0,0.3,0.186,0.428,Exit 4 Ramp 8 Fr Md 295 Sb To Md 32 Wb ,Exit 4  Ramp 08 Ramp 9 Fr Ramp 8 (md295) To Guilford Rd To Savage Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,West,1.0,F,12.16,100.0,0.0,100.0,7600.0,7531.0,8130.0,8061.0,7532.0,7982.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2006020024,-76.77821568167327,39.11673945923777,S,False,True,,False
S1999020034,Anne Arundel,Ramp 1 Fr Md 424 Nb To Ramp 8 (to Is595),RP,595.0,0.05,0.0,0.07,Exit 16 Ramp 1 Fr Md 424 Nb To Ramp 8 (to Is 595 Wb),Exit 16 Ramp 01 Davidsonville Rd To Ramp 8 Fr Md 424 Sb To Is 595 Wb,Rural,1.0,Interstate,2.0,West,1.0,F,13.71,100.0,0.0,100.0,4353.0,4334.0,4533.0,4514.0,4365.0,4545.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S1999020034,-76.65618477582564,38.962033311365445,S,False,True,,False
B2775,Montgomery,Quince Orchard Rd,MD,124.0,2.63,1.19,2.73,Md124-.10 Mi S Of Md117,Md 119 To Md 117,Urban,3.0,Principal Arterial Other,1.0,North,4.0,F,7.2,53.33,48.24,51.76,28362.0,26640.0,30352.0,28510.0,26641.0,28241.0,532.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2775,-77.22137950454426,39.14130532688052,B,True,False,,False
B150085,Montgomery,East West Hwy (w/b Couplet),MD,410.0,6.1,5.813,6.241,Md410-between Pearl St & Waverly St (one Way Couplet Wb - Eb See B2890),Montgomery Ave (md 410 Eb/l) To Md 355,Urban,3.0,Principal Arterial Other,1.0,West,2.0,C,9.0,100.0,0.0,100.0,15071.0,14942.0,16131.0,15992.0,13750.0,14580.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B150085,-77.0916939158201,38.98496788038243,B,True,False,montgomery_dc_route;montgomery_dc_spatial;pg_montgomery_spatial,True
S2012150734,Montgomery,Denfeld Ave,CO,295.0,0.31,0.0,0.66,Denfeld Ave - .10 Mile North Of Md 185,Anderson Rd To Wexford Dr,Urban,6.0,Minor Collector,1.0,South,2.0,F,11.15,58.14,58.04,41.96,8265.0,8195.0,8765.0,8695.0,8205.0,9035.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150734,-77.07670255098266,39.038700505700994,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2010160071,Prince George's,Ramp 8 Fr Md 717 Sb To Md 4 Wb,RP,4.0,0.02,0.0,0.04,Exit 2 Ramp 8 Fr Md 717 Sb To Md 4 Wb ,Exit 2  Ramp 08 Water St To Ramp 1 Fr Md 717 Nb To Ramp 8 (to Md 4),Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,West,1.0,C,11.22,100.0,0.0,100.0,1360.0,1351.0,1460.0,1451.0,1620.0,1720.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160071,-76.75039418987583,38.81331131282341,S,False,True,pg_dc_route;pg_dc_spatial,False
S2006020044,Anne Arundel,Ramp 1 Fr Md 295 Nb To Md 198 Wb,RP,295.0,0.1,0.0,0.23,Exit 2 Ramp 1 Fr Md 295 Nb To Md 198 Wb,Exit 2  Ramp 01 Baltimore Washington Pkwy To Laurel Ft Meade Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,West,1.0,F,8.5,100.0,0.0,100.0,5072.0,5033.0,5432.0,5393.0,5034.0,5344.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2006020044,-76.79835664426682,39.09763670201539,S,False,True,,False
S2012150798,Montgomery,Parkland Dr                             ,CO,1592.0,0.65,0.0,0.67,Parkland Dr - Between Aspen Hill Rd & Landgreen St,Chesterfield Rd To Aspen Hill Rd,Urban,7.0,Local,1.0,South,2.0,F,9.59,58.9,49.17,50.83,6205.0,5710.0,6585.0,6050.0,5711.0,6281.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150798,-77.08716083364013,39.07952606064643,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2010160092,Prince George's,Ramp 2 Fr Md 5 Wb To Md 414 Nb,RP,5.0,0.16,0.0,0.34,Exit 13 Ramp 2 Fr Md 5 Wb To Md 414 Nb  ,Exit 13 Ramp 02 Branch Ave To St Barnabas Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,West,1.0,F,10.98,100.0,0.0,100.0,5341.0,5292.0,5721.0,5662.0,5293.0,5613.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160092,-76.93801153389319,38.832747906031685,S,False,True,pg_dc_route;pg_dc_spatial,False
S2012151291,Montgomery,Ramp 6 Fr Md200 Eb To Rp 7 (to Us 29 Sb),RP,200.0,0.31,0.0,0.46,Exit 16 Ramp 6 Fr Md 200 Eb To Ramp 7 (to Us 29 Sb),Exit 16 Ramp 06 Md 200 Eb To Ramp 7 (to Us 29 Sb),Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,South,1.0,F,13.82,100.0,0.0,100.0,1970.0,1951.0,2110.0,2091.0,1952.0,2072.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012151291,-76.95467062285223,39.07770359213673,S,False,True,pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,False
S2012161028,Prince George's,Prospect Hill Rd,CO,56.0,1.03,0.98,1.52,Prospect Hill Rd - Between Md 193 & Old Prospect Hill Rd,Md 193 To Glenn Dale Rd,Urban,5.0,Major Collector,1.0,East,2.0,F,10.26,67.14,49.68,50.32,3275.0,3040.0,3475.0,3220.0,3041.0,3351.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161028,-76.80925653871793,38.98237488470514,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True
S1997160036,Prince George's,Ramp 5 Fr Us 1 Sb To Ramp 10 (to Is 95),RP,95.0,0.1,0.0,0.15,Exit 25 Ramp 5 Fr Us 1 Sb To Ramp 10 (to Is 95 Eb),Exit 25 Ramp 05 Baltimore Ave To Ramp 10 Fr Is 495 Wb To Is 95 Wb,Urban,1.0,Interstate,2.0,East,1.0,F,8.25,100.0,100.0,0.0,6312.0,6000.0,6562.0,6240.0,6041.0,6281.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S1997160036,-76.92818591223246,39.01764299981851,S,False,True,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,False
S2000150194,Montgomery,Ramp 2 Fr Is 495 Wb To Md 650 Nb,RP,495.0,0.1,0.0,0.29,Exit 28 Ramp 2 Fr Is 495 Wb To Md 650 Nb,Exit 28 Ramp 02 Capital Beltway To New Hampshire Ave,Urban,1.0,Interstate,2.0,North,2.0,F,7.4,100.0,100.0,0.0,10360.0,10301.0,10770.0,10711.0,10372.0,10792.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2000150194,-76.97332754164695,39.01907382058064,S,False,True,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,False
S2012161210,Prince George's,Regency Pkwy,CO,5791.0,0.36,0.0,0.409,Regency Pkwy - .10 Mi South Of Marlboro Pike,Md 4 To Marlboro Pike,Urban,5.0,Major Collector,1.0,North,3.0,F,8.69,51.66,50.68,49.32,1695.0,3660.0,1805.0,3880.0,3661.0,4031.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161210,-76.8998420905215,38.85395756680121,S,True,False,pg_dc_spatial,True
S2012150621,Montgomery,Lorain Ave,CO,699.0,1.05,0.0,1.4,Lorain Ave - Between Gilmoure Dr & Lanark Way,Brookmoor Dr To Road End,Urban,7.0,Local,1.0,West,2.0,F,8.28,64.18,67.83,32.17,1452.0,1550.0,1542.0,1640.0,1551.0,1711.0,32.0,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150621,-77.01620841063031,39.02070162019948,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2013160559,Prince George's,Ritchie Station Ct,OP,5560.0,0.1,0.0,0.325,Ritchie Station Ct - .10 Mile South Of Walker Mill Rd,Walker Mill Rd To Road End,Urban,5.0,Major Collector,1.0,South,4.0,C,7.91,50.03,51.56,48.44,11234.0,11135.0,11914.0,11805.0,20980.0,23080.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2013160559,-76.85073942969323,38.86795443027224,S,True,False,pg_dc_spatial,True
S2000150034,Montgomery,Ramp 9 Fr Ramp 1 To Redland Blvd,RP,270.0,0.04,0.0,0.19,Exit 8 Ramp 9 Fr Ramp 1 (fr Is 270 Nb) To Redland Blvd,Exit 8  Ramp 09 Ramp 1 Fr Is 270 Nb To Shady Grove Rd Wb To Redland Blvd (ahead),Urban,1.0,Interstate,2.0,North,2.0,F,12.02,100.0,100.0,0.0,6052.0,6023.0,6292.0,6263.0,6074.0,6324.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2000150034,-77.18476212001482,39.109858629906746,S,False,True,montgomery_dc_spatial,False
S2012161121,Prince George's,Old Alexandria Ferry Rd,CO,558.0,0.25,0.0,0.75,Old Alexandria Ferry Rd - Between Coventry Way & Malcolm Rd,Ramp 9 To Mike Shapiro Dr,Urban,4.0,Minor Arterial,1.0,West,3.0,F,7.87,55.3,47.11,52.89,27235.0,25760.0,29145.0,27560.0,25761.0,27311.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161121,-76.89189626366138,38.78381716643539,S,True,False,pg_dc_spatial,True
B3327,Prince George's,Suitland Pkwy,GV,119.0,0.8,0.0,5.9,Suitland Pkwy-.25 Mi E Of Md5,Washington Dc/l To Gv 124,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,East,4.0,F,7.11,65.42,50.05,49.95,39720.0,39361.0,42500.0,42121.0,39362.0,41722.0,423.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3327,-76.9514268360057,38.85209305262445,B,True,False,pg_dc_spatial,True
B150075,Montgomery,Clara Barton Pkwy,GV,6.0,0.2,0.0,1.67,Clara Barton Pkwy-.20 Mi S Of Macarthur Blvd,Macarthur Blvd To Is 495,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,South,3.0,C,11.41,90.86,45.55,54.45,11541.0,11442.0,12351.0,12242.0,11330.0,12010.0,136.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150075,-77.20372943638462,38.97720698544007,B,True,False,montgomery_dc_spatial,True
S2012161009,Prince George's,Virginia Manor Rd,MD,206.0,0.1,0.0,0.615,Md 206 (virginia Manor Rd) - .10 Mi North Of Md 212 (ritz Way),Md 212 To Md 200,Urban,5.0,Major Collector,1.0,South,5.0,F,9.46,64.93,50.04,49.96,10440.0,10351.0,11070.0,10971.0,10352.0,11392.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161009,-76.89219815778398,39.06058226978644,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True
S1999160089,Prince George's,Ramp 2 Fr Ramp 7 (fr Md 198) To Ramp 9,RP,95.0,0.1,0.0,0.48,Exit 33 Ramp 2 Fr Ramp 7 (fr Md 198 Wb) To Ramp 9 (to Is 95 Nb),Exit 33 Ramp 02 Ramp 7 Fr Md 198 Wb To Is 95 Sb To Ramp 9 Fr Is 95 Nb To Is 95 Nb,Urban,1.0,Interstate,2.0,North,1.0,C,9.64,100.0,100.0,0.0,4492.0,4473.0,4672.0,4653.0,4800.0,4990.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S1999160089,-76.88419170452363,39.101541853181566,S,False,True,pg_montgomery_route;pg_montgomery_spatial,False
B3225,Prince George's,Suitland Rd,MD,218.0,0.1,0.0,1.23,Md218-.10 Mi E Of Wash Dc Line,Washington Dc/l To Shadyside Rd,Urban,4.0,Minor Arterial,1.0,East,2.0,F,8.49,55.61,50.42,49.58,7313.0,7254.0,7833.0,7764.0,7255.0,7695.0,100.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3225,-76.94841994657766,38.860455025074295,B,True,False,pg_dc_spatial,True
