matsim_link_id,count_link_id,direction
mdot_aadt_B1433_184_rev,mdot_aadt_B1433_184,rev
mdot_aadt_B020023_185_fwd,mdot_aadt_B020023_185,fwd
mdot_aadt_B020023_185_rev,mdot_aadt_B020023_185,rev
mdot_aadt_B2578_186_fwd,mdot_aadt_B2578_186,fwd
mdot_aadt_B2578_186_rev,mdot_aadt_B2578_186,rev
mdot_aadt_V2013000104_187_fwd,mdot_aadt_V2013000104_187,fwd
mdot_aadt_V2013000104_187_rev,mdot_aadt_V2013000104_187,rev
mdot_aadt_B020016_188_fwd,mdot_aadt_B020016_188,fwd
mdot_aadt_B020016_188_rev,mdot_aadt_B020016_188,rev
mdot_aadt_B060072_189_fwd,mdot_aadt_B060072_189,fwd
mdot_aadt_B060072_189_rev,mdot_aadt_B060072_189,rev
mdot_aadt_S2015020232_190_fwd,mdot_aadt_S2015020232_190,fwd
mdot_aadt_S2015020232_190_rev,mdot_aadt_S2015020232_190,rev
mdot_aadt_S1999030092_191_fwd,mdot_aadt_S1999030092_191,fwd
mdot_aadt_S1999030092_191_rev,mdot_aadt_S1999030092_191,rev
mdot_aadt_S2010020117_192_fwd,mdot_aadt_S2010020117_192,fwd
mdot_aadt_S2010020117_192_rev,mdot_aadt_S2010020117_192,rev
mdot_aadt_B1471_193_fwd,mdot_aadt_B1471_193,fwd
mdot_aadt_B1471_193_rev,mdot_aadt_B1471_193,rev
mdot_aadt_S2005030093_194_fwd,mdot_aadt_S2005030093_194,fwd
mdot_aadt_S2005030093_194_rev,mdot_aadt_S2005030093_194,rev
mdot_aadt_S2011020362_195_fwd,mdot_aadt_S2011020362_195,fwd
mdot_aadt_S2011020362_195_rev,mdot_aadt_S2011020362_195,rev
mdot_aadt_S2012030211_196_fwd,mdot_aadt_S2012030211_196,fwd
mdot_aadt_S2012030211_196_rev,mdot_aadt_S2012030211_196,rev
mdot_aadt_S2000020121_197_fwd,mdot_aadt_S2000020121_197,fwd
mdot_aadt_S2000020121_197_rev,mdot_aadt_S2000020121_197,rev
mdot_aadt_B050007_198_fwd,mdot_aadt_B050007_198,fwd
mdot_aadt_B050007_198_rev,mdot_aadt_B050007_198,rev
mdot_aadt_S2012031541_199_fwd,mdot_aadt_S2012031541_199,fwd
mdot_aadt_S2012031541_199_rev,mdot_aadt_S2012031541_199,rev
mdot_aadt_S2010010022_200_fwd,mdot_aadt_S2010010022_200,fwd
mdot_aadt_S2010010022_200_rev,mdot_aadt_S2010010022_200,rev
mdot_aadt_S2012030082_201_fwd,mdot_aadt_S2012030082_201,fwd
mdot_aadt_S2012030082_201_rev,mdot_aadt_S2012030082_201,rev
mdot_aadt_V2013000282_202_fwd,mdot_aadt_V2013000282_202,fwd
mdot_aadt_V2013000282_202_rev,mdot_aadt_V2013000282_202,rev
mdot_aadt_B030149_203_fwd,mdot_aadt_B030149_203,fwd
mdot_aadt_B030149_203_rev,mdot_aadt_B030149_203,rev
mdot_aadt_B0938_204_fwd,mdot_aadt_B0938_204,fwd
mdot_aadt_B0938_204_rev,mdot_aadt_B0938_204,rev
mdot_aadt_V2013000020_205_fwd,mdot_aadt_V2013000020_205,fwd
mdot_aadt_V2013000020_205_rev,mdot_aadt_V2013000020_205,rev
mdot_aadt_S2012030008_206_fwd,mdot_aadt_S2012030008_206,fwd
mdot_aadt_S2012030008_206_rev,mdot_aadt_S2012030008_206,rev
mdot_aadt_B0617_207_fwd,mdot_aadt_B0617_207,fwd
mdot_aadt_B0617_207_rev,mdot_aadt_B0617_207,rev
mdot_aadt_S2013020237_208_fwd,mdot_aadt_S2013020237_208,fwd
mdot_aadt_S2013020237_208_rev,mdot_aadt_S2013020237_208,rev
mdot_aadt_S2003030033_209_fwd,mdot_aadt_S2003030033_209,fwd
mdot_aadt_S2003030033_209_rev,mdot_aadt_S2003030033_209,rev
mdot_aadt_B020102_210_fwd,mdot_aadt_B020102_210,fwd
mdot_aadt_B020102_210_rev,mdot_aadt_B020102_210,rev
mdot_aadt_S2011070497_211_fwd,mdot_aadt_S2011070497_211,fwd
mdot_aadt_S2011070497_211_rev,mdot_aadt_S2011070497_211,rev
mdot_aadt_B1074_212_fwd,mdot_aadt_B1074_212,fwd
mdot_aadt_B1074_212_rev,mdot_aadt_B1074_212,rev
mdot_aadt_S2010050002_213_fwd,mdot_aadt_S2010050002_213,fwd
mdot_aadt_S2010050002_213_rev,mdot_aadt_S2010050002_213,rev
mdot_aadt_S2012030054_214_fwd,mdot_aadt_S2012030054_214,fwd
mdot_aadt_S2012030054_214_rev,mdot_aadt_S2012030054_214,rev
mdot_aadt_B1109_215_fwd,mdot_aadt_B1109_215,fwd
mdot_aadt_B1109_215_rev,mdot_aadt_B1109_215,rev
mdot_aadt_B010045_216_fwd,mdot_aadt_B010045_216,fwd
mdot_aadt_B010045_216_rev,mdot_aadt_B010045_216,rev
mdot_aadt_B0792_217_fwd,mdot_aadt_B0792_217,fwd
mdot_aadt_B0792_217_rev,mdot_aadt_B0792_217,rev
mdot_aadt_B1205_218_fwd,mdot_aadt_B1205_218,fwd
mdot_aadt_B1205_218_rev,mdot_aadt_B1205_218,rev
mdot_aadt_V2013000031_219_fwd,mdot_aadt_V2013000031_219,fwd
mdot_aadt_V2013000031_219_rev,mdot_aadt_V2013000031_219,rev
mdot_aadt_S2010030034_220_fwd,mdot_aadt_S2010030034_220,fwd
mdot_aadt_S2010030034_220_rev,mdot_aadt_S2010030034_220,rev
mdot_aadt_B0600_221_fwd,mdot_aadt_B0600_221,fwd
mdot_aadt_B0600_221_rev,mdot_aadt_B0600_221,rev
mdot_aadt_S2012030120_222_fwd,mdot_aadt_S2012030120_222,fwd
mdot_aadt_S2012030120_222_rev,mdot_aadt_S2012030120_222,rev
mdot_aadt_B1154_223_fwd,mdot_aadt_B1154_223,fwd
mdot_aadt_B1154_223_rev,mdot_aadt_B1154_223,rev
mdot_aadt_B010014_224_fwd,mdot_aadt_B010014_224,fwd
mdot_aadt_B010014_224_rev,mdot_aadt_B010014_224,rev
mdot_aadt_S1999030095_225_fwd,mdot_aadt_S1999030095_225,fwd
mdot_aadt_S1999030095_225_rev,mdot_aadt_S1999030095_225,rev
mdot_aadt_S2010010035_226_fwd,mdot_aadt_S2010010035_226,fwd
mdot_aadt_S2010010035_226_rev,mdot_aadt_S2010010035_226,rev
mdot_aadt_S2010030111_227_fwd,mdot_aadt_S2010030111_227,fwd
mdot_aadt_S2010030111_227_rev,mdot_aadt_S2010030111_227,rev
mdot_aadt_S2011020852_228_fwd,mdot_aadt_S2011020852_228,fwd
mdot_aadt_S2011020852_228_rev,mdot_aadt_S2011020852_228,rev
mdot_aadt_S2001030128_229_fwd,mdot_aadt_S2001030128_229,fwd
mdot_aadt_S2001030128_229_rev,mdot_aadt_S2001030128_229,rev
mdot_aadt_S2010020093_230_fwd,mdot_aadt_S2010020093_230,fwd
mdot_aadt_S2010020093_230_rev,mdot_aadt_S2010020093_230,rev
mdot_aadt_B1167_231_fwd,mdot_aadt_B1167_231,fwd
mdot_aadt_B1167_231_rev,mdot_aadt_B1167_231,rev
mdot_aadt_S2009030041_232_fwd,mdot_aadt_S2009030041_232,fwd
mdot_aadt_S2009030041_232_rev,mdot_aadt_S2009030041_232,rev
mdot_aadt_S2000030088_233_fwd,mdot_aadt_S2000030088_233,fwd
mdot_aadt_S2000030088_233_rev,mdot_aadt_S2000030088_233,rev
mdot_aadt_S2012030145_234_fwd,mdot_aadt_S2012030145_234,fwd
mdot_aadt_S2012030145_234_rev,mdot_aadt_S2012030145_234,rev
mdot_aadt_B0973_235_fwd,mdot_aadt_B0973_235,fwd
mdot_aadt_B0973_235_rev,mdot_aadt_B0973_235,rev
mdot_aadt_S2006010046_236_fwd,mdot_aadt_S2006010046_236,fwd
mdot_aadt_S2006010046_236_rev,mdot_aadt_S2006010046_236,rev
mdot_aadt_S2015030230_237_fwd,mdot_aadt_S2015030230_237,fwd
mdot_aadt_S2015030230_237_rev,mdot_aadt_S2015030230_237,rev
mdot_aadt_B020053_238_fwd,mdot_aadt_B020053_238,fwd
mdot_aadt_B020053_238_rev,mdot_aadt_B020053_238,rev
mdot_aadt_S2011020877_239_fwd,mdot_aadt_S2011020877_239,fwd
mdot_aadt_S2011020877_239_rev,mdot_aadt_S2011020877_239,rev
mdot_aadt_S2014070538_240_fwd,mdot_aadt_S2014070538_240,fwd
mdot_aadt_S2014070538_240_rev,mdot_aadt_S2014070538_240,rev
mdot_aadt_S2004020127_241_fwd,mdot_aadt_S2004020127_241,fwd
mdot_aadt_S2004020127_241_rev,mdot_aadt_S2004020127_241,rev
mdot_aadt_B1180_242_fwd,mdot_aadt_B1180_242,fwd
mdot_aadt_B1180_242_rev,mdot_aadt_B1180_242,rev
mdot_aadt_S2004020083_243_fwd,mdot_aadt_S2004020083_243,fwd
mdot_aadt_S2004020083_243_rev,mdot_aadt_S2004020083_243,rev
mdot_aadt_B1423_244_fwd,mdot_aadt_B1423_244,fwd
mdot_aadt_B1423_244_rev,mdot_aadt_B1423_244,rev
mdot_aadt_V2013000204_245_fwd,mdot_aadt_V2013000204_245,fwd
mdot_aadt_V2013000204_245_rev,mdot_aadt_V2013000204_245,rev
mdot_aadt_B0735_246_fwd,mdot_aadt_B0735_246,fwd
mdot_aadt_B0735_246_rev,mdot_aadt_B0735_246,rev
mdot_aadt_V2013000003_247_fwd,mdot_aadt_V2013000003_247,fwd
mdot_aadt_V2013000003_247_rev,mdot_aadt_V2013000003_247,rev
mdot_aadt_V2013000108_248_fwd,mdot_aadt_V2013000108_248,fwd
mdot_aadt_V2013000108_248_rev,mdot_aadt_V2013000108_248,rev
mdot_aadt_S2017030284_249_fwd,mdot_aadt_S2017030284_249,fwd
mdot_aadt_S2017030284_249_rev,mdot_aadt_S2017030284_249,rev
mdot_aadt_S2011020871_250_fwd,mdot_aadt_S2011020871_250,fwd
mdot_aadt_S2011020871_250_rev,mdot_aadt_S2011020871_250,rev
mdot_aadt_S2009030105_251_fwd,mdot_aadt_S2009030105_251,fwd
mdot_aadt_S2009030105_251_rev,mdot_aadt_S2009030105_251,rev
mdot_aadt_B0793_252_fwd,mdot_aadt_B0793_252,fwd
mdot_aadt_B0793_252_rev,mdot_aadt_B0793_252,rev
mdot_aadt_S2013030259_253_fwd,mdot_aadt_S2013030259_253,fwd
mdot_aadt_S2013030259_253_rev,mdot_aadt_S2013030259_253,rev
mdot_aadt_V2013000052_254_fwd,mdot_aadt_V2013000052_254,fwd
mdot_aadt_V2013000052_254_rev,mdot_aadt_V2013000052_254,rev
mdot_aadt_S2014050626_255_fwd,mdot_aadt_S2014050626_255,fwd
mdot_aadt_S2014050626_255_rev,mdot_aadt_S2014050626_255,rev
mdot_aadt_S2010030135_256_fwd,mdot_aadt_S2010030135_256,fwd
mdot_aadt_S2010030135_256_rev,mdot_aadt_S2010030135_256,rev
mdot_aadt_S2011020912_257_fwd,mdot_aadt_S2011020912_257,fwd
mdot_aadt_S2011020912_257_rev,mdot_aadt_S2011020912_257,rev
mdot_aadt_S1999030173_258_fwd,mdot_aadt_S1999030173_258,fwd
mdot_aadt_S1999030173_258_rev,mdot_aadt_S1999030173_258,rev
mdot_aadt_S2000020153_259_fwd,mdot_aadt_S2000020153_259,fwd
mdot_aadt_S2000020153_259_rev,mdot_aadt_S2000020153_259,rev
mdot_aadt_S2014050534_260_fwd,mdot_aadt_S2014050534_260,fwd
mdot_aadt_S2014050534_260_rev,mdot_aadt_S2014050534_260,rev
mdot_aadt_B030024_261_fwd,mdot_aadt_B030024_261,fwd
mdot_aadt_B030024_261_rev,mdot_aadt_B030024_261,rev
mdot_aadt_B010016_262_fwd,mdot_aadt_B010016_262,fwd
mdot_aadt_B010016_262_rev,mdot_aadt_B010016_262,rev
mdot_aadt_S2011030384_263_fwd,mdot_aadt_S2011030384_263,fwd
mdot_aadt_S2011030384_263_rev,mdot_aadt_S2011030384_263,rev
mdot_aadt_B1344_264_fwd,mdot_aadt_B1344_264,fwd
mdot_aadt_B1344_264_rev,mdot_aadt_B1344_264,rev
mdot_aadt_S2009030141_265_fwd,mdot_aadt_S2009030141_265,fwd
mdot_aadt_S2009030141_265_rev,mdot_aadt_S2009030141_265,rev
mdot_aadt_B0984_266_fwd,mdot_aadt_B0984_266,fwd
mdot_aadt_B0984_266_rev,mdot_aadt_B0984_266,rev
mdot_aadt_B0520_267_fwd,mdot_aadt_B0520_267,fwd
mdot_aadt_B0520_267_rev,mdot_aadt_B0520_267,rev
mdot_aadt_S2010010061_268_fwd,mdot_aadt_S2010010061_268,fwd
mdot_aadt_S2010010061_268_rev,mdot_aadt_S2010010061_268,rev
mdot_aadt_V2013000173_269_fwd,mdot_aadt_V2013000173_269,fwd
mdot_aadt_V2013000173_269_rev,mdot_aadt_V2013000173_269,rev
mdot_aadt_S2010020163_270_fwd,mdot_aadt_S2010020163_270,fwd
mdot_aadt_S2010020163_270_rev,mdot_aadt_S2010020163_270,rev
mdot_aadt_S2011020868_271_fwd,mdot_aadt_S2011020868_271,fwd
mdot_aadt_S2011020868_271_rev,mdot_aadt_S2011020868_271,rev
mdot_aadt_S2010030187_272_fwd,mdot_aadt_S2010030187_272,fwd
mdot_aadt_S2010030187_272_rev,mdot_aadt_S2010030187_272,rev
mdot_aadt_S2011031021_273_fwd,mdot_aadt_S2011031021_273,fwd
mdot_aadt_S2011031021_273_rev,mdot_aadt_S2011031021_273,rev
mdot_aadt_B090007_274_fwd,mdot_aadt_B090007_274,fwd
mdot_aadt_B090007_274_rev,mdot_aadt_B090007_274,rev
mdot_aadt_B2426_275_fwd,mdot_aadt_B2426_275,fwd
mdot_aadt_B2426_275_rev,mdot_aadt_B2426_275,rev
mdot_aadt_S2005050007_276_fwd,mdot_aadt_S2005050007_276,fwd
mdot_aadt_S2005050007_276_rev,mdot_aadt_S2005050007_276,rev
mdot_aadt_S2017030283_277_fwd,mdot_aadt_S2017030283_277,fwd
mdot_aadt_S2017030283_277_rev,mdot_aadt_S2017030283_277,rev
mdot_aadt_B010011_278_fwd,mdot_aadt_B010011_278,fwd
mdot_aadt_B010011_278_rev,mdot_aadt_B010011_278,rev
mdot_aadt_V2013000016_279_fwd,mdot_aadt_V2013000016_279,fwd
mdot_aadt_V2013000016_279_rev,mdot_aadt_V2013000016_279,rev
mdot_aadt_S2005030013_280_fwd,mdot_aadt_S2005030013_280,fwd
mdot_aadt_S2005030013_280_rev,mdot_aadt_S2005030013_280,rev
mdot_aadt_S2017010216_281_fwd,mdot_aadt_S2017010216_281,fwd
mdot_aadt_S2017010216_281_rev,mdot_aadt_S2017010216_281,rev
mdot_aadt_S2014070294_282_fwd,mdot_aadt_S2014070294_282,fwd
mdot_aadt_S2014070294_282_rev,mdot_aadt_S2014070294_282,rev
mdot_aadt_S2011020765_283_fwd,mdot_aadt_S2011020765_283,fwd
mdot_aadt_S2011020765_283_rev,mdot_aadt_S2011020765_283,rev
mdot_aadt_B2060_284_fwd,mdot_aadt_B2060_284,fwd
mdot_aadt_B2060_284_rev,mdot_aadt_B2060_284,rev
mdot_aadt_S2009030013_285_fwd,mdot_aadt_S2009030013_285,fwd
mdot_aadt_S2009030013_285_rev,mdot_aadt_S2009030013_285,rev
mdot_aadt_S1998020076_286_fwd,mdot_aadt_S1998020076_286,fwd
mdot_aadt_S1998020076_286_rev,mdot_aadt_S1998020076_286,rev
mdot_aadt_S2008030103_287_fwd,mdot_aadt_S2008030103_287,fwd
mdot_aadt_S2008030103_287_rev,mdot_aadt_S2008030103_287,rev
mdot_aadt_S2005030036_288_fwd,mdot_aadt_S2005030036_288,fwd
mdot_aadt_S2005030036_288_rev,mdot_aadt_S2005030036_288,rev
mdot_aadt_B0626_289_fwd,mdot_aadt_B0626_289,fwd
mdot_aadt_B0626_289_rev,mdot_aadt_B0626_289,rev
mdot_aadt_S2012030140_290_fwd,mdot_aadt_S2012030140_290,fwd
mdot_aadt_S2012030140_290_rev,mdot_aadt_S2012030140_290,rev
mdot_aadt_B1002_291_fwd,mdot_aadt_B1002_291,fwd
mdot_aadt_B1002_291_rev,mdot_aadt_B1002_291,rev
mdot_aadt_B0568_292_fwd,mdot_aadt_B0568_292,fwd
mdot_aadt_B0568_292_rev,mdot_aadt_B0568_292,rev
mdot_aadt_B030017_293_fwd,mdot_aadt_B030017_293,fwd
mdot_aadt_B030017_293_rev,mdot_aadt_B030017_293,rev
mdot_aadt_S2013030258_294_fwd,mdot_aadt_S2013030258_294,fwd
mdot_aadt_S2013030258_294_rev,mdot_aadt_S2013030258_294,rev
mdot_aadt_B0756_295_fwd,mdot_aadt_B0756_295,fwd
mdot_aadt_B0756_295_rev,mdot_aadt_B0756_295,rev
mdot_aadt_S1998030191_296_fwd,mdot_aadt_S1998030191_296,fwd
mdot_aadt_S1998030191_296_rev,mdot_aadt_S1998030191_296,rev
mdot_aadt_B020018_297_fwd,mdot_aadt_B020018_297,fwd
mdot_aadt_B020018_297_rev,mdot_aadt_B020018_297,rev
mdot_aadt_B1655_298_fwd,mdot_aadt_B1655_298,fwd
mdot_aadt_B1655_298_rev,mdot_aadt_B1655_298,rev
mdot_aadt_B0646_299_fwd,mdot_aadt_B0646_299,fwd
mdot_aadt_B0646_299_rev,mdot_aadt_B0646_299,rev
mdot_aadt_B1994_300_fwd,mdot_aadt_B1994_300,fwd
mdot_aadt_B1994_300_rev,mdot_aadt_B1994_300,rev
mdot_aadt_S2009030012_301_fwd,mdot_aadt_S2009030012_301,fwd
mdot_aadt_S2009030012_301_rev,mdot_aadt_S2009030012_301,rev
mdot_aadt_V2013000141_302_fwd,mdot_aadt_V2013000141_302,fwd
mdot_aadt_V2013000141_302_rev,mdot_aadt_V2013000141_302,rev
mdot_aadt_S2006030060_303_fwd,mdot_aadt_S2006030060_303,fwd
mdot_aadt_S2006030060_303_rev,mdot_aadt_S2006030060_303,rev
mdot_aadt_B0730_304_fwd,mdot_aadt_B0730_304,fwd
mdot_aadt_B0730_304_rev,mdot_aadt_B0730_304,rev
mdot_aadt_B0628_305_fwd,mdot_aadt_B0628_305,fwd
mdot_aadt_B0628_305_rev,mdot_aadt_B0628_305,rev
mdot_aadt_S2010020149_306_fwd,mdot_aadt_S2010020149_306,fwd
mdot_aadt_S2010020149_306_rev,mdot_aadt_S2010020149_306,rev
mdot_aadt_B1021_307_fwd,mdot_aadt_B1021_307,fwd
mdot_aadt_B1021_307_rev,mdot_aadt_B1021_307,rev
mdot_aadt_V2013000032_308_fwd,mdot_aadt_V2013000032_308,fwd
mdot_aadt_V2013000032_308_rev,mdot_aadt_V2013000032_308,rev
mdot_aadt_B030093_309_fwd,mdot_aadt_B030093_309,fwd
mdot_aadt_B030093_309_rev,mdot_aadt_B030093_309,rev
mdot_aadt_B070015_310_fwd,mdot_aadt_B070015_310,fwd
mdot_aadt_B070015_310_rev,mdot_aadt_B070015_310,rev
mdot_aadt_S2001020074_311_fwd,mdot_aadt_S2001020074_311,fwd
mdot_aadt_S2001020074_311_rev,mdot_aadt_S2001020074_311,rev
mdot_aadt_B0958_312_fwd,mdot_aadt_B0958_312,fwd
mdot_aadt_B0958_312_rev,mdot_aadt_B0958_312,rev
mdot_aadt_S1999030054_313_fwd,mdot_aadt_S1999030054_313,fwd
mdot_aadt_S1999030054_313_rev,mdot_aadt_S1999030054_313,rev
mdot_aadt_S2001020081_314_fwd,mdot_aadt_S2001020081_314,fwd
mdot_aadt_S2001020081_314_rev,mdot_aadt_S2001020081_314,rev
mdot_aadt_S2017030312_315_fwd,mdot_aadt_S2017030312_315,fwd
mdot_aadt_S2017030312_315_rev,mdot_aadt_S2017030312_315,rev
mdot_aadt_S2005030092_316_fwd,mdot_aadt_S2005030092_316,fwd
mdot_aadt_S2005030092_316_rev,mdot_aadt_S2005030092_316,rev
mdot_aadt_S2011020847_317_fwd,mdot_aadt_S2011020847_317,fwd
mdot_aadt_S2011020847_317_rev,mdot_aadt_S2011020847_317,rev
mdot_aadt_S2009030004_318_fwd,mdot_aadt_S2009030004_318,fwd
mdot_aadt_S2009030004_318_rev,mdot_aadt_S2009030004_318,rev
mdot_aadt_V2013000083_319_fwd,mdot_aadt_V2013000083_319,fwd
mdot_aadt_V2013000083_319_rev,mdot_aadt_V2013000083_319,rev
mdot_aadt_V2013000253_320_fwd,mdot_aadt_V2013000253_320,fwd
mdot_aadt_V2013000253_320_rev,mdot_aadt_V2013000253_320,rev
mdot_aadt_S2009030075_321_fwd,mdot_aadt_S2009030075_321,fwd
mdot_aadt_S2009030075_321_rev,mdot_aadt_S2009030075_321,rev
mdot_aadt_S2012030090_322_fwd,mdot_aadt_S2012030090_322,fwd
mdot_aadt_S2012030090_322_rev,mdot_aadt_S2012030090_322,rev
mdot_aadt_B1311_323_fwd,mdot_aadt_B1311_323,fwd
mdot_aadt_B1311_323_rev,mdot_aadt_B1311_323,rev
mdot_aadt_S2011030953_324_fwd,mdot_aadt_S2011030953_324,fwd
mdot_aadt_S2011030953_324_rev,mdot_aadt_S2011030953_324,rev
mdot_aadt_B1119_325_fwd,mdot_aadt_B1119_325,fwd
mdot_aadt_B1119_325_rev,mdot_aadt_B1119_325,rev
mdot_aadt_B4028_326_fwd,mdot_aadt_B4028_326,fwd
mdot_aadt_B4028_326_rev,mdot_aadt_B4028_326,rev
mdot_aadt_S2010010050_327_fwd,mdot_aadt_S2010010050_327,fwd
mdot_aadt_S2010010050_327_rev,mdot_aadt_S2010010050_327,rev
mdot_aadt_V2013000005_328_fwd,mdot_aadt_V2013000005_328,fwd
mdot_aadt_V2013000005_328_rev,mdot_aadt_V2013000005_328,rev
mdot_aadt_S2012030101_329_fwd,mdot_aadt_S2012030101_329,fwd
mdot_aadt_S2012030101_329_rev,mdot_aadt_S2012030101_329,rev
mdot_aadt_S2002020012_330_fwd,mdot_aadt_S2002020012_330,fwd
mdot_aadt_S2002020012_330_rev,mdot_aadt_S2002020012_330,rev
mdot_aadt_S2012021519_331_fwd,mdot_aadt_S2012021519_331,fwd
mdot_aadt_S2012021519_331_rev,mdot_aadt_S2012021519_331,rev
mdot_aadt_V2013000304_332_fwd,mdot_aadt_V2013000304_332,fwd
mdot_aadt_V2013000304_332_rev,mdot_aadt_V2013000304_332,rev
mdot_aadt_S2011030989_333_fwd,mdot_aadt_S2011030989_333,fwd
mdot_aadt_S2011030989_333_rev,mdot_aadt_S2011030989_333,rev
mdot_aadt_B1086_334_fwd,mdot_aadt_B1086_334,fwd
mdot_aadt_B1086_334_rev,mdot_aadt_B1086_334,rev
mdot_aadt_S1999050006_335_fwd,mdot_aadt_S1999050006_335,fwd
mdot_aadt_S1999050006_335_rev,mdot_aadt_S1999050006_335,rev
mdot_aadt_S2012031552_336_fwd,mdot_aadt_S2012031552_336,fwd
mdot_aadt_S2012031552_336_rev,mdot_aadt_S2012031552_336,rev
mdot_aadt_S2012011469_337_fwd,mdot_aadt_S2012011469_337,fwd
mdot_aadt_S2012011469_337_rev,mdot_aadt_S2012011469_337,rev
mdot_aadt_S2000020157_338_fwd,mdot_aadt_S2000020157_338,fwd
mdot_aadt_S2000020157_338_rev,mdot_aadt_S2000020157_338,rev
mdot_aadt_V2013000105_339_fwd,mdot_aadt_V2013000105_339,fwd
mdot_aadt_V2013000105_339_rev,mdot_aadt_V2013000105_339,rev
mdot_aadt_B010027_340_fwd,mdot_aadt_B010027_340,fwd
mdot_aadt_B010027_340_rev,mdot_aadt_B010027_340,rev
mdot_aadt_B070001_341_fwd,mdot_aadt_B070001_341,fwd
mdot_aadt_B070001_341_rev,mdot_aadt_B070001_341,rev
mdot_aadt_S2006020046_342_fwd,mdot_aadt_S2006020046_342,fwd
mdot_aadt_S2006020046_342_rev,mdot_aadt_S2006020046_342,rev
mdot_aadt_S2010030156_343_fwd,mdot_aadt_S2010030156_343,fwd
mdot_aadt_S2010030156_343_rev,mdot_aadt_S2010030156_343,rev
mdot_aadt_S2007020029_344_fwd,mdot_aadt_S2007020029_344,fwd
mdot_aadt_S2007020029_344_rev,mdot_aadt_S2007020029_344,rev
mdot_aadt_B1435_345_fwd,mdot_aadt_B1435_345,fwd
mdot_aadt_B1435_345_rev,mdot_aadt_B1435_345,rev
mdot_aadt_S2005030037_346_fwd,mdot_aadt_S2005030037_346,fwd
mdot_aadt_S2005030037_346_rev,mdot_aadt_S2005030037_346,rev
mdot_aadt_B0770_347_fwd,mdot_aadt_B0770_347,fwd
mdot_aadt_B0770_347_rev,mdot_aadt_B0770_347,rev
mdot_aadt_S2010020108_348_fwd,mdot_aadt_S2010020108_348,fwd
mdot_aadt_S2010020108_348_rev,mdot_aadt_S2010020108_348,rev
mdot_aadt_S1999030167_349_fwd,mdot_aadt_S1999030167_349,fwd
mdot_aadt_S1999030167_349_rev,mdot_aadt_S1999030167_349,rev
mdot_aadt_S2012030010_350_fwd,mdot_aadt_S2012030010_350,fwd
mdot_aadt_S2012030010_350_rev,mdot_aadt_S2012030010_350,rev
mdot_aadt_S2011030996_351_fwd,mdot_aadt_S2011030996_351,fwd
mdot_aadt_S2011030996_351_rev,mdot_aadt_S2011030996_351,rev
mdot_aadt_B020065_352_fwd,mdot_aadt_B020065_352,fwd
mdot_aadt_B020065_352_rev,mdot_aadt_B020065_352,rev
mdot_aadt_B1198_353_fwd,mdot_aadt_B1198_353,fwd
mdot_aadt_B1198_353_rev,mdot_aadt_B1198_353,rev
mdot_aadt_V2013000240_354_fwd,mdot_aadt_V2013000240_354,fwd
mdot_aadt_V2013000240_354_rev,mdot_aadt_V2013000240_354,rev
mdot_aadt_V2013000054_355_fwd,mdot_aadt_V2013000054_355,fwd
mdot_aadt_V2013000054_355_rev,mdot_aadt_V2013000054_355,rev
mdot_aadt_V2013000066_356_fwd,mdot_aadt_V2013000066_356,fwd
mdot_aadt_V2013000066_356_rev,mdot_aadt_V2013000066_356,rev
mdot_aadt_S2008030104_357_fwd,mdot_aadt_S2008030104_357,fwd
mdot_aadt_S2008030104_357_rev,mdot_aadt_S2008030104_357,rev
mdot_aadt_V2013000073_358_fwd,mdot_aadt_V2013000073_358,fwd
mdot_aadt_V2013000073_358_rev,mdot_aadt_V2013000073_358,rev
mdot_aadt_B090013_359_fwd,mdot_aadt_B090013_359,fwd
mdot_aadt_B090013_359_rev,mdot_aadt_B090013_359,rev
mdot_aadt_B1033_360_fwd,mdot_aadt_B1033_360,fwd
mdot_aadt_B1033_360_rev,mdot_aadt_B1033_360,rev
mdot_aadt_B0970_361_fwd,mdot_aadt_B0970_361,fwd
mdot_aadt_B0970_361_rev,mdot_aadt_B0970_361,rev
mdot_aadt_V2013000272_362_fwd,mdot_aadt_V2013000272_362,fwd
mdot_aadt_V2013000272_362_rev,mdot_aadt_V2013000272_362,rev
mdot_aadt_S2012030000_363_fwd,mdot_aadt_S2012030000_363,fwd
mdot_aadt_S2012030000_363_rev,mdot_aadt_S2012030000_363,rev
mdot_aadt_B1110_364_fwd,mdot_aadt_B1110_364,fwd
mdot_aadt_B1110_364_rev,mdot_aadt_B1110_364,rev
mdot_aadt_S2010020073_365_fwd,mdot_aadt_S2010020073_365,fwd
mdot_aadt_S2010020073_365_rev,mdot_aadt_S2010020073_365,rev
mdot_aadt_B010044_366_fwd,mdot_aadt_B010044_366,fwd
mdot_aadt_B010044_366_rev,mdot_aadt_B010044_366,rev
mdot_aadt_S2009030045_367_fwd,mdot_aadt_S2009030045_367,fwd
mdot_aadt_S2009030045_367_rev,mdot_aadt_S2009030045_367,rev
mdot_aadt_S1999030097_368_fwd,mdot_aadt_S1999030097_368,fwd
mdot_aadt_S1999030097_368_rev,mdot_aadt_S1999030097_368,rev
mdot_aadt_S2004020042_369_fwd,mdot_aadt_S2004020042_369,fwd
mdot_aadt_S2004020042_369_rev,mdot_aadt_S2004020042_369,rev
