taz,x,y,lon,lat,out_sr,state,stfips,cntyfips,fipsstco,region
1168,-76.75269282,39.01779328,-76.75269282,39.01779328,4326,Maryland,24,33,24033,TPB Modeled Region
1169,-76.76202170,39.02836819,-76.76202170,39.02836819,4326,Maryland,24,33,24033,TPB Modeled Region
1170,-76.78069134,39.02444846,-76.78069134,39.02444846,4326,Maryland,24,33,24033,TPB Modeled Region
1171,-76.81463373,39.03023801,-76.81463373,39.03023801,4326,Maryland,24,33,24033,TPB Modeled Region
1172,-76.79651890,39.01979795,-76.79651890,39.01979795,4326,Maryland,24,33,24033,TPB Modeled Region
1173,-76.78648018,39.00692480,-76.78648018,39.00692480,4326,Maryland,24,33,24033,TPB Modeled Region
1174,-76.79815599,39.00426436,-76.79815599,39.00426436,4326,Maryland,24,33,24033,TPB Modeled Region
1175,-76.78621212,38.99667209,-76.78621212,38.99667209,4326,Maryland,24,33,24033,TPB Modeled Region
1176,-76.78803180,38.98830677,-76.78803180,38.98830677,4326,Maryland,24,33,24033,TPB Modeled Region
1177,-76.80259686,38.98566981,-76.80259686,38.98566981,4326,Maryland,24,33,24033,TPB Modeled Region
1178,-76.82797266,38.99351047,-76.82797266,38.99351047,4326,Maryland,24,33,24033,TPB Modeled Region
1179,-76.81382813,38.99756184,-76.81382813,38.99756184,4326,Maryland,24,33,24033,TPB Modeled Region
1180,-76.83483339,39.00502899,-76.83483339,39.00502899,4326,Maryland,24,33,24033,TPB Modeled Region
1181,-76.82892151,38.98607179,-76.82892151,38.98607179,4326,Maryland,24,33,24033,TPB Modeled Region
1182,-76.84579350,38.98635672,-76.84579350,38.98635672,4326,Maryland,24,33,24033,TPB Modeled Region
1183,-76.85612966,38.99682046,-76.85612966,38.99682046,4326,Maryland,24,33,24033,TPB Modeled Region
1184,-76.85796843,38.98491859,-76.85796843,38.98491859,4326,Maryland,24,33,24033,TPB Modeled Region
1185,-76.86992879,38.98758530,-76.86992879,38.98758530,4326,Maryland,24,33,24033,TPB Modeled Region
1186,-76.87024488,38.99571912,-76.87024488,38.99571912,4326,Maryland,24,33,24033,TPB Modeled Region
1187,-76.86863557,39.00904814,-76.86863557,39.00904814,4326,Maryland,24,33,24033,TPB Modeled Region
1188,-76.85564783,39.00943156,-76.85564783,39.00943156,4326,Maryland,24,33,24033,TPB Modeled Region
1189,-76.84169409,39.02194600,-76.84169409,39.02194600,4326,Maryland,24,33,24033,TPB Modeled Region
1190,-76.86227912,39.04411616,-76.86227912,39.04411616,4326,Maryland,24,33,24033,TPB Modeled Region
1191,-76.84754795,39.05343503,-76.84754795,39.05343503,4326,Maryland,24,33,24033,TPB Modeled Region
1192,-76.83072649,39.05709981,-76.83072649,39.05709981,4326,Maryland,24,33,24033,TPB Modeled Region
1193,-76.83352461,39.04143183,-76.83352461,39.04143183,4326,Maryland,24,33,24033,TPB Modeled Region
1194,-76.79569815,39.04586600,-76.79569815,39.04586600,4326,Maryland,24,33,24033,TPB Modeled Region
1195,-76.84138197,39.07754615,-76.84138197,39.07754615,4326,Maryland,24,33,24033,TPB Modeled Region
1196,-76.83745917,39.06629367,-76.83745917,39.06629367,4326,Maryland,24,33,24033,TPB Modeled Region
1197,-76.85043830,39.07001374,-76.85043830,39.07001374,4326,Maryland,24,33,24033,TPB Modeled Region
1198,-76.85262009,39.06151031,-76.85262009,39.06151031,4326,Maryland,24,33,24033,TPB Modeled Region
1199,-76.86911509,39.06144646,-76.86911509,39.06144646,4326,Maryland,24,33,24033,TPB Modeled Region
1200,-76.86260413,39.06895704,-76.86260413,39.06895704,4326,Maryland,24,33,24033,TPB Modeled Region
1201,-76.87572910,39.08447155,-76.87572910,39.08447155,4326,Maryland,24,33,24033,TPB Modeled Region
1202,-76.86667542,39.08439176,-76.86667542,39.08439176,4326,Maryland,24,33,24033,TPB Modeled Region
1203,-76.86830316,39.09195636,-76.86830316,39.09195636,4326,Maryland,24,33,24033,TPB Modeled Region
1204,-76.85941462,39.08357993,-76.85941462,39.08357993,4326,Maryland,24,33,24033,TPB Modeled Region
1205,-76.85437191,39.07855422,-76.85437191,39.07855422,4326,Maryland,24,33,24033,TPB Modeled Region
1206,-76.84795734,39.08996382,-76.84795734,39.08996382,4326,Maryland,24,33,24033,TPB Modeled Region
1207,-76.85215060,39.09223589,-76.85215060,39.09223589,4326,Maryland,24,33,24033,TPB Modeled Region
1208,-76.83726497,39.08884396,-76.83726497,39.08884396,4326,Maryland,24,33,24033,TPB Modeled Region
1209,-76.84248946,39.09946264,-76.84248946,39.09946264,4326,Maryland,24,33,24033,TPB Modeled Region
1210,-76.84117174,39.09494515,-76.84117174,39.09494515,4326,Maryland,24,33,24033,TPB Modeled Region
1211,-76.85140095,39.10238896,-76.85140095,39.10238896,4326,Maryland,24,33,24033,TPB Modeled Region
1212,-76.84834142,39.10623540,-76.84834142,39.10623540,4326,Maryland,24,33,24033,TPB Modeled Region
1213,-76.86074907,39.10503696,-76.86074907,39.10503696,4326,Maryland,24,33,24033,TPB Modeled Region
1214,-76.85955199,39.09810130,-76.85955199,39.09810130,4326,Maryland,24,33,24033,TPB Modeled Region
1215,-76.86701105,39.09610046,-76.86701105,39.09610046,4326,Maryland,24,33,24033,TPB Modeled Region
1216,-76.87010404,39.10730422,-76.87010404,39.10730422,4326,Maryland,24,33,24033,TPB Modeled Region
1217,-76.85887444,39.10890164,-76.85887444,39.10890164,4326,Maryland,24,33,24033,TPB Modeled Region
1218,-76.72787600,38.94963084,-76.72787600,38.94963084,4326,Maryland,24,33,24033,TPB Modeled Region
1219,-76.70377537,38.93962804,-76.70377537,38.93962804,4326,Maryland,24,33,24033,TPB Modeled Region
1220,-76.69973669,38.91267876,-76.69973669,38.91267876,4326,Maryland,24,33,24033,TPB Modeled Region
1221,-76.72371767,38.92093596,-76.72371767,38.92093596,4326,Maryland,24,33,24033,TPB Modeled Region
1222,-76.72463703,38.93337489,-76.72463703,38.93337489,4326,Maryland,24,33,24033,TPB Modeled Region
1223,-76.73414080,38.94164306,-76.73414080,38.94164306,4326,Maryland,24,33,24033,TPB Modeled Region
1224,-76.74015981,38.93218674,-76.74015981,38.93218674,4326,Maryland,24,33,24033,TPB Modeled Region
1225,-76.73443951,38.91651407,-76.73443951,38.91651407,4326,Maryland,24,33,24033,TPB Modeled Region
1226,-76.75099189,38.91776550,-76.75099189,38.91776550,4326,Maryland,24,33,24033,TPB Modeled Region
1227,-76.77103025,38.91246898,-76.77103025,38.91246898,4326,Maryland,24,33,24033,TPB Modeled Region
1228,-76.74505810,38.90792176,-76.74505810,38.90792176,4326,Maryland,24,33,24033,TPB Modeled Region
1229,-76.74948477,38.88963315,-76.74948477,38.88963315,4326,Maryland,24,33,24033,TPB Modeled Region
1230,-76.73211903,38.88013896,-76.73211903,38.88013896,4326,Maryland,24,33,24033,TPB Modeled Region
1231,-76.72083457,38.89477446,-76.72083457,38.89477446,4326,Maryland,24,33,24033,TPB Modeled Region
1232,-76.72500254,38.90655470,-76.72500254,38.90655470,4326,Maryland,24,33,24033,TPB Modeled Region
1233,-76.69678272,38.88298208,-76.69678272,38.88298208,4326,Maryland,24,33,24033,TPB Modeled Region
1234,-76.71040289,38.85213722,-76.71040289,38.85213722,4326,Maryland,24,33,24033,TPB Modeled Region
1235,-76.74378476,38.85556089,-76.74378476,38.85556089,4326,Maryland,24,33,24033,TPB Modeled Region
1236,-76.73601030,38.83927139,-76.73601030,38.83927139,4326,Maryland,24,33,24033,TPB Modeled Region
1237,-76.75529169,38.84537579,-76.75529169,38.84537579,4326,Maryland,24,33,24033,TPB Modeled Region
1238,-76.76060863,38.83579004,-76.76060863,38.83579004,4326,Maryland,24,33,24033,TPB Modeled Region
1239,-76.77074905,38.83596510,-76.77074905,38.83596510,4326,Maryland,24,33,24033,TPB Modeled Region
1240,-76.77484474,38.85333863,-76.77484474,38.85333863,4326,Maryland,24,33,24033,TPB Modeled Region
1241,-76.76085291,38.86583809,-76.76085291,38.86583809,4326,Maryland,24,33,24033,TPB Modeled Region
1242,-76.77305495,38.87207390,-76.77305495,38.87207390,4326,Maryland,24,33,24033,TPB Modeled Region
1243,-76.77159357,38.88343786,-76.77159357,38.88343786,4326,Maryland,24,33,24033,TPB Modeled Region
1244,-76.76610567,38.89471275,-76.76610567,38.89471275,4326,Maryland,24,33,24033,TPB Modeled Region
1245,-76.78263255,38.89582176,-76.78263255,38.89582176,4326,Maryland,24,33,24033,TPB Modeled Region
1246,-76.79279100,38.88618942,-76.79279100,38.88618942,4326,Maryland,24,33,24033,TPB Modeled Region
1247,-76.80609787,38.88579383,-76.80609787,38.88579383,4326,Maryland,24,33,24033,TPB Modeled Region
1248,-76.82211898,38.87060952,-76.82211898,38.87060952,4326,Maryland,24,33,24033,TPB Modeled Region
1249,-76.79501492,38.86616587,-76.79501492,38.86616587,4326,Maryland,24,33,24033,TPB Modeled Region
1250,-76.78709542,38.85091869,-76.78709542,38.85091869,4326,Maryland,24,33,24033,TPB Modeled Region
1251,-76.79572756,38.84047764,-76.79572756,38.84047764,4326,Maryland,24,33,24033,TPB Modeled Region
1252,-76.82724378,38.84010662,-76.82724378,38.84010662,4326,Maryland,24,33,24033,TPB Modeled Region
1253,-76.82518111,38.85667722,-76.82518111,38.85667722,4326,Maryland,24,33,24033,TPB Modeled Region
1254,-76.85102120,38.85274047,-76.85102120,38.85274047,4326,Maryland,24,33,24033,TPB Modeled Region
1255,-76.85329876,38.83767867,-76.85329876,38.83767867,4326,Maryland,24,33,24033,TPB Modeled Region
1256,-76.86470377,38.83363564,-76.86470377,38.83363564,4326,Maryland,24,33,24033,TPB Modeled Region
1257,-76.84625018,38.83077135,-76.84625018,38.83077135,4326,Maryland,24,33,24033,TPB Modeled Region
1258,-76.83524098,38.82300067,-76.83524098,38.82300067,4326,Maryland,24,33,24033,TPB Modeled Region
1259,-76.83702326,38.80839905,-76.83702326,38.80839905,4326,Maryland,24,33,24033,TPB Modeled Region
1260,-76.81351066,38.81674361,-76.81351066,38.81674361,4326,Maryland,24,33,24033,TPB Modeled Region
1261,-76.81692025,38.82768466,-76.81692025,38.82768466,4326,Maryland,24,33,24033,TPB Modeled Region
1262,-76.79443093,38.81857150,-76.79443093,38.81857150,4326,Maryland,24,33,24033,TPB Modeled Region
1263,-76.78259379,38.80604868,-76.78259379,38.80604868,4326,Maryland,24,33,24033,TPB Modeled Region
1264,-76.80244583,38.80733071,-76.80244583,38.80733071,4326,Maryland,24,33,24033,TPB Modeled Region
1265,-76.81637453,38.80024132,-76.81637453,38.80024132,4326,Maryland,24,33,24033,TPB Modeled Region
1266,-76.79377423,38.79229867,-76.79377423,38.79229867,4326,Maryland,24,33,24033,TPB Modeled Region
1267,-76.78447339,38.77492376,-76.78447339,38.77492376,4326,Maryland,24,33,24033,TPB Modeled Region
1268,-76.77325510,38.78659313,-76.77325510,38.78659313,4326,Maryland,24,33,24033,TPB Modeled Region
1269,-76.75226929,38.79379224,-76.75226929,38.79379224,4326,Maryland,24,33,24033,TPB Modeled Region
1270,-76.75125896,38.80784385,-76.75125896,38.80784385,4326,Maryland,24,33,24033,TPB Modeled Region
1271,-76.76919399,38.80003143,-76.76919399,38.80003143,4326,Maryland,24,33,24033,TPB Modeled Region
1272,-76.76389576,38.81433147,-76.76389576,38.81433147,4326,Maryland,24,33,24033,TPB Modeled Region
1273,-76.77881090,38.82579876,-76.77881090,38.82579876,4326,Maryland,24,33,24033,TPB Modeled Region
1274,-76.76523636,38.82759266,-76.76523636,38.82759266,4326,Maryland,24,33,24033,TPB Modeled Region
1275,-76.75731553,38.82413127,-76.75731553,38.82413127,4326,Maryland,24,33,24033,TPB Modeled Region
1276,-76.75006858,38.81737437,-76.75006858,38.81737437,4326,Maryland,24,33,24033,TPB Modeled Region
1277,-76.72948957,38.81745352,-76.72948957,38.81745352,4326,Maryland,24,33,24033,TPB Modeled Region
1278,-76.72983448,38.83044373,-76.72983448,38.83044373,4326,Maryland,24,33,24033,TPB Modeled Region
1279,-76.71795050,38.82313673,-76.71795050,38.82313673,4326,Maryland,24,33,24033,TPB Modeled Region
1280,-76.71009612,38.83150274,-76.71009612,38.83150274,4326,Maryland,24,33,24033,TPB Modeled Region
1281,-76.72507718,38.79929017,-76.72507718,38.79929017,4326,Maryland,24,33,24033,TPB Modeled Region
1282,-76.72328164,38.76376211,-76.72328164,38.76376211,4326,Maryland,24,33,24033,TPB Modeled Region
1283,-76.74123539,38.78077516,-76.74123539,38.78077516,4326,Maryland,24,33,24033,TPB Modeled Region
1284,-76.76530985,38.77097763,-76.76530985,38.77097763,4326,Maryland,24,33,24033,TPB Modeled Region
1285,-76.76927443,38.76001812,-76.76927443,38.76001812,4326,Maryland,24,33,24033,TPB Modeled Region
1286,-76.73986241,38.74585265,-76.73986241,38.74585265,4326,Maryland,24,33,24033,TPB Modeled Region
1287,-76.73412162,38.72752068,-76.73412162,38.72752068,4326,Maryland,24,33,24033,TPB Modeled Region
1288,-76.70297630,38.73370448,-76.70297630,38.73370448,4326,Maryland,24,33,24033,TPB Modeled Region
1289,-76.70147204,38.65572977,-76.70147204,38.65572977,4326,Maryland,24,33,24033,TPB Modeled Region
1290,-76.70819866,38.62624550,-76.70819866,38.62624550,4326,Maryland,24,33,24033,TPB Modeled Region
1291,-76.74022921,38.61407879,-76.74022921,38.61407879,4326,Maryland,24,33,24033,TPB Modeled Region
1292,-76.73366793,38.57575185,-76.73366793,38.57575185,4326,Maryland,24,33,24033,TPB Modeled Region
1293,-76.73409292,38.59825944,-76.73409292,38.59825944,4326,Maryland,24,33,24033,TPB Modeled Region
1294,-76.69702966,38.59897069,-76.69702966,38.59897069,4326,Maryland,24,33,24033,TPB Modeled Region
1295,-76.69558837,38.56243362,-76.69558837,38.56243362,4326,Maryland,24,33,24033,TPB Modeled Region
1296,-76.71936290,38.55755963,-76.71936290,38.55755963,4326,Maryland,24,33,24033,TPB Modeled Region
1297,-76.86414491,38.67978301,-76.86414491,38.67978301,4326,Maryland,24,33,24033,TPB Modeled Region
1298,-76.84101502,38.67165673,-76.84101502,38.67165673,4326,Maryland,24,33,24033,TPB Modeled Region
1299,-76.79587094,38.67860252,-76.79587094,38.67860252,4326,Maryland,24,33,24033,TPB Modeled Region
1300,-76.80951460,38.64958923,-76.80951460,38.64958923,4326,Maryland,24,33,24033,TPB Modeled Region
1301,-76.76144188,38.63000539,-76.76144188,38.63000539,4326,Maryland,24,33,24033,TPB Modeled Region
1302,-76.74442290,38.64455012,-76.74442290,38.64455012,4326,Maryland,24,33,24033,TPB Modeled Region
