count_id,observed_volume,lon,lat,source_observed_column,route_id,road_name,county,station_desc,location_id,object_id
B240004,135302.00000000,-76.64785874,39.35410582,AADT,24000IS00083  01NN**************,Jones Falls Expwy,Baltimore City,Is83-.50 Mi S Of Northern Pkwy,B240004,1838
B2649,695.00000000,-75.95260711,39.33404170,AADT,14000MD00444  01NN**************,Kentmore Park Rd,Kent,Md444-.50 Mi N Of Md213,B2649,1839
S1998120073,2320.00000000,-76.30777711,39.45488113,AADT,12000RP00095  02NNIS77        04,Ramp 4 Fr Md 24 Nb To Is 95 Eb,Harford,Exit 77 Ramp 4 Fr Md 24 Nb To Is 95 Eb (south Of Ramp 5),S1998120073,1840
B080102,1652.00000000,-76.87880790,38.59550232,AADT,08000CO00111  01NN**************,Piney Church Rd,Charles,Piney Church Rd-.10 Mi S Of Renner Rd,B080102,1841
S2008130030,3621.00000000,-76.83347307,39.23981196,AADT,13000RP00029  02NNUS21        02,Ramp 2 Fr Md 108 Wb To Us 29 Nb,Howard,Exit 21 Ramp 2 Fr Md 108 Wb To Us 29 Nb,S2008130030,1842
B110012,10620.00000000,-79.40709610,39.40777731,AADT,11000US00219  01NN**************,Third St,Garrett,Us219-.05 Mi N Of Md39,B110012,1843
B0843,20782.00000000,-76.61728017,39.20249396,AADT,02000IS00895B 01NN**************,Harbor Tunnel Thruway,Anne Arundel,Is895b-.10 Mi N Of Md2,B0843,1844
S2012150697,14791.00000000,-77.15893036,39.03886893,AADT,15000CO00148  01NN**************,Seven Locks Rd,Montgomery,Seven Locks Rd - Between Seven Hill La & Tuckerman La,S2012150697,1845
B4231,2315.00000000,-75.22709799,38.32796811,AADT,23000MD00374  01EE**************,Broad St,Worcester,Md374-.50 Mi W Of Md818,B4231,1846
S2012240283,21091.00000000,-76.60072665,39.32444781,AADT,24999MU01490  01NN**************,Loch Raven Rd,Baltimore City,Loch Raven Rd - Between Gorsuch Ave & Homestead St,S2012240283,1847
B2807,6120.00000000,-77.13897349,38.98269138,AADT,15000MD00188  01EE**************,Wilson La,Montgomery,Md188-.10 Mi W Of Md190,B2807,1848
B0616,29122.00000000,-76.61426180,39.18043856,AADT,02000MD00002  01NN**************,Gov Ritchie Hwy,Anne Arundel,Md2-.10 Mi S Of Md270,B0616,1849
S1998130107,2040.00000000,-76.82751458,39.29492949,AADT,13000RP00070  02SSIS87        05,Ramp 5 Fr Us 29 Sb To Is 70 Eb,Howard,Exit 87 Ramp 5 Fr Us 29 Sb To Is 70 Eb,S1998130107,1850
B2337,21930.00000000,-76.38615443,39.57454894,AADT,12000MD00024  01NN**************,Rock Spring Ave,Harford,Md24-.10 Mi S Of Md23,B2337,1851
S2000160243,7283.00000000,-76.96920165,38.80760926,AADT,16000RP00095  02EEIS4         03,Ramp 3 Fr Is 95 Eb To Md 414 Nb,Prince George's,Exit 4 Ramp 3 Fr Is 95 Eb To Md 414 Nb,S2000160243,1852
S2012161032,8201.00000000,-76.73467179,38.92589528,AADT,16000CO00066  01EE**************,Mount Oak Rd,Prince George's,Mount Oak Rd - .10 Mi West Of Michellville Rd,S2012161032,1853
S2017220185,1112.00000000,-75.60276360,38.30560287,AADT,22000CO00220  01EE**************,Jackson Rd,Wicomico,Jackson Rd - .05 Mile East Of Md 513,S2017220185,1854
B160060,602.00000000,-77.05075195,38.63948058,AADT,16000MD00810A 01WW**************,Livingston Rd,Prince George's,Md810a-.10 Mi E Of Md210,B160060,1855
S2008210032,2694.00000000,-77.72705328,39.60458719,AADT,21000RP00070  02EEIS29        03,Ramp 3 Fr Is 70 Eb To Md 65 Nb,Washington,Exit 29 Ramp 3 Fr Is 70 Eb To Md 65 Nb,S2008210032,1856
B2945,22080.00000000,-77.20619021,39.28834494,AADT,15000MD00027  01NN**************,Ridge Rd,Montgomery,Md27-.10 Mi S Of Md108,B2945,1857
S2012030116,8171.00000000,-76.62068578,39.43047848,AADT,03000CO00866  01WW**************,Ridgely Rd,Baltimore,Ridgely Rd - Between Md 45 & Atherton Rd,S2012030116,1858
B2117,3380.00000000,-79.28976712,39.43517276,AADT,11000MD00135  01EE**************,Maryland Hwy,Garrett,Md135-.20 Mi W Of Md495,B2117,1859
B0751,9633.00000000,-76.54828217,39.07897322,AADT,02000MD00648D 01NN**************,Balto Annapolis Blvd,Anne Arundel,Md648d-.10 Mi S Of Md2,B0751,1860
B130097,144.00000000,-76.92952995,39.30365957,AADT,13000CO01331  01EE**************,Lamp Lighters                           ,Howard,Lamp Lighters-.10 Mi E Of Sand Hill Rd,B130097,1861
S2006100027,6781.00000000,-77.43709980,39.40030080,AADT,10000RP00015  02WWUS11        02,Ramp 2 Fr Md 180 Wb To Ramp 3 (to Us 15),Frederick,Exit 11 Ramp 2 Fr Md 180 Wb To Ramp 3 (to Us 15 Nb),S2006100027,1862
B020022,26091.00000000,-76.55898506,38.97510064,AADT,02000CO02749  01EE**************,Riva Rd,Anne Arundel,Riva Rd-.20 Mi W Of Harry S. Truman Pkwy,B020022,1863
B240092,11762.00000000,-76.61509495,39.31332941,AADT,24999MU01510  01SS**************,St Paul St,Baltimore City,St Paul St-.30 Mi S Of E. 25th St (one Way),B240092,1864
S2012240432,291.00000000,-76.68534205,39.32009027,AADT,24999MU04485  01WW**************,Woodhaven Ave,Baltimore City,Woodhaven Ave - Between Lyndhurst Ave & Oakfield Ave,S2012240432,1865
B2518,31801.00000000,-76.87138405,39.28086393,AADT,13000US00040  01EE**************,Balto National Pike,Howard,Us40-.20 Mi E Of Md144a,B2518,1866
S2010020167,6011.00000000,-76.66464977,39.22739747,AADT,02000RP00695  02SSIS8         08,Ramp 8 Fr Is 695 Sb To Hammonds Ferry Rd,Anne Arundel,Exit 8 Ramp 8 Fr Is 695 Sb To Hammonds Ferry Rd Wb,S2010020167,1867
B2786,25062.00000000,-77.04454487,39.08922164,AADT,15000MD00182  01NN**************,Layhill Rd,Montgomery,Md182-.10 Mi S Bonifant Rd/bel Pre Rd,B2786,1868
S2017030297,3582.00000000,-76.73929528,39.37361420,AADT,03000CO01726  01SS**************,Greenwood Rd,Baltimore,Greenwood Rd - Between Old Court Rd & Shamrock La,S2017030297,1869
S2012150643,5031.00000000,-77.23568237,39.04988725,AADT,15000CO00053  01WW**************,Glen Rd                                 ,Montgomery,Glen Rd - Between Piney Meetinghouse Rd & Partridge Run La,S2012150643,1870
S1998120071,16150.00000000,-76.31254248,39.45855847,AADT,12000RP00095  02SSIS77        08,Ramp 8 Fr Md 24 Sb To Is 95 Wb,Harford,Exit 77 Ramp 8 Fr Md 24 Sb To Is 95 Wb,S1998120071,1871
B2608,4522.00000000,-76.06322270,39.24590622,AADT,14000MD00213  01NN**************,Augustine Herman Hwy,Kent,Md213-.50 Mi N Of Md297,B2608,1872
S2011130731,3972.00000000,-76.87574422,39.14201453,AADT,13000CO00091  01NN**************,Leishear Rd,Howard,Leishear Rd -.10 Mile North Of Md 216,S2011130731,1873
B1919,7185.00000000,-77.32737898,39.70338152,AADT,10000US00015BU01SS**************,S Seton Ave,Frederick,Us15bu-.10 Mi S Of Md140,B1919,1874
S2012150913,3691.00000000,-77.08798150,39.04163708,AADT,15000GV01191  01SS**************,Garrett Park Rd,Montgomery,Garrett Park Rd - .05 Mi North Of Beach Dr,S2012150913,1875
S2011230593,8982.00000000,-75.16006961,38.37575564,AADT,23000CO00583  01NN**************,Ocean Pkwy,Worcester,Ocean Pkwy -.10 Mile South Of Mankin Creek Rd,S2011230593,1876
B240140,12762.00000000,-76.60508807,39.29795702,AADT,24999MU01370  01EE**************,E Monument St,Baltimore City,Monument St-.05 Mi W Of Ensor St (one Way),B240140,1877
B130077,1322.00000000,-76.82117403,39.24969995,AADT,13000CO03233  01NN**************,Meadowbrook La                          ,Howard,Meadowbrook La-.30 Mi N Of Md100j (long Gate Pkwy) ,B130077,1878
S2002100008,8844.00000000,-77.43556944,39.41660926,AADT,10000RP00015  02SSUS13        08,Ramp 8 Fr Us 15 Sb To Us 40 Wb,Frederick,Exit 13 Ramp 8 Fr Us 15 Sb To Us 40 Wb,S2002100008,1879
S2014180590,2115.00000000,-76.69450525,38.41668723,AADT,18000CO00053  01NN**************,Morganza Turner Rd,St. Mary's,Morganza Turner Rd - .10 Mi S Of Md 235,S2014180590,1880
B2774,19011.00000000,-77.25062658,39.12019985,AADT,15000MD00124  01NN**************,Quince Orchard Rd,Montgomery,Md124-.20 Mi N Of Md28,B2774,1881
S2013130219,3110.00000000,-76.81276908,39.27629476,AADT,13000CO02434  01WW**************,Patapsco River Rd,Howard,Patapsco River Rd - Between Orange Grove Ct & Ridge Rd,S2013130219,1882
B240125,146310.00000000,-76.53150728,39.29425217,AADT,24000IS00095  01NN**************,Fort Mchenry Tunnel,Baltimore City,Is95-.40 Mi N Of Md150,B240125,1883
S2012150889,4791.00000000,-77.25444101,39.15497097,AADT,15000CO05502  01SS**************,Waring Station Rd,Montgomery,Waring Station Rd - .10 Mi North Of Md 117,S2012150889,1884
S1999130038,4940.00000000,-76.76416996,39.19737232,AADT,13000RP00095  02EEIS43        01,Ramp 1 Fr Is 95 Nb To Md 100 Wb,Howard,Exit 43 Ramp 1 Fr Is 95 Nb To Md 100 Wb,S1999130038,1885
S2010210024,113.00000000,-78.15039673,39.69493346,AADT,21000RP00070  02SSIS3         06,Ramp 6 Fr Is 70 Eb To Md 144wb Sb,Washington,Exit 3 Ramp 6 Fr Is 70 Eb To Md 144wb Sb,S2010210024,1886
S2017120332,13562.00000000,-76.31078540,39.46581360,AADT,12000CO00745  01SS**************,Woodsdale Rd,Harford,Woodsdale Rd - .05 Mile South Of Md 924,S2017120332,1887
S2006150075,2651.00000000,-76.96330427,39.06257987,AADT,15000RP00029  02SSUS7         07,Ramp 7 Fr Randolph Rd To Ramp 6(to Us29),Montgomery,Exit 7 Ramp 7 Fr E Randolph Rd Wb To Ramp 6 (to Us 29 Sb),S2006150075,1888
S2017120351,2482.00000000,-76.34195387,39.53819456,AADT,12007MU00700  01NN**************,Shamrock Rd,Harford,Shamrock Rd - Between Md 22 & Courtland Pl,S2017120351,1889
B1999,26100.00000000,-77.64491994,39.33673032,AADT,10000US00340  01EE**************,Jefferson National Pike,Frederick,Us340-.30 Mi W Of Md17,B1999,1890
S2009120040,10720.00000000,-76.32695087,39.54229659,AADT,12000CO01218  01SS**************,Brierhill Dr,Harford,Brierhill Dr - .05 Mile South Of Md 22,S2009120040,1891
S2012030050,6991.00000000,-76.39545515,39.33705273,AADT,03000CO04610  01SS**************,Carroll Island Rd,Baltimore,Carroll Island Rd - .10 Mile South Of Bowleys Quarters Rd,S2012030050,1892
S2012241431,691.00000000,-76.69075135,39.36568387,AADT,24999MU04475  01NN**************,Western Run Dr,Baltimore City,Western Run Dr - .10 Mi North Of Strathmore Ave,S2012241431,1893
S2012240306,1991.00000000,-76.65228193,39.34512222,AADT,24999MU06148  01NN**************,Tamarind Rd,Baltimore City,Tamarind Rd - .10 Mile North Of W Cold Spring La,S2012240306,1894
B4220,23360.00000000,-75.21916045,38.42813466,AADT,23000US00113  01NN**************,Worcester Hwy,Worcester,Us113-.10 Mi S Of Md367,B4220,1895
B110013,2643.00000000,-79.10579939,39.68746684,AADT,11000US00219J 01NN**************,Chestnut Ridge Rd,Garrett,Us219j-.15 Mi S Of Is68,B110013,1896
S1999030217,3853.00000000,-76.71149402,39.23817454,AADT,03000RP00095  02WWIS47        08,Ramp 8 Fr Is 95 Sb To Is 195 Wb,Baltimore,Exit 47 Ramp 8 Fr Is 95 Sb To Is 195 Wb,S1999030217,1897
B2606,13962.00000000,-76.06815499,39.22063613,AADT,14000MD00213  01NN**************,Washington Ave,Kent,Md213-.20 Mi S Of Md291,B2606,1898
B2146,2600.00000000,-79.06819731,39.48069335,AADT,11000MD00135  01EE**************,Bloomington Rd,Garrett,Md135-.10 Mi E Of Hamill La,B2146,1899
S2009030063,10731.00000000,-76.71614129,39.31208026,AADT,03000CO02452  01NN**************,Kernan Dr,Baltimore,Kernan Dr - North Of Dogwood Rd,S2009030063,1900
S2010130038,3233.00000000,-76.90423118,39.14499346,AADT,13000RP00029  02SSUS13        08,Ramp 8 Fr Rp 5 (fr Us29 Sb) To Md 216 Wb,Howard,Exit 13 Ramp 8 Fr Ramp 5 (fr Us 29 Sb) To Md 216 Wb,S2010130038,1901
B4016,7702.00000000,-77.70202015,39.66038804,AADT,21073MU02000  01SS**************,Potomac Ave,Washington,Potomac Ave-.10 Mi S Of Northern Ave,B4016,1902
B0733,18371.00000000,-76.69958908,38.99197324,AADT,02000MD00450  01EE**************,Defense Hwy,Anne Arundel,Md450-.20 Mi E Of Md3,B0733,1903
B240143,20062.00000000,-76.56918035,39.31640894,AADT,24000MD00151  01NN**************,Erdman Ave,Baltimore City,Md151-.20 Mi N Of Sinclair La ,B240143,1904
S2012161004,11451.00000000,-76.92095300,39.07422186,AADT,16000CO00002  01SS**************,Old Gunpowder Rd,Prince George's,Old Gunpowder Rd - .10 Mi South Of Green Castle Rd,S2012161004,1905
B090003,2812.00000000,-76.08451829,38.56577341,AADT,09019MU00690  01EE**************,High St,Dorchester,High St-.10 Mi N Of Md343,B090003,1906
S2017150248,8212.00000000,-77.16785056,39.12952285,AADT,15000CO04991  01SS**************,Crabbs Branch Way,Montgomery,Crabbs Branch Way - .05 Mile North Of Shady Grove Rd,S2017150248,1907
B3539,870.00000000,-75.99820907,39.04585758,AADT,17000MD00305  01EE**************,Hope Rd,Queen Anne's,Md305-.50 Mi E Of Us301,B3539,1908
S2001130014,5134.00000000,-76.75864471,39.18696999,AADT,13000RP00100  02EEMD6         04,Ramp 4 Fr Us 1 Nb To Md 100 Eb,Howard,Exit 6 Ramp 4 Fr Us 1 Nb To Md 100 Eb ,S2001130014,1909
S2017120328,942.00000000,-76.40422418,39.48268642,AADT,12000CO00274  01SS**************,Reckord Rd,Harford,Reckord Rd - Between Us 1 & Md 147,S2017120328,1910
B3924,6900.00000000,-77.66227846,39.52384015,AADT,21000US00040AL01EE**************,Boonsboro Pike,Washington,Us40al-.30 Mi W Of Md68,B3924,1911
B060082,1621.00000000,-76.85054414,39.61111886,AADT,06000CO00172  01EE**************,Upper Beckleysville Rd,Carroll,Upper Beckleysville Rd-.10 Mi E Of Md30,B060082,1912
B4243,7770.00000000,-75.15394067,38.28265758,AADT,23000MD00611  01NN**************,Stephen Decatur Hwy,Worcester,Md611-.50 Mi S Of Md376,B4243,1913
S2014030042,15694.00000000,-76.49602810,39.35311511,AADT,03000RP00095  02SSIS64        08,Ramp 8 Fr Is 95 Sb To Is 695 Wb,Baltimore,Exit 64 Ramp 8 Fr Is 95 Sb To Is 695 Wb,S2014030042,1914
B2903,5055.00000000,-77.01484316,39.00896069,AADT,15000CO07075  01EE**************,Franklin Ave,Montgomery,Franklin Ave-.20 Mi E Of Us 29,B2903,1915
S2005130102,5484.00000000,-76.78262506,39.20859363,AADT,13000RP00100  02NNMD4         02,Ramp 2 Fr Md 100 Wb To Md 103 Nb,Howard,Exit 4 Ramp 2 Fr Md 100 Wb To Md 103 Nb,S2005130102,1916
S2010210027,653.00000000,-78.12846094,39.69141660,AADT,21000RP00070  02WWIS5         01,Ramp 1 Fr Md 615 Nb To Ramp 8 (to Is 70),Washington,Exit 5 Ramp 1 Fr Md 615 Nb To Ramp 8 (to Is 70 Wb),S2010210027,1917
S1998120104,911.00000000,-76.18998748,39.52498498,AADT,12000RP00095  02NNIS85        03,Ramp 3 Fr Ramp 6 (fr Ramp 10) To Md 22,Harford,Exit 85 Ramp 3 Fr Ramp 6 (fr Is 95 Nb) To Md 22 Wb,S1998120104,1918
B130099,514.00000000,-77.03805488,39.27511947,AADT,13000CO03261  01SS**************,Country Club Dr,Howard,Country Club Dr-.10 Mi S Of Rolling Hills Dr,B130099,1919
B2025,1360.00000000,-77.40776012,39.63209249,AADT,10000MD00806R 01NN**************,Emmitsburg Rd,Frederick,Md806r-.30 Mi N Of Md550,B2025,1920
S2010020115,4323.00000000,-76.63660983,39.17731945,AADT,02000RP00097  02NNIS16        06,Ramp 6 Fr Md 648e To Ramp 7 (to Is97 Sb),Anne Arundel,Exit 16 Ramp 6 Fr Md 648e To Ramp 7 (to Is 97 Sb),S2010020115,1921
S2012150968,13381.00000000,-77.16694761,39.11501628,AADT,15130MU02533  01WW**************,Redland Blvd,Montgomery,Redland Blvd - Between Md 355 & Elmcroft Blvd,S2012150968,1922
B240010,13932.00000000,-76.64465671,39.35706024,AADT,24000MD00025  01NN**************,Falls Rd,Baltimore City,Md25-.30 Mi S Of Northern Pkwy,B240010,1923
B150099,59280.00000000,-76.95523097,39.07390593,AADT,15000US00029  01NN**************,Columbia Pike,Montgomery,Us29-200ft N Of Fairland Rd,B150099,1924
S2012030209,20061.00000000,-76.57788765,39.38573745,AADT,03000CO03481  01WW**************,Taylor Ave,Baltimore,Taylor Ave - .10 Mile West Of Md 542,S2012030209,1925
B2975,23171.00000000,-77.07436016,39.10995931,AADT,15000MD00028  01EE**************,Norbeck Rd,Montgomery,Md28-.10 Mi E Of Md97,B2975,1926
S2014050129,1455.00000000,-75.78508008,38.98293700,AADT,05000CO00046  01NN**************,Drapers Mill Rd,Caroline,Drapers Mill Rd - .10 Mile North Of Boyce Mill Rd,S2014050129,1927
B2624,3042.00000000,-75.87883169,39.26464361,AADT,14000MD00291  01EE**************,River Rd,Kent,Md291-.80 Mi W Of Us301,B2624,1928
B2388,5532.00000000,-76.38385566,39.68116802,AADT,12000MD00165  01NN**************,Pylesville Rd,Harford,Md165-.30 Mi N Of Md624,B2388,1929
S2014070293,1745.00000000,-75.94300379,39.57781406,AADT,07000CO00200  01NN**************,Shady Beach Rd,Cecil,Shady Beach Rd - .10 Mile South Of Md 272,S2014070293,1930
S2011120656,2162.00000000,-76.12172106,39.56151620,AADT,12076MU00145  01NN**************,Canvasback Dr,Harford,Canvasback Dr -.10 Mile South Of Md 155,S2011120656,1931
S2012150748,1811.00000000,-77.10921810,38.96958796,AADT,15000CO00438  01WW**************,Dorset Ave,Montgomery,Dorset Ave - .10 Mile East Of Md 190,S2012150748,1932
S2007100009,1500.00000000,-77.39108503,39.40305026,AADT,10000RP00070  02EEIS55        04,Ramp 4 Fr South St To Is 70 Eb,Frederick,Exit 55 Ramp 4 Fr South St To Is 70 Eb,S2007100009,1933
B2964,118804.00000000,-77.13714493,39.03250869,AADT,15000IS00270  01NN**************,Eisenhower Memorial Hwy,Montgomery,Is270-.30 Mi N Of Md187b,B2964,1934
B3615,5801.00000000,-76.78313445,38.47320211,AADT,18000MD00006  01EE**************,New Market Rd,St. Mary's,Md6-.50 Mi W Of Md5,B3615,1935
S2009240012,3971.00000000,-76.61104306,39.30280886,AADT,24999MU01382  01NN**************,Fallsway,Baltimore City,Fallsway - .02 Mile North Of Chase St,S2009240012,1936
S2013230201,410.00000000,-75.58528147,38.22282500,AADT,23000CO00298  01NN**************,Meadow Bridge Rd,Worcester,Meadow Bridge Rd - .10 Mile South Of W. Post Office Rd,S2013230201,1937
B160052,23572.00000000,-76.83506459,38.91584892,AADT,16000CO00064  01WW**************,Lottsford Rd,Prince George's,Lottsford Rd-.30 Mi E Of Md202,B160052,1938
B160075,17450.00000000,-76.89715334,38.88263790,AADT,16000CO00366  01SS**************,Addison Rd,Prince George's,Addison Rd-.30 Mi S Of Md214,B160075,1939
B2528,9900.00000000,-77.07307539,39.33847528,AADT,13000MD00094  01NN**************,Woodbine Rd,Howard,Md94-.10 Mi N Of Md144a (lisbon Roundabout),B2528,1940
S2008120019,2612.00000000,-76.40014352,39.55648978,AADT,12000CO00229  01WW**************,Boggs Rd,Harford,Boggs Rd - .10 Mile West Of Grafton Shop Rd,S2008120019,1941
B240069,17391.00000000,-76.55343724,39.27751376,AADT,24999MU06162  01EE**************,Interstate Ave,Baltimore City,Interstate Ave-.05 Mi E Of Ponca St,B240069,1942
S2010130047,1573.00000000,-76.82223949,39.25636902,AADT,13000RP00029  02SSUS23        06,Ramp 6 Fr Md 103 Eb To Ramp 7 (to Us 29),Howard,Exit 23 Ramp 6 Fr Md 103 Eb To Ramp 7 (to Us 29 Sb),S2010130047,1943
S2017220166,1052.00000000,-75.58100878,38.31766046,AADT,22000CO00214  01WW**************,Union Church Rd,Wicomico,Union Church Rd - .10 Mile East Of Coulbourn Mill Rd,S2017220166,1944
S2009240070,1314.00000000,-76.54155988,39.31207740,AADT,24000RP00895  02WWIS14        07,Ramp 7 Fr Moravia Rd To Is 895 Sb,Baltimore City,Exit 14 Ramp 7 Fr Moravia Rd To Is 895 Sb,S2009240070,1945
S2000160247,6713.00000000,-76.97048199,38.80982424,AADT,16000RP00095  02SSIS4         08,Ramp 8 Fr Md 414 Sb To Is 95 Wb,Prince George's,Exit 4 Ramp 8 Fr Md 414 Sb To Is 95 Wb,S2000160247,1946
S1998150380,47590.00000000,-77.07358912,39.12207931,AADT,15000MD00097  01NN**************,Georgia Ave,Montgomery,Md 97 Between Md 28 & Batchellors Forest Rd,S1998150380,1947
S2012030077,9121.00000000,-76.47928310,39.30742012,AADT,03000CO05033  01SS**************,Mace Ave,Baltimore,Mace Ave - .10 Mile North Of Md 150,S2012030077,1948
S2017130254,1302.00000000,-76.88496234,39.20953503,AADT,13000CO01451  01SS**************,Sunny Spring,Howard,Sunny Spring - .10 Mile South Of Hickory Ridge Rd,S2017130254,1949
B110015,144.00000000,-79.40426295,39.66451950,AADT,11059MU00100  01EE**************,Walnut St,Garrett,Walnut St-.10 Mi E Of Morris Ave,B110015,1950
S2011160018,7492.00000000,-77.02054694,38.79348437,AADT,16000RP00095  02EEIS2         10,Ramp 10 Fr Is 95 Nb To Ramp 6,Prince George's,Exit 2 Ramp 10 Fr Is 95 Eb To Ramp 6 (to Ramp 12 To Md 210 Sb),S2011160018,1951
B1532,910.00000000,-77.03816999,39.59456809,AADT,06000MD00832  01EE**************,Old Taneytown Rd,Carroll,Md832-.30 Mi W Of Md140,B1532,1952
S2011220138,442.00000000,-75.57045830,38.33400208,AADT,22000RP00013  02WWUS32        01,Ramp 1 Fr Md 12 Nb To Ramp 8 (to Us 13),Wicomico,Exit 32 Ramp 1 Fr Md 12 Nb To Ramp 8 (to Us 13 Wb),S2011220138,1953
S2007160053,2470.00000000,-76.76378589,38.81091549,AADT,16000RP00004  02NNMD3         01,Ramp 1 Fr Old Crain Hwy To Ramp 8,Prince George's,Exit 3 Ramp 1 Fr Old Crain Hwy Nb To Ramp 8 (to Md 4 Wb),S2007160053,1954
S2002100037,2382.00000000,-77.43119491,39.40691781,AADT,10000RP00015  02WWUS12        02,Ramp 2 Fr Us 15b To Us 40/us 15 Nb,Frederick,Exit 12 Ramp 2 Fr Us 15b Wb To Us 15/40 Nb,S2002100037,1955
B2770,27402.00000000,-77.25042709,39.18940997,AADT,15000MD00118  01NN**************,Germantown Rd,Montgomery,Md118-.50 Mi S Of Md355,B2770,1956
B130065,101060.00000000,-76.87104096,39.18674456,AADT,13000US00029  01NN**************,Columbia Pike,Howard,Us29-.40 Mi N Of Md32,B130065,1957
