state_code,station_id,direction,latitude,longitude,route,location_text,source_file
51,180031,5,38124160,79043240,1,I-81 North Shoulder @ MM 221.15                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180035,5,37871280,79316430,1,I-81 North Shoulder @ MM 198.6                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180059,7,38040390,78882610,1,I-64 West Shoulder @ MM 98                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180064,5,38158940,78924350,5,0.40 N RT 254                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180066,5,38391060,78705850,5,0.41 mi from US 33                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190046,7,38857950,77819740,1,1.55 MI W RAMP FR RTE 245                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190047,7,38858540,77864370,1,@ Exit 27A to SR 55                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190050,7,38906790,78011050,1,0.7 MI  W OF SR 688                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190184,7,38850400,77789500,5,I-66 West Shoulder @ Old Tavern Rd Overpass       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,404360,3,37307460,75947940,5,.74 mi from US 13                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,404360,7,37307460,75947940,5,.74 mi from US 13                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,636129,3,37061960,76435960,0,0.15 MI W OF ENTRANCE TO SANDY BOTTOM NATURE PARK ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,639030,7,37283580,77302730,0,.00 mi From SR 36 Miles Ave                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665590,7,37548960,77419470,2,0.26 mi from 17th Street                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677721,5,36819140,75984390,0,0.64 mi north of Birdneck Rd                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677732,5,36850810,76136310,3,.05 N JEANNE ST                                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677768,1,36894990,76156390,2,0.10 N SHELL RD                                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677805,7,36843326,76140188,2,0.09 mi east of Kellam Rd                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,707680,5,36897250,77798260,5,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,753448,1,36604130,78151340,5,I-85 South @ Exit 4                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,780954,3,37811630,80188100,1,0.06 mi from Parking Lot                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,780983,3,38019770,78435380,1,I-64 West Shoulder @ MM 124.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781003,3,37598270,77497180,1,Central TMC Camera Pole @ Exit 185 B              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781225,5,36716500,78111560,1,I-85 North Shoulder @ Exit 12                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781229,5,36864060,77839320,1,I-85 South Shoulder @ MM 32                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781249,5,37218040,77387570,1,I-95 North Collector Road Shoulder @ Exit 50D     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781563,3,38021517,78425930,2,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,782440,3,38907000,77997400,5,0.7 MI  W OF SR 688                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,786299,1,39292980,78082730,5,I-81 North Shoulder @ MM 324                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010163,5,36633880,82580410,2,0.80 N RT 23 BUS                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010281,3,36885140,82304700,2,.95 Mile West Route 65                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789275,1,37172670,77350820,1,I-95 North @ Exit 47                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020198,1,37302010,79965170,1,1.05 N RAMP FR RT 460                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789301,1,37608180,77452540,1,Just South of overhead VMS south of US 301        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020383,1,37091220,80577110,1,I-81 South Shoulder @ MM 105.2                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789384,5,37520580,77429080,1,At gore between Maury St. ramps to I-95 South and ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030200,5,37765050,78871020,2,0.01 MI N RTE 29 BUS S (NORTHSIDE LANE)           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789414,5,38469300,77405790,1,I-95 South Shoulder @ MM 143.95                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789811,1,36567720,80744180,1,0.08 mi from merge of parking lots                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,792625,1,37983110,77492290,1,I-95 North Shoulder @ MM 108.1                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795423,3,37658189,77454690,1,I-295 Median midway between US 1 and I-95 sharing ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795429,7,37658189,77454690,1,I-295 Median centered between US 1 and I-95 sharin,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030234,7,36624170,79628610,2,0.20 E RT 622                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,840040,5,36897110,77800130,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030412,5,37316200,78456740,2,0.4 MI N RTE 695                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040001,1,36861970,77841240,1,I-85 North Shoulder @ MM 32.1                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,880012,5,37601330,79620850,1,I-81 North Shoulder @ MM 172.4                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040106,3,37652390,77597690,1,0.14 mi from US 250 Broad St Ramp                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,940726,5,36787460,78005390,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040108,3,37598270,77497180,1,Central TMC Camera Pole @ Exit 185 B              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040112,3,37497530,77046220,1,New Kent Rest Area Entrance Ramp                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040185,3,36956540,77677180,3,.50 E RT 654 (RAINEY CREEK ROAD)                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040292,1,37570390,77477370,1,0.10 Mile North of US 33; US 250 overpass         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040296,1,37294140,77390700,1,2.60 Mi N of Ramp Fr SR 144                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040329,7,36702380,78013840,2,0.1 MI E RTE 696 (GHOLSON RD.)                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040333,1,36825850,77949870,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040334,1,36844970,77914860,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040349,3,37336130,77328630,3,0.1 E RAMP FR I-295                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040361,1,37463320,77425550,1,I-95 South Shoulder @ Exit 69                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040394,7,37015110,77800520,3,4.20 E RT 644                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040418,3,37880700,78026330,1,I-64 West Shoulder @ Exit 148 East of 37-605      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040483,3,37530880,77343350,1,0.76 Mi E of Ramp Fr Laburnum Ave                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040509,3,37666390,77592150,1,@ MM 52                                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040514,3,37657500,77610690,1,I-64 West Shoulder @ Merge of Ramp from I-295 West,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050165,3,36912080,76262230,1,0.25 W RMP FR TIDEWATER DR SOUTH                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050306,3,36899678,76235233,1,0.38 mi from SR 194 Chesapeake Blvd               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050356,7,36936220,76938390,2,0.47 mi west of Drews Avenue                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060166,1,38454550,77407480,1,2.20 N RAMP FR RT 630                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060315,1,38468130,77405270,1,I-95 North Shoulder @ MM 143.8                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070016,1,38690760,77789490,2,0.5 MI S FALMOUTH STREET                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070124,3,38903040,77941210,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070156,5,38134860,78433160,2,0.2 Mi. N Rte. 649                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070224,3,38019770,78435380,1,I-64 West Shoulder @ MM 124.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070275,1,38774010,77690570,2,0.4 S Rte. 215/Vint Hill Rd.                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080191,3,38907000,77997400,5,I-66 East Shoulder @ Leeds Manor Rd Overpass      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080264,5,38428030,78919680,3,0.2 MI S RTE 732                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080296,3,38032250,78858550,1,I-64 East Shoulder @ MM 99                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080336,7,39175710,78053150,3,0.3 E RTE 635                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080375,1,39243670,78113440,1,0.05 mi from I-81 South                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080461,1,38536560,78767340,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090078,1,38850040,77345460,2,0.40 N MCKENZIE AVE                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090078,5,38850040,77345460,2,0.40 N MCKENZIE AVE                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090122,3,38797380,77583190,1,0.63 mi from US 29                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090170,1,38718860,77129300,2,0.20 N RT 235 (S INT)                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090212,1,38888990,77159300,2,0.10 N RT 237                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090278,1,38768800,77316290,3,0.18 mi from Burke Lake Rd                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090287,5,38891650,77442930,3,0.46 mi from Willard Road Overpass                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110015,5,36822700,81533700,1,I-81 South Shoulder @ MM 44.32                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120010,5,37301780,80077550,1,2.2 Mile South SR 311 Thompson Memorial Dr        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120056,5,37162000,80585150,5,0.80 N RT 114                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120062,1,36672160,79967190,5,2.35 N RT 687                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120065,3,36691570,79834110,2,0.1 E HIDDEN FOREST DR                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140038,1,37057800,77600520,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140043,5,36845920,77915500,1,I-81 SB Right Shoulder at VA 46 Bridge            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140044,5,36826720,77951330,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140056,3,37659150,77464020,1,Left side of I-295 E 0.22 Miles from I-295 CD ramp,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140059,7,37196040,77322230,1,I-295 South Shoulder @ Exit 3B                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140087,7,37536400,77382940,1,I-64 West Shoulder - 0.43 mi west of  Masonic Lane,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140117,3,37571570,77481600,2,0.90 E STAPLES MILL RD                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140121,1,37637060,77495160,5,0.30 Mi N Ackley Ave                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140121,5,37637060,77495160,5,0.30 Mi N Ackley Ave                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140179,1,37463320,77425550,1,I-95 South Shoulder @ Exit 69                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140221,5,37754170,77458530,1,I-95 South Shoulder South of SR 54 Interchange    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140241,3,37159880,77350750,1,I-295 West Shoulder @ Petersburg I-95 Split       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140304,5,36982340,77392230,1,I-95 North Shoulder @ MM 33                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140307,7,37553830,77402760,1,0.43 mi West of the Creighton Road Overpass       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150007,5,36683150,77557060,1,I-95 North Shoulder @ MM 9                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150028,1,36792530,76282680,1,0.4 mi North of Freeman Avenue                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150091,1,37056950,76383440,0,0.30 N TIDEMILL LANE                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150103,7,36848680,76032040,2,0.3 MI W REPUBLIC DRIVE                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150104,7,36907010,76111230,2,0.1 MI W SHADY OAKS DRIVE                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150112,3,36913350,76263820,1,0.07 mi from I-564 ramp                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150115,3,37255070,76653400,3,0.40 E RT 143                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150319,3,36982150,76301660,1,Exit of EB tunnel before end of island            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,160009,1,38323950,77094710,2,1 S RTE 218                                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,160009,5,38323950,77094710,2,1 S RTE 218                                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170009,7,37899720,78047870,1,I-64 WB 1.33 Miles West of Ramp from 37-605 Shanno,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170012,7,37775600,77881090,1,I-64 West Shoulder @ MM 160                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180006,1,39137250,78176680,1,I-81 South Shoulder @ MM 311.21                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180006,5,39137250,78176680,1,I-81 South Shoulder @ MM 311.21                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180007,5,39093910,78207240,1,I-81 South Shoulder @ MM 308.1                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180009,5,39021950,78280300,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180019,5,38723980,78659420,1,I-81 South Shoulder@ MM 270.4                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180023,5,38536560,78767340,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180038,5,37737840,79425780,1,I-81 SOUTH SHOULDER @ MM 187                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180057,1,38124160,79043240,1,I-64 West Median @ MM 87                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180057,7,38119980,79044440,1,I-64 West Median @ MM 87                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190001,1,38795370,77143720,1,1.2 mi from I-495                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190029,7,38890080,77107120,1,0.50 W RAMP FR RT 29                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190048,3,38869110,77889860,1,I-66 West Shoulder @ MM 26.3                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190048,7,38869110,77889860,1,I-66 West Shoulder @ MM 26.3                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190057,5,38801670,77209790,1,3/4 mile south Braddock Road interchange          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190097,3,38879300,77393520,2,0.08 E MAJESTIC LANE                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190302,3,38046840,78788120,1,I-64 East Shoulder @ MM 102                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,199741,5,38603780,77311630,1,.7 MI S Cardinal DR Overpass (shared cabinet with ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,402869,5,38467010,77578860,5,1.6 mi From 89-614 Spotted Tavern Rd              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,404361,7,37287560,75965110,5,.32 mi From Bus US 13                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,615003,1,36802180,76262950,3,0.09 mi South of Narrow Street                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665590,3,37548960,77419470,2,0.26 mi from 17th Street                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665631,5,37568800,77380270,5,0.04 mi from Hunters Mill Drive                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665783,3,37509730,77245260,2, .99 Mi fr  I-295                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,707680,1,36897250,77798260,5,I-85 N north of 12-630 Sturgeon Rd                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781100,7,38019460,78533980,1,I-64 West Shoulder @ MM 118.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781108,3,37841550,77978780,1,I-64 West Shoulder @ Exit 152                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781280,7,37657500,77610690,1,I-64 West Shoulder @ Merge of Ramp from I-295 West,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781301,3,37422980,76828740,3,I-64 West @ Ramp from SR 30                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781531,7,36862046,76308395,2,@ Norfolk Entrance to Midtown Tunnel              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781562,7,38019770,78435380,2,I-64 West Shoulder @ MM 124.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781984,1,36554520,78179900,1,0.03 mi from Rest Area Parking Lot                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,782800,3,38801720,77606140,1,I-66 E043A at gore with I-66 E043X (VDOT Road Inve,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,782834,3,38907000,77997400,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,782989,7,38858800,77840100,2,I-66 West Shoulder @ Exit 28                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,783184,5,38962120,77187730,5,0.4 mi from I-495 South Ramp to George Washington ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,786792,5,38807720,78601340,5,I-81 South Shoulder @ MM 277.2                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,787169,5,39243670,78113440,1,0.05 mi from I-81 South                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789182,1,36982340,77392230,5,I-95 North Shoulder @ MM 33                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789367,5,37145040,77355960,1,I-95 South Shoulder @ Exit 45                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789420,5,38591478,77317701,1,I-95 SB at accell lane from Prince William County ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789443,1,37552640,77485150,1,I-195 North Shoulder @ Cary St Exit               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789485,3,37659150,77464020,1,Left side of I-295 E 0.22 Miles from I-295 CD ramp,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789648,1,38468130,77405270,2,I-95 North Shoulder @ MM 143.8                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,790876,5,37196040,77322230,2,I-295 South Shoulder @ Exit 3B                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,791023,1,36548050,77575020,1,0.04 mi from Exit Rest Area Parking Lot           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795305,5,37477340,77304610,3,I-295 East Shoulder @ Exit 25                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795371,1,37226500,77393980,1,I-85 North Exit 68B Ramp Shoulder                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,840066,7,37559150,77294470,1,I-295 Median @ MM 31                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0010,5,38029567,75786257,3,MD 413 - .39 Mile South of MD 667 (ATR#10)        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0015,5,39357165,75877741,3,MD 213 - .12 Mile South of Georgetown Cemetery Rd ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0016,1,38510909,75878274,2,.27 MI E OF MAIDEN FOREST RD                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0017,7,38385617,75358354,2,US 50 - .25 Mile West of MD 354 (ATR#17)          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0022,7,38871176,76061251,2,US 50 - .06 Mile East of Longwoods Rd (ATR#22)    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0023,5,38616670,76886493,3,MD 5BU - .30 Mile West of MD 5 (ATR#23 OBSOLETE)  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0033,1,39682456,78493770,1,1.22 MI E OF OLD CUMBERLAND RD                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0036,7,38921862,75944515,3,MD 404 - .065 Mile West of Cemetery Rd(ATR#36)    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0044,3,39677630,78965161,1,IS 68(EB) - .50 Mile East of MD 546(ATR#44 Include,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0058,1,39492502,75843160,3,MD 213 - .49 Mile North of MD 310 (ATR#58)        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0059,1,38266363,75661662,2,US 13 - .45 Mile North of Peggyneck Rd (ATR#59)   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0059,5,38266363,75661662,2,US 13 - .45 Mile North of Peggyneck Rd (ATR#59)   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0060,1,39168932,77242771,1,IS 270 - .47 Mile South of Middlebrook Rd (ATR#60),Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0061,1,38921583,76906231,2,.60 MI E OF MD 459                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0061,7,38921799,76905895,2,US 50 - .75 Mile West of MD 202 (ATR#61)          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0067,1,39404254,77362706,1,.18 MI E OF MONOCACY RIVER BRDGE                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0086,1,38349416,76931677,3,MD 257 - .40 Mile South of Morgantown Rd (ATR#86) ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0088,5,39655624,75809562,3,ile East of Oakridge Ct                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010189,1,36954500,81055500,1,I-81/77 North Shoulder @ MM 73.50                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010346,5,37225430,81330020,2,.30 N RT 1520                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010383,1,36648060,82094180,2,0.10 N RTE 1725                                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010399,1,36665890,82059720,1,1.17 mi from Spring Creek Rd                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010444,1,36986750,81074320,1,I-77 North Shoulder @ MM 43.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010447,1,36946330,80939530,1,I-81/77 North Shoulder @ MM 80.75                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010524,5,36963740,82600510,2,0.45 N RT 23 BUS/ RT 757                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010567,1,36863480,81427130,1,I-81 North Shoulder @ MM 51.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020121,5,37472560,79881480,2,.25 S RTE 640                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020181,1,37356590,79975840,1,1.45 N RAMP FR I-581                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020220,3,37301250,79379840,2,.28 Mile West Pisgah Road                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020220,7,37301250,79379840,2,.28 Mile West Pisgah Road                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020287,1,36987640,79870450,2,1.45 N RT 674                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020350,1,37112750,80441530,1,3.70 Mi N of Ramp Fr SR 177                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020377,5,37120890,80657600,2,0.10 N RT 1085                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020385,5,37087670,80688750,3,0.25 N RAMP TO I-81                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020391,1,37342050,79956310,2,0.1 S WILLIAMSON RD                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030166,7,37527440,78175690,2,2.14 mi from SR 45                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040044,3,37699430,77739710,1,I-64 West Shoulder @ MM 169.65                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
