state_code,station_id,direction,lane,daily_count,hours_observed,latitude,longitude,route,location_text,source_file
51,190046,7,0,17577,24,38857950,77819740,1,1.55 MI W RAMP FR RTE 245                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010441,1,0,17550,24,36966200,81065900,1,I-77 South Shoulder @ MM 40.9                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150111,1,0,17538,24,36551210,76193100,3, 0.1 MI N NC STATE LINE                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120022,5,0,17531,24,36986710,80820860,1,1.0 mi from 98-618                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795429,7,0,17520,24,37658189,77454690,1,I-295 Median centered between US 1 and I-95 sharin,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150028,1,0,17411,24,36792530,76282680,1,0.4 mi North of Freeman Avenue                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170009,7,0,17405,24,37899720,78047870,1,I-64 WB 1.33 Miles West of Ramp from 37-605 Shanno,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150033,5,0,17360,24,36793200,76282780,1, 1.2 mi South of Ramp for SR 337                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170010,7,0,17272,24,37880700,78026330,1,I-64 West Shoulder @ Exit 148 East of 37-605      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040552,1,0,17154,24,36604130,78151340,1,I-85 South @ Exit 4                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190086,7,0,17063,24,38764570,77199970,5,0.82 E RAMP FR RT 7100                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040761,3,0,17027,24,37402820,77342500,1,4.34 mi from SR 10                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677782,1,0,16926,24,36781848,76100705,3,0.30 mi north of Concert Drive                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190052,7,0,16902,24,38993230,78249630,1,I-66 West Shoulder @ MM 3                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040291,1,0,16861,24,37529580,77696300,3,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190051,7,0,16811,24,38946060,78146980,1,3.8 W RAMP FR RT 79                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040512,3,0,16777,24,37463670,77312510,1,I-295 EAST;SOUTH OF SR 895                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150104,7,0,16720,24,36907010,76111230,2,0.1 MI W SHADY OAKS DRIVE                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150124,1,0,16695,24,38287900,77486560,2,1.10 N SCL FREDERICKSBURG                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150114,1,0,16668,24,36889540,76259260,3,0.10 N WILLOW WOOD DR                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190086,3,0,16618,24,38764570,77199970,5,0.82 E RAMP FR RT 7100                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,401624,5,0,16583,24,38913350,77401610,3,0.50 mi From 29-6819 Franklin Farm Rd             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677782,5,0,16502,24,36781848,76100705,3,0.30 mi north of Concert Drive                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120021,5,0,16463,24,36996340,80783900,1,I-81 North Shoulder @ MM 90.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040291,5,0,16419,24,37529580,77696300,3,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150111,5,0,16330,24,36551210,76193100,3, 0.1 MI N NC STATE LINE                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050117,1,0,16295,24,36809210,77458180,1,I-95 South Shoulder @ Exit 20                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040284,3,0,16280,24,37528220,77301740,1,I-64 West shoulder @ MM 199                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,199760,1,0,16228,24,38673785,77241146,1,0.27 mi from Prince William County Line           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140089,7,0,16205,24,37528220,77301740,1,I-64 West shoulder @ MM 199                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040397,1,0,16115,24,37056920,77600220,1,I-85 North Shoulder @ MM 50.9                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090278,5,0,16106,24,38768800,77316290,3,0.18 mi from Burke Lake Rd                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140057,3,0,16100,24,37658189,77454690,1,I-295 Median midway between US 1 and I-95 sharing ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150114,5,0,15848,24,36889540,76259260,3,0.10 N WILLOW WOOD DR                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110007,5,0,15843,24,36962980,81070400,1,I-81 North Shoulder @ MM 72.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,940396,1,0,15824,24,36943130,77729290,1,I-85 South Shoulder norht of Exit 39              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040003,1,0,15799,24,37030050,77637650,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040725,1,0,15745,24,36716500,78111560,1,I-85 North Shoulder @ Exit 12                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140047,5,0,15697,24,36604130,78151340,1,I-85 South @ Exit 4                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070156,5,0,15631,24,38134860,78433160,2,0.2 Mi. N Rte. 649                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795423,3,0,15473,24,37658189,77454690,1,I-295 Median midway between US 1 and I-95 sharing ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040335,1,0,15386,24,36897250,77798260,1,I-85 N north of 12-630 Sturgeon Rd                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,401624,1,0,15345,24,38913350,77401610,3,0.50 mi From 29-6819 Franklin Farm Rd             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090278,1,0,15282,24,38768800,77316290,3,0.18 mi from Burke Lake Rd                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140064,7,0,15282,24,37518640,77271000,1,I-295 Median between US 60 and I-64 Interchanges  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,940762,3,0,15243,24,37300020,77335100,1,I-295 South Shoulder @ MM 10                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040333,1,0,15164,24,36825850,77949870,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040001,1,0,15159,24,36861970,77841240,1,I-85 North Shoulder @ MM 32.1                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110014,5,0,15126,24,36822700,81533700,1,I-81 South Shoulder @ MM 44.32                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,940726,1,0,15123,24,36787460,78005390,1,I-85 N 1.32 Miles north of Mecklenburg County Line,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140037,5,0,14930,24,37166660,77500690,1,1.35 S Ramp Fr Rte 460                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040334,1,0,14854,24,36844970,77914860,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,405235,3,0,14829,24,38733750,77437290,3,0.9 mi from Wellington Rd                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140038,5,0,14677,24,37057800,77600520,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090170,5,0,14668,24,38718860,77129300,2,0.20 N RT 235 (S INT)                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781280,7,0,14658,24,37657500,77610690,1,I-64 West Shoulder @ Merge of Ramp from I-295 West,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070014,3,0,14561,24,38052400,78481450,2,0.2 MI E ST ANNES ROAD                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110009,5,0,14486,24,36919170,81247810,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110015,5,0,14485,24,36822700,81533700,1,I-81 South Shoulder @ MM 44.32                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,405235,7,0,14484,24,38733750,77437290,3,0.9 mi from Wellington Rd                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140059,7,0,14433,24,37196040,77322230,1,I-295 South Shoulder @ Exit 3B                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140039,5,0,14280,24,37030650,77637950,1,I-85 South Shoulder @ MM 48.1                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110011,5,0,14271,24,36863480,81427130,1,0.2 mi from 86-622 Nicks Creek Rd                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140046,5,0,14236,24,36716500,78111560,1,I-85 North Shoulder @ Exit 12                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070014,7,0,14133,24,38052400,78481450,2,0.2 MI E ST ANNES ROAD                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030265,1,0,13938,24,37313740,79185860,2,0.13 mi from English Tavern Rd                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,840040,5,0,13882,24,36897110,77800130,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140040,5,0,13871,24,36943130,77729290,1,I-85 South Shoulder norht of Exit 39              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140044,5,0,13768,24,36826720,77951330,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020509,7,0,13761,24,37319170,79875150,2,0.3 E RTE 603                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020509,3,0,13746,24,37319170,79875150,2,0.3 E RTE 603                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140042,5,0,13741,24,36864060,77839320,1,I-85 South Shoulder @ MM 32                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,840045,5,0,13673,24,36787830,78006570,1,I-85 S 3.54 Miles South of 12-644 Brunswick Dr    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040713,5,0,13628,24,37252350,77373870,3,2.40 N RT 36                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040713,1,0,13560,24,37252350,77373870,3,2.40 N RT 36                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040514,3,0,13551,24,37657500,77610690,1,I-64 West Shoulder @ Merge of Ramp from I-295 West,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150108,1,0,13542,24,37146143,76525751,3,0.61 mi from SR 173 Denbigh Blvd                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150115,3,0,13532,24,37255070,76653400,3,0.40 E RT 143                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140043,5,0,13496,24,36845920,77915500,1,I-81 SB Right Shoulder at VA 46 Bridge            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090170,1,0,13446,24,38718860,77129300,2,0.20 N RT 235 (S INT)                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190096,3,0,13385,24,38819630,77151140,3,0.05 E CHOWAN AVE                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190096,7,0,13341,24,38819630,77151140,3,0.05 E CHOWAN AVE                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150103,3,0,13259,24,36848680,76032040,2,0.3 MI W REPUBLIC DRIVE                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060156,1,0,13219,24,37266190,76493740,2,0.15 S TIDEMILL ROAD                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060156,5,0,13184,24,37266190,76493740,2,0.15 S TIDEMILL ROAD                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677805,3,0,13031,24,36843326,76140188,2,0.09 mi east of Kellam Rd                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150123,5,0,12986,24,36772860,76321710,2,0.15 mi from SR 196 Canal Dr                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030265,5,0,12982,24,37313740,79185860,2,0.13 mi from English Tavern Rd                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,199741,1,0,12961,24,38603780,77311630,1,.7 MI S Cardinal DR Overpass (shared cabinet with ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795433,7,0,12937,24,37660220,77466410,1,I-295 W CD Road; 0.18 Mile West of ramp from US 1 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080360,5,0,12740,24,39177480,78205910,3,1.3 mi North of Rt 622                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789485,3,0,12589,24,37659150,77464020,1,Left side of I-295 E 0.22 Miles from I-295 CD ramp,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677805,7,0,12526,24,36843326,76140188,2,0.09 mi east of Kellam Rd                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090021,5,0,12448,24,39166210,77535910,2,0.94 Mi N 53-655 Whites Ferry Rd                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050078,3,0,12406,24,36683500,77015476,2,0.1 MI E RTE 650 (SOUTH INTERSECTION)             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090021,1,0,12272,24,39156080,77538990,2,0.20 N Whites Ferry Rd (RT655)                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150123,1,0,12178,24,36772860,76321710,2,0.15 mi from SR 196 Canal Dr                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080563,3,0,12082,24,38119980,79044440,1,I-64 East Median @ MM 87                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795369,1,0,11961,24,37218040,77387570,1,I-95 North Collector Road Shoulder @ Exit 50D     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120019,5,0,11942,24,37042970,80717960,1,I-81 North Shoulder @ MM 95.7                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,199770,1,0,11909,24,38532120,77358870,1,I-95 South Shoulder @ MM 149.1                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040387,1,0,11854,24,37374440,77405910,3,Central TMC Camera Pole @ Coxendale Rd Overpass   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150105,1,0,11847,24,36823690,76009250,0,0.20 N CREDLE RD                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140259,1,0,11834,24,37552640,77485150,3,I-195 North Shoulder @ Cary St Exit               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150103,7,0,11733,24,36848680,76032040,2,0.3 MI W REPUBLIC DRIVE                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140116,3,0,11685,24,37625810,77504620,2,0.2 MI W WISTAR ROAD                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795420,3,0,11669,24,37659150,77464020,1,Left side of I-295 E 0.22 Miles from I-295 CD ramp,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140238,7,0,11653,24,37159880,77350750,1,I-295 West Shoulder @ Petersburg I-95 Split       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140116,7,0,11583,24,37625810,77504620,2,0.2 MI W WISTAR ROAD                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050078,7,0,11518,24,36683500,77015476,2,0.1 MI E RTE 650 (SOUTH INTERSECTION)             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180057,7,0,11481,24,38119980,79044440,1,I-64 West Median @ MM 87                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180103,7,0,11481,24,38119980,79044440,1,I-64 West Median @ MM 87                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080336,3,0,11443,24,39175710,78053150,3,0.3 E RTE 635                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060148,5,0,11421,24,38474560,77394260,2,0.75 MS 89-637; Sunnyside Rd                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040052,3,0,11399,24,37518640,77271000,1,I-295 Median between US 60 and I-64 Interchanges  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150124,5,0,11380,24,38287900,77486560,2,1.10 N SCL FREDERICKSBURG                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080360,1,0,11348,24,39177480,78205910,3,1.3 mi North of Rt 622                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150108,5,0,11312,24,37146143,76525751,3,0.61 mi from SR 173 Denbigh Blvd                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150100,1,0,11281,24,36959850,76521500,2,0.3 MI N RTE 662/WHIPPINGHAM PKWY                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150100,5,0,11258,24,36959850,76521500,2,0.3 MI N RTE 662/WHIPPINGHAM PKWY                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040764,3,0,11238,24,37196040,77322230,1,I-295 South Shoulder @ Exit 3B                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040349,7,0,11175,24,37336130,77328630,3,0.1 E RAMP FR I-295                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150105,5,0,11171,24,36823690,76009250,0,0.20 N CREDLE RD                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789414,5,0,11112,24,38469300,77405790,1,I-95 South Shoulder @ MM 143.95                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,160009,1,0,11028,24,38323950,77094710,2,1 S RTE 218                                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040349,3,0,10942,24,37336130,77328630,3,0.1 E RAMP FR I-295                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789347,1,0,10895,24,38795370,77143720,1,I-95 South @ Exit 173                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665631,1,0,10812,24,37568800,77380270,5,0.04 mi from Hunters Mill Drive                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070118,1,0,10730,24,38314140,78315700,2,1.8 N Rte. 621                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665144,3,0,10708,24,37589630,77386830,2,US 360 at western end of Chickahominy River Bridge,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665631,5,0,10657,24,37568800,77380270,5,0.04 mi from Hunters Mill Drive                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050300,7,0,10619,24,36752530,76583630,2,0.35 MI E RTE 638                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665144,7,0,10578,24,37589630,77386830,2,US 360 at western end of Chickahominy River Bridge,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070265,5,0,10432,24,38801420,77815250,2,0.25 MI S 30-698 OBANNON RD.                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150115,7,0,10358,24,37255070,76653400,3,0.40 E RT 143                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140314,5,0,10351,24,37226500,77393980,1,I-85 North Exit 68B Ramp Shoulder                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050206,5,0,10322,24,37961200,75533020,2,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080336,7,0,10309,24,39175710,78053150,3,0.3 E RTE 635                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789253,5,0,10200,24,37520580,77429080,1,At gore between Maury St. ramps to I-95 South and ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050428,3,0,10009,24,36707679,77151803,2,2.8 MI W BUS 58 MEHERRIN RD.                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070265,1,0,10001,24,38801420,77815250,2,0.25 MI S 30-698 OBANNON RD.                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050300,3,0,9877,24,36752530,76583630,2,0.35 MI E RTE 638                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040499,1,0,9653,24,37552640,77485150,1,I-195 North Shoulder @ Cary St Exit               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795415,3,0,9625,24,37515230,77273160,1,I-295 East Collector Road Shoulder Between I-64 an,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677721,5,0,9520,24,36819140,75984390,0,0.64 mi north of Birdneck Rd                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090049,3,0,9500,24,39128610,77781200,3,0.40 E OF STONE LEIGH ROAD  (.25 M W RT 7 BUS E)  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060148,1,0,9420,24,38474560,77394260,2,0.75 MS 89-637; Sunnyside Rd                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150120,3,0,9395,24,36918900,76303220,3,VA 406 Terminal Blvd 0.39 Mi E of VA 337 Hampton B,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677721,1,0,9383,24,36819140,75984390,0,0.64 mi north of Birdneck Rd                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781199,3,0,9325,24,38119980,79044440,1,I-64 East Median @ MM 87                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040765,3,0,9265,24,37176300,77340100,1,1.00 E RAMP FR RT 460                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070268,5,0,9196,24,38479874,77680750,2,2.78 miles from 30-615 Goldvein                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020385,1,0,9170,24,37087670,80688750,3,0.25 N RAMP TO I-81                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,636129,7,0,9090,24,37061960,76435960,0,0.15 MI W OF ENTRANCE TO SANDY BOTTOM NATURE PARK ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150091,1,0,9055,24,37056950,76383440,0,0.30 N TIDEMILL LANE                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050428,7,0,8980,24,36707679,77151803,2,2.8 MI W BUS 58 MEHERRIN RD.                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,623104,1,0,8911,24,36546800,79431020,2,0.5mi North of Holland Rd.                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789282,1,0,8888,24,37241410,77394960,1,I-95 North Shoulder @ Exit 53                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,636129,3,0,8876,24,37061960,76435960,0,0.15 MI W OF ENTRANCE TO SANDY BOTTOM NATURE PARK ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665783,7,0,8812,24,37509730,77245260,2, .99 Mi fr  I-295                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150113,3,0,8780,24,36857522,76195268,1,0.14 mi from Virginia Beach Blvd Overpass         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180057,1,0,8778,24,38124160,79043240,1,I-64 West Median @ MM 87                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781091,1,0,8778,24,38124160,79043240,1,I-81 North Shoulder @ MM 221.15                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070268,1,0,8760,24,38479874,77680750,2,2.78 miles from 30-615 Goldvein                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150098,1,0,8752,24,36865560,76418680,2,0.30 N FOREST HAVEN LANE                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090049,7,0,8736,24,39128610,77781200,3,0.40 E OF STONE LEIGH ROAD  (.25 M W RT 7 BUS E)  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070118,5,0,8695,24,38314140,78315700,2,1.8 N Rte. 621                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140121,5,0,8693,24,37637060,77495160,5,0.30 Mi N Ackley Ave                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030200,1,0,8654,24,37765050,78871020,2,0.01 MI N RTE 29 BUS S (NORTHSIDE LANE)           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,623104,5,0,8520,24,36546800,79431020,2,0.5mi North of Holland Rd.                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789384,5,0,8484,24,37520580,77429080,1,At gore between Maury St. ramps to I-95 South and ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020287,5,0,8281,24,36987640,79870450,2,1.45 N RT 674                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190092,5,0,8262,24,38716730,77165341,3,0.6 N RTE 1                                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140121,1,0,8198,24,37637060,77495160,5,0.30 Mi N Ackley Ave                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150110,7,0,8182,24,36864910,76239850,3,0.20 W INGLESIDE DR                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,666443,7,0,8165,24,37283080,79944450,2,0.05 W 3 AND 1/2 STREET                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010524,1,0,8157,24,36963740,82600510,2,0.45 N RT 23 BUS/ RT 757                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090212,5,0,8116,24,38888990,77159300,2,0.10 N RT 237                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010524,5,0,8084,24,36963740,82600510,2,0.45 N RT 23 BUS/ RT 757                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020287,1,0,8007,24,36987640,79870450,2,1.45 N RT 674                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140113,5,0,7998,24,37252650,77411110,2,0.01 MI S BRANDERS BRIDGE RD                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150091,5,0,7983,24,37056950,76383440,0,0.30 N TIDEMILL LANE                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150120,7,0,7933,24,36918900,76303220,3,VA 406 Terminal Blvd 0.39 Mi E of VA 337 Hampton B,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090139,1,0,7931,24,38801130,77208880,1,1.1 MI FR I-95; I-395 (Springfield Interchange)   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
