o_activity,o_tpb_taz,d_activity,d_tpb_taz,departure_time_min,travel_mode,transit_access_mode,transit_egress_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,park_loc,park_pay,subway_used,subway_pay,subway_station_board,subway_access_mode,subway_station_exit,subway_egress_mode,hov_used,toll_road_used,distance,reported_travel_time,year,bodytype,make,model,fueltype,tolltransponder,home_tpb_taz,home_type,home_ownership,hhsize,numstudents,numdrivers,numworkers,numdisabilities,numvehicle,numvehicle_transponder,numbicycle,hh_income_detailed,tdate_days,tdate_dow,hhtrips,package_delivered,food_delivered,service_delivered,wthhfin,age,gender,race_ethnicity,race_ethnicity_hispanic,license,disability,smartphone,employment_status,jobs_count,j1_workplace_loc,work_tpb_taz,j1_commute_mode,j1_telecommute,j1_telecommute_days,j1_benefits_free_parking,j1_benefits_parking,j1_benefits_transit,j1_benefits_carpool,j1_benefits_walking_biking,j1_benefits_ev_charging,j1_benefits_bicycle_parking,j1_benefits_none,student_status,school_type,school_tpb_taz,school_freq,school_mode,volunteer_status,td_telecommute_time,td_shop_time,person_tripcount,walk_bike_loop_trips
1,2917,11,2917,1190,1,,,2,0,,,,,,,,,,,,0.0369600293,5,,,,,,,2917,1,1,2,0,2,2,0,1,0,3,7,508,4,8,0,0,0,52.0,30,2,4,2,1,2,1,0,1,3,,9,,,,,,,,,,,0,,,,,1,8,0,2,0
11,2917,1,2917,1385,1,,,2,0,,,,,,,,,,,,0.0369600293,5,,,,,,,2917,1,1,2,0,2,2,0,1,0,3,7,508,4,8,0,0,0,52.0,30,2,4,2,1,2,1,0,1,3,,9,,,,,,,,,,,0,,,,,1,8,0,2,0
1,2636,13,1694,670,4,,,1,0,1,2,,,,,,,,,,9.315394817,20,2015.0,1.0,Mazda,Mazda3,1.0,1.0,2636,3,2,1,0,1,0,0,1,1,0,6,450,2,6,1,0,0,56.0,27,1,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,6,0
13,1694,8,1649,790,4,,,1,0,1,2,,,,,,,,,,4.0446719074,15,2015.0,1.0,Mazda,Mazda3,1.0,1.0,2636,3,2,1,0,1,0,0,1,1,0,6,450,2,6,1,0,0,56.0,27,1,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,6,0
8,1649,10,1657,805,4,,,1,0,1,2,,,,,,,,,,3.5816130198,10,2015.0,1.0,Mazda,Mazda3,1.0,1.0,2636,3,2,1,0,1,0,0,1,1,0,6,450,2,6,1,0,0,56.0,27,1,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,6,0
10,1657,5,1649,815,4,,,1,0,1,2,,,,,,,,,,3.1120176234,15,2015.0,1.0,Mazda,Mazda3,1.0,1.0,2636,3,2,1,0,1,0,0,1,1,0,6,450,2,6,1,0,0,56.0,27,1,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,6,0
5,1649,10,2647,830,4,,,1,0,1,2,,,,,,,,,,7.6118331184,20,2015.0,1.0,Mazda,Mazda3,1.0,1.0,2636,3,2,1,0,1,0,0,1,1,0,6,450,2,6,1,0,0,56.0,27,1,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,6,0
10,2647,1,2636,860,4,,,1,0,1,2,,,,,,,,,,1.7395705062,20,2015.0,1.0,Mazda,Mazda3,1.0,1.0,2636,3,2,1,0,1,0,0,1,1,0,6,450,2,6,1,0,0,56.0,27,1,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,6,0
1,1154,5,1160,1010,4,,,1,0,1,2,,,,,,,,,,2.0484383596,10,2018.0,3.0,Honda,CR-V,1.0,2.0,1154,1,1,1,0,1,1,0,1,0,1,6,450,2,2,0,0,0,157.0,61,2,4,2,1,2,2,0,1,3,,9,,,,,,,,,,,0,,,,,1,7,0,2,0
5,1160,1,1154,1070,4,,,1,0,1,1,,,,,,,,,,2.0484383596,10,2018.0,3.0,Honda,CR-V,1.0,2.0,1154,1,1,1,0,1,1,0,1,0,1,6,450,2,2,0,0,0,157.0,61,2,4,2,1,2,2,0,1,3,,9,,,,,,,,,,,0,,,,,1,7,0,2,0
18,2712,2,3446,805,4,,,1,0,1,2,,,,,,,,,,34.380388707,140,2011.0,1.0,Hyundai,Sonata,1.0,2.0,3585,1,1,5,3,2,1,0,2,0,0,5,565,5,2,1,0,0,454.0,39,2,4,2,1,2,1,0,1,1,3446,3,2,,1,0,0,0,0,0,0,0,0,,,,,2,0,0,2,0
2,3446,18,2712,1320,4,,,1,0,1,3,,,,,,,,,,34.380388707,100,2011.0,1.0,Hyundai,Sonata,1.0,2.0,3585,1,1,5,3,2,1,0,2,0,0,5,565,5,2,1,0,0,454.0,39,2,4,2,1,2,1,0,1,1,3446,3,2,,1,0,0,0,0,0,0,0,0,,,,,2,0,0,2,0
1,1397,5,3180,600,4,,,1,0,1,2,,,,,,,,,,8.4921949197,30,2013.0,1.0,Toyota,Camry,1.0,2.0,1397,1,1,2,0,2,2,0,2,0,0,8,389,4,5,0,0,1,161.0,70,1,2,2,1,2,1,0,1,1,17,7,2,,0,0,0,0,0,0,0,1,0,,,,,1,0,0,3,0
5,3180,11,833,720,4,,,1,0,1,2,,,,,,,,,,16.254095288,330,2013.0,1.0,Toyota,Camry,1.0,2.0,1397,1,1,2,0,2,2,0,2,0,0,8,389,4,5,0,0,1,161.0,70,1,2,2,1,2,1,0,1,1,17,7,2,,0,0,0,0,0,0,0,1,0,,,,,1,0,0,3,0
11,833,1,1397,1320,4,,,1,0,1,1,,,,,,,,,,17.065963264,45,2013.0,1.0,Toyota,Camry,1.0,2.0,1397,1,1,2,0,2,2,0,2,0,0,8,389,4,5,0,0,1,161.0,70,1,2,2,1,2,1,0,1,1,17,7,2,,0,0,0,0,0,0,0,1,0,,,,,1,0,0,3,0
1,1397,2,271,390,4,,,1,0,1,2,1,,,,,,,,,22.506591422,90,2011.0,1.0,Honda,Civic,1.0,2.0,1397,1,1,2,0,2,2,0,2,0,0,8,389,4,5,0,0,1,161.0,60,1,2,2,1,2,1,0,1,1,271,7,1,2,0,0,1,0,0,0,0,0,0,,,,,1,0,0,2,0
2,271,1,1397,1200,4,,,1,0,1,1,,,,,,,,,,22.506591422,90,2011.0,1.0,Honda,Civic,1.0,2.0,1397,1,1,2,0,2,2,0,2,0,0,8,389,4,5,0,0,1,161.0,60,1,2,2,1,2,1,0,1,1,271,7,1,2,0,0,1,0,0,0,0,0,0,,,,,1,0,0,2,0
1,302,18,274,480,4,,,1,0,1,,,,,,,,,,,2.7917704612,20,,,,,,,302,2,1,1,0,1,0,0,1,0,1,3,449,1,6,0,0,0,94.0,79,1,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,6,0
18,274,7,280,615,1,,,1,1,,,,,,,,,,,,1.1172361479,45,,,,,,,302,2,1,1,0,1,0,0,1,0,1,3,449,1,6,0,0,0,94.0,79,1,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,6,0
7,280,3,280,720,1,,,1,1,,,,,,,,,,,,0.1912897592,15,,,,,,,302,2,1,1,0,1,0,0,1,0,1,3,449,1,6,0,0,0,94.0,79,1,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,6,0
3,280,18,274,775,8,1,1,1,1,,,,,,,,,,,,1.0302035923,45,,,,,,,302,2,1,1,0,1,0,0,1,0,1,3,449,1,6,0,0,0,94.0,79,1,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,6,0
18,274,7,280,1055,5,,,1,2,,,,,,,,,,,,0.8313038312,25,,,,,,,302,2,1,1,0,1,0,0,1,0,1,3,449,1,6,0,0,0,94.0,79,1,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,6,0
7,280,1,302,1080,4,,,1,0,1,3,,,,,,,,,,2.7104593751,30,2010.0,1.0,Honda,Fit,1.0,2.0,302,2,1,1,0,1,0,0,1,0,1,3,449,1,6,0,0,0,94.0,79,1,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,6,0
1,2648,12,2541,615,4,,,1,0,1,2,,,,,,,,,,3.6057316234,20,2001.0,3.0,Chevrolet,Suburban,1.0,2.0,2648,1,1,1,0,1,0,0,1,0,0,5,428,1,8,0,0,0,93.0,71,1,4,2,1,2,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,8,0
12,2541,7,2494,795,4,,,1,0,1,2,,,,,,,,,,6.6206009206,20,2001.0,3.0,Chevrolet,Suburban,1.0,2.0,2648,1,1,1,0,1,0,0,1,0,0,5,428,1,8,0,0,0,93.0,71,1,4,2,1,2,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,8,0
7,2494,9,2491,830,4,,,1,0,1,2,,,,,,,,,,2.00902575,15,2001.0,3.0,Chevrolet,Suburban,1.0,2.0,2648,1,1,1,0,1,0,0,1,0,0,5,428,1,8,0,0,0,93.0,71,1,4,2,1,2,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,8,0
9,2491,18,2491,945,4,,,1,0,1,2,,,,,,,,,,1.1792593184,5,2001.0,3.0,Chevrolet,Suburban,1.0,2.0,2648,1,1,1,0,1,0,0,1,0,0,5,428,1,8,0,0,0,93.0,71,1,4,2,1,2,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,8,0
18,2491,18,2541,955,4,,,1,0,1,2,,,,,,,,,,6.7800488896,10,2001.0,3.0,Chevrolet,Suburban,1.0,2.0,2648,1,1,1,0,1,0,0,1,0,0,5,428,1,8,0,0,0,93.0,71,1,4,2,1,2,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,8,0
18,2541,12,2541,970,4,,,1,0,1,2,,,,,,,,,,1.2787204473,10,2001.0,3.0,Chevrolet,Suburban,1.0,2.0,2648,1,1,1,0,1,0,0,1,0,0,5,428,1,8,0,0,0,93.0,71,1,4,2,1,2,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,8,0
12,2541,5,2537,1090,4,,,1,0,1,2,,,,,,,,,,0.7973853736,10,2001.0,3.0,Chevrolet,Suburban,1.0,2.0,2648,1,1,1,0,1,0,0,1,0,0,5,428,1,8,0,0,0,93.0,71,1,4,2,1,2,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,8,0
5,2537,1,2648,1115,4,,,1,0,1,1,,,,,,,,,,3.0648112872,15,2001.0,3.0,Chevrolet,Suburban,1.0,2.0,2648,1,1,1,0,1,0,0,1,0,0,5,428,1,8,0,0,0,93.0,71,1,4,2,1,2,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,8,0
1,2647,5,2541,765,4,,,2,0,2,2,,,,,,,,,,4.2248821277,15,2016.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,33,1,4,2,1,2,1,0,1,1,1726,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,2,7,0
5,2541,8,2541,795,4,,,2,0,2,2,,,,,,,,,,0.3351368275,5,2016.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,33,1,4,2,1,2,1,0,1,1,1726,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,2,7,0
8,2541,5,2593,810,4,,,2,0,2,2,,,,,,,,,,1.4668498535,10,2016.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,33,1,4,2,1,2,1,0,1,1,1726,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,2,7,0
5,2593,10,2630,880,4,,,2,0,2,4,,,,,,,,,,1.0106830016,5,2016.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,33,1,4,2,1,2,1,0,1,1,1726,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,2,7,0
10,2630,1,2647,895,4,,,2,0,2,1,,,,,,,,,,3.7705345426,15,2016.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,33,1,4,2,1,2,1,0,1,1,1726,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,2,7,0
1,2647,5,1843,920,4,,,1,0,1,2,,,,,,,,,,19.219424181,35,2016.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,33,1,4,2,1,2,1,0,1,1,1726,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,2,7,0
5,1843,1,2647,995,4,,,1,0,1,1,,,,,,,,,,19.219424181,45,2016.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,33,1,4,2,1,2,1,0,1,1,1726,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,2,7,0
1,2647,5,2541,765,5,,,2,0,,2,,,,,,,,,,4.2248821277,15,2016.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,30,2,4,2,1,2,1,7,,,,9,,,,,,,,,,,1,7,1628,2,3,1,0,0,7,0
5,2541,8,2541,795,5,,,2,0,,2,,,,,,,,,,0.3351368275,5,2016.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,30,2,4,2,1,2,1,7,,,,9,,,,,,,,,,,1,7,1628,2,3,1,0,0,7,0
8,2541,5,2593,810,5,,,2,0,,2,,,,,,,,,,1.4668498535,10,2016.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,30,2,4,2,1,2,1,7,,,,9,,,,,,,,,,,1,7,1628,2,3,1,0,0,7,0
5,2593,10,2630,880,5,,,2,0,,4,,,,,,,,,,1.0106830016,5,2016.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,30,2,4,2,1,2,1,7,,,,9,,,,,,,,,,,1,7,1628,2,3,1,0,0,7,0
10,2630,1,2647,895,5,,,2,0,,1,,,,,,,,,,3.7705345426,15,2016.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,30,2,4,2,1,2,1,7,,,,9,,,,,,,,,,,1,7,1628,2,3,1,0,0,7,0
1,2647,6,2648,1255,4,,,1,0,1,2,,,,,,,,,,0.4026486442,5,2014.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,30,2,4,2,1,2,1,7,,,,9,,,,,,,,,,,1,7,1628,2,3,1,0,0,7,0
6,2648,1,2647,1270,4,,,1,0,1,1,,,,,,,,,,0.4026486442,5,2014.0,3.0,Jeep,Grand Cherokee,1.0,1.0,2647,1,1,2,1,2,1,0,2,2,2,7,425,5,14,0,0,0,37.0,30,2,4,2,1,2,1,7,,,,9,,,,,,,,,,,1,7,1628,2,3,1,0,0,7,0
1,2750,2,169,480,4,,,1,0,1,2,,,,,,,,,,31.713274874,55,2006.0,1.0,Mercedes-Benz,CLK-Class,1.0,2.0,2750,1,1,4,0,2,2,1,3,2,0,6,541,2,5,0,0,0,308.0,31,2,4,2,1,2,1,0,2,4,,9,,,0,0,0,0,0,0,0,1,0,,,,,1,0,0,2,0
2,169,1,2750,885,4,,,1,0,1,1,,,,,,,,,,31.713274874,60,2006.0,1.0,Mercedes-Benz,CLK-Class,1.0,2.0,2750,1,1,4,0,2,2,1,3,2,0,6,541,2,5,0,0,0,308.0,31,2,4,2,1,2,1,0,2,4,,9,,,0,0,0,0,0,0,0,1,0,,,,,1,0,0,2,0
1,2750,2,1183,630,4,,,1,0,1,2,,,,,,,,,,43.751198074,60,2016.0,1.0,Mercedes-Benz,CLA-Class,1.0,1.0,2750,1,1,4,0,2,2,1,3,2,0,6,541,2,5,0,0,0,308.0,27,1,4,2,1,2,1,0,1,1,1183,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,1,3,0
2,1183,6,2754,1020,4,,,1,0,1,2,,,,,,,,,,42.016449895,90,2016.0,1.0,Mercedes-Benz,CLA-Class,1.0,1.0,2750,1,1,4,0,2,2,1,3,2,0,6,541,2,5,0,0,0,308.0,27,1,4,2,1,2,1,0,1,1,1183,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,1,3,0
6,2754,1,2750,1160,4,,,1,0,1,1,,,,,,,,,,1.7560506149,10,2016.0,1.0,Mercedes-Benz,CLA-Class,1.0,1.0,2750,1,1,4,0,2,2,1,3,2,0,6,541,2,5,0,0,0,308.0,27,1,4,2,1,2,1,0,1,1,1183,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,1,3,0
1,1219,2,1180,530,4,,,1,0,1,2,,,,,,,,,,10.213545875,30,2017.0,1.0,Toyota,Prius,4.0,1.0,1219,1,1,2,0,2,2,0,2,2,1,8,638,1,7,0,0,0,51.0,56,2,4,2,1,2,1,0,1,1,1180,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,3,0
2,1180,5,1219,1035,4,,,1,0,1,2,,,,,,,,,,10.364970524,35,2017.0,1.0,Toyota,Prius,4.0,1.0,1219,1,1,2,0,2,2,0,2,2,1,8,638,1,7,0,0,0,51.0,56,2,4,2,1,2,1,0,1,1,1180,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,3,0
5,1219,1,1219,1090,4,,,1,0,1,1,,,,,,,,,,0.5972429551,10,2017.0,1.0,Toyota,Prius,4.0,1.0,1219,1,1,2,0,2,2,0,2,2,1,8,638,1,7,0,0,0,51.0,56,2,4,2,1,2,1,0,1,1,1180,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,3,0
1,1219,2,1183,510,4,,,1,0,1,2,,,,,,,,,,10.074524518,30,2014.0,1.0,Toyota,Camry,4.0,1.0,1219,1,1,2,0,2,2,0,2,2,1,8,638,1,7,0,0,0,51.0,56,1,4,2,1,2,1,0,1,1,1180,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,4,1
2,1183,2,1180,550,4,,,1,0,1,2,,,,,,,,,,0.692520784,5,2014.0,1.0,Toyota,Camry,4.0,1.0,1219,1,1,2,0,2,2,0,2,2,1,8,638,1,7,0,0,0,51.0,56,1,4,2,1,2,1,0,1,1,1180,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,4,1
2,1180,2,1183,720,4,,,1,0,1,2,,,,,,,,,,0.692520784,5,2014.0,1.0,Toyota,Camry,4.0,1.0,1219,1,1,2,0,2,2,0,2,2,1,8,638,1,7,0,0,0,51.0,56,1,4,2,1,2,1,0,1,1,1180,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,4,1
2,1183,1,1219,1115,4,,,1,0,1,1,,,,,,,,,,10.074524518,25,2014.0,1.0,Toyota,Camry,4.0,1.0,1219,1,1,2,0,2,2,0,2,2,1,8,638,1,7,0,0,0,51.0,56,1,4,2,1,2,1,0,1,1,1180,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,4,1
1,102,13,139,460,4,,,1,0,1,2,,,,,,,,,,1.2234038683,5,2014.0,3.0,BMW,X5,1.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
13,139,10,147,590,4,,,1,0,1,3,,,,,,,,,,1.3932606695,10,2014.0,3.0,BMW,X5,1.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
10,147,1,102,600,4,,,1,0,1,1,,,,,,,,,,0.5163864115,5,2014.0,3.0,BMW,X5,1.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
1,102,5,98,825,4,,,1,0,1,3,,,,,,,,,,1.2258269626,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
5,98,10,98,860,4,,,1,0,1,4,,,,,,,,,,0.4018807017,5,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
10,98,8,143,865,4,,,1,0,1,4,,,,,,,,,,0.856476426,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
8,143,1,102,875,4,,,1,0,1,1,,,,,,,,,,0.1750101017,5,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
1,102,16,74,900,4,,,1,0,1,4,,,,,,,,,,2.2181969681,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
16,74,1,102,920,4,,,2,0,2,1,,,,,,,,,,2.2181969681,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
1,102,16,74,1025,4,,,1,0,1,4,,,,,,,,,,2.2181969681,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
16,74,16,147,1035,4,,,2,0,2,4,,,,,,,,,,1.3078832364,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
16,147,1,102,1045,4,,,1,0,1,1,,,,,,,,,,1.1691267753,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
1,102,14,630,1085,4,,,2,0,2,2,,,,,,,,,,4.2235119408,25,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
14,630,1,102,1240,4,,,2,0,2,1,,,,,,,,,,4.2235119408,15,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,54,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,14,0
1,102,13,101,320,4,,,1,0,1,3,,,,,,,,,,0.8363504818,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,61,2,4,2,1,2,1,0,2,3,,9,,,,,,,,,,,0,,,,,2,5,1,6,0
13,101,1,102,390,4,,,1,0,1,1,,,,,,,,,,0.8363504818,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,61,2,4,2,1,2,1,0,2,3,,9,,,,,,,,,,,0,,,,,2,5,1,6,0
1,102,16,74,450,4,,,3,0,3,,,,,,,,,,,2.2181969681,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,61,2,4,2,1,2,1,0,2,3,,9,,,,,,,,,,,0,,,,,2,5,1,6,0
16,74,1,102,460,4,,,1,0,1,1,,,,,,,,,,2.2181969681,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,61,2,4,2,1,2,1,0,2,3,,9,,,,,,,,,,,0,,,,,2,5,1,6,0
1,102,16,147,1140,4,,,1,0,1,2,,,,,,,,,,1.1691267753,15,2014.0,3.0,BMW,X5,1.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,61,2,4,2,1,2,1,0,2,3,,9,,,,,,,,,,,0,,,,,2,5,1,6,0
16,147,1,102,1155,4,,,2,0,2,,,,,,,,,,,1.1691267753,15,2014.0,3.0,BMW,X5,1.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,61,2,4,2,1,2,1,0,2,3,,9,,,,,,,,,,,0,,,,,2,5,1,6,0
1,102,4,74,450,5,,,3,0,,,,,,,,,,,,2.2181969681,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,14,2,4,2,2,2,,,,,,9,,,,,,,,,,,1,3,74,1,4,,0,0,5,
4,74,13,68,930,6,1,1,1,5,,,,,,,,,,,,1.4504217804,10,,,,,,,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,14,2,4,2,2,2,,,,,,9,,,,,,,,,,,1,3,74,1,4,,0,0,5,
13,68,11,74,1020,6,1,1,1,5,,,,,,,,,,,,1.4504217804,15,,,,,,,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,14,2,4,2,2,2,,,,,,9,,,,,,,,,,,1,3,74,1,4,,0,0,5,
11,74,4,147,1035,5,,,2,0,,,,,,,,,,,,1.3078832364,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,14,2,4,2,2,2,,,,,,9,,,,,,,,,,,1,3,74,1,4,,0,0,5,
4,147,1,102,1155,5,,,2,0,,,,,,,,,,,,1.1691267753,15,2014.0,3.0,BMW,X5,1.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,14,2,4,2,2,2,,,,,,9,,,,,,,,,,,1,3,74,1,4,,0,0,5,
1,102,4,74,450,5,,,3,0,,,,,,,,,,,,2.2181969681,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,11,1,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,74,1,4,,0,0,4,
4,74,1,102,920,5,,,2,0,,1,,,,,,,,,,2.2181969681,10,2016.0,1.0,Lexus,CT 200h,4.0,1.0,102,1,1,4,2,2,1,0,2,2,3,7,492,2,29,1,0,1,227.0,11,1,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,74,1,4,,0,0,4,
