o_activity,o_tract_fips,d_activity,d_tract_fips,departure_time_minutes,reported_travel_time,travel_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,park_loc,park_pay,hov_used,toll_road_used,distance,year,vehicle,tolltransponder,home_tract_fips,home_type,home_ownership,hhsize,numstudents,numdrivers,numworkers,numdisabilities,numvehicle,numvehicle_transponder,numbicycle,hh_income_detailed,tdate_week,tdate_dow,age,gender,race_ethnicity,race_ethnicity_hispanic,license,disability,smartphone,employment_status,jobs_count,work_tract_fips,student_status,volunteer_status,weight
1,24021751004,5,24021750702,750,20,4,1,0,1,-1,-1,-1,-1,4.745035163,-1,"(-1, -1, -1, -1)",-1,24021751004,2,1,2,0,1,0,0,1,0,0,3,67,4,71,2,4,2,1,2,2,1,0,-1,0,1,132.0
5,24021750702,1,24021751004,770,30,4,1,0,1,-1,-1,-1,-1,4.745035163,-1,"(-1, -1, -1, -1)",-1,24021751004,2,1,2,0,1,0,0,1,0,0,3,67,4,71,2,4,2,1,2,2,1,0,-1,0,1,132.0
1,24013507702,3,24013507602,585,15,4,1,0,1,2,-1,-1,-1,4.972,2012.0,"(Subaru, Forester, 3.0, 1.0)",2.0,24013507702,1,2,2,2,2,1,0,2,1,0,3,70,5,32,1,1,2,1,2,1,0,2,24013507602,1,2,195.27605856236
3,24013507602,6,24013507601,720,10,4,1,0,1,4,-1,-1,-1,0.691,2012.0,"(Subaru, Forester, 3.0, 1.0)",2.0,24013507702,1,2,2,2,2,1,0,2,1,0,3,70,5,32,1,1,2,1,2,1,0,2,24013507602,1,2,195.27605856236
6,24013507601,3,24013507602,735,10,4,1,0,1,2,-1,-1,-1,0.691,2012.0,"(Subaru, Forester, 3.0, 1.0)",2.0,24013507702,1,2,2,2,2,1,0,2,1,0,3,70,5,32,1,1,2,1,2,1,0,2,24013507602,1,2,195.27605856236
3,24013507602,4,24013507500,990,10,4,1,0,1,2,-1,-1,-1,1.027,2012.0,"(Subaru, Forester, 3.0, 1.0)",2.0,24013507702,1,2,2,2,2,1,0,2,1,0,3,70,5,32,1,1,2,1,2,1,0,2,24013507602,1,2,195.27605856236
4,24013507500,1,24013507702,1040,15,4,1,0,1,1,-1,-1,-1,5.539,2012.0,"(Subaru, Forester, 3.0, 1.0)",2.0,24013507702,1,2,2,2,2,1,0,2,1,0,3,70,5,32,1,1,2,1,2,1,0,2,24013507602,1,2,195.27605856236
1,11001009804,5,11001007304,1170,10,4,1,0,1,2,-1,-1,-1,0.9799731881,2014.0,"(Hyundai, Accent, 1.0, 1.0)",1.0,11001009804,3,2,2,0,2,2,0,2,1,1,7,58,3,31,2,4,2,1,2,1,0,1,11001010100,0,1,145.0
5,11001007304,1,11001009804,1205,10,4,1,0,1,1,-1,-1,-1,0.9799731881,2014.0,"(Hyundai, Accent, 1.0, 1.0)",1.0,11001009804,3,2,2,0,2,2,0,2,1,1,7,58,3,31,2,4,2,1,2,1,0,1,11001010100,0,1,145.0
1,51683910201,5,51153901231,540,15,4,1,0,1,2,-1,-1,-1,1.9728638666,1999.0,"(Saturn, S Series, 1.0, 1.0)",2.0,51683910201,1,1,2,0,2,2,0,3,1,1,8,69,4,67,2,4,2,1,2,2,0,1,-1,0,1,37.0
5,51153901231,6,51683910402,575,10,4,1,0,1,2,-1,-1,-1,2.178058756,1999.0,"(Saturn, S Series, 1.0, 1.0)",2.0,51683910201,1,1,2,0,2,2,0,3,1,1,8,69,4,67,2,4,2,1,2,2,0,1,-1,0,1,37.0
6,51683910402,1,51683910201,600,5,4,1,0,1,1,-1,-1,-1,2.3830615503,1999.0,"(Saturn, S Series, 1.0, 1.0)",2.0,51683910201,1,1,2,0,2,2,0,3,1,1,8,69,4,67,2,4,2,1,2,2,0,1,-1,0,1,37.0
1,51683910201,2,51153901701,570,15,4,1,0,1,2,-1,-1,-1,2.5810327478,1999.0,"(Saturn, S Series, 1.0, 1.0)",2.0,51683910201,1,1,2,0,2,2,0,3,1,1,8,69,4,62,1,4,2,1,2,2,0,1,51153901701,0,1,37.0
2,51153901701,1,51683910201,990,15,4,1,0,1,3,-1,-1,-1,2.5810327478,1999.0,"(Saturn, S Series, 1.0, 1.0)",2.0,51683910201,1,1,2,0,2,2,0,3,1,1,8,69,4,62,1,4,2,1,2,2,0,1,51153901701,0,1,37.0
1,51059491705,2,51059490101,295,15,4,1,0,1,2,-1,-1,-1,3.8136514522,2007.0,"(Acura, TL, 1.0, 1.0)",2.0,51059491705,1,1,4,2,2,2,0,2,1,2,8,68,4,36,2,4,2,1,2,1,0,1,51059490101,0,1,274.0
2,51059490101,1,51059491705,855,25,4,1,0,1,1,-1,-1,-1,3.8136514522,2007.0,"(Acura, TL, 1.0, 1.0)",2.0,51059491705,1,1,4,2,2,2,0,2,1,2,8,68,4,36,2,4,2,1,2,1,0,1,51059490101,0,1,274.0
1,51059491705,11,51059461500,540,35,4,2,0,2,-1,-1,-1,-1,8.3034499587,2014.0,"(Honda, Odyssey, 2.0, 1.0)",1.0,51059491705,1,1,4,2,2,2,0,2,1,2,8,68,4,37,1,4,2,1,2,1,0,1,51059440502,0,1,274.0
11,51059461500,1,51059491705,815,25,4,2,0,2,-1,-1,-1,-1,8.3034499587,2014.0,"(Honda, Odyssey, 2.0, 1.0)",1.0,51059491705,1,1,4,2,2,2,0,2,1,2,8,68,4,37,1,4,2,1,2,1,0,1,51059440502,0,1,274.0
1,51059491705,9,51059482602,855,15,4,1,0,1,2,-1,-1,-1,3.3863923634,2014.0,"(Honda, Odyssey, 2.0, 1.0)",1.0,51059491705,1,1,4,2,2,2,0,2,1,2,8,68,4,37,1,4,2,1,2,1,0,1,51059440502,0,1,274.0
9,51059482602,1,51059491705,935,25,4,1,0,1,1,-1,-1,-1,3.3863923634,2014.0,"(Honda, Odyssey, 2.0, 1.0)",1.0,51059491705,1,1,4,2,2,2,0,2,1,2,8,68,4,37,1,4,2,1,2,1,0,1,51059440502,0,1,274.0
1,51013102500,2,51059480202,370,30,4,1,0,1,2,1,-1,-1,11.553919043,2013.0,"(Chevrolet, Cruze, 1.0, 1.0)",1.0,51013102500,3,2,1,0,1,1,0,1,1,0,6,102,4,24,1,4,2,1,2,1,0,1,51059480202,0,1,41.0
2,51059480202,7,51059480202,900,10,4,1,0,1,2,0,-1,-1,0.6779978859,2013.0,"(Chevrolet, Cruze, 1.0, 1.0)",1.0,51013102500,3,2,1,0,1,1,0,1,1,0,6,102,4,24,1,4,2,1,2,1,0,1,51059480202,0,1,41.0
7,51059480202,5,51059480202,1100,10,4,1,0,1,2,0,-1,-1,0.2526030063,2013.0,"(Chevrolet, Cruze, 1.0, 1.0)",1.0,51013102500,3,2,1,0,1,1,0,1,1,0,6,102,4,24,1,4,2,1,2,1,0,1,51059480202,0,1,41.0
5,51059480202,5,51059451400,1165,30,4,1,0,1,2,0,-1,-1,6.9099937272,2013.0,"(Chevrolet, Cruze, 1.0, 1.0)",1.0,51013102500,3,2,1,0,1,1,0,1,1,0,6,102,4,24,1,4,2,1,2,1,0,1,51059480202,0,1,41.0
5,51059451400,1,51013102500,1210,10,4,1,0,1,2,0,-1,-1,4.2348436418,2013.0,"(Chevrolet, Cruze, 1.0, 1.0)",1.0,51013102500,3,2,1,0,1,1,0,1,1,0,6,102,4,24,1,4,2,1,2,1,0,1,51059480202,0,1,41.0
1,51107611300,9,51107611006,705,20,4,1,0,1,2,-1,-1,-1,4.8686835225,2008.0,"(Honda, Accord, 1.0, 1.0)",2.0,51107611300,2,1,1,0,1,0,0,1,0,0,6,69,1,67,2,4,2,1,2,2,4,0,-1,0,1,107.0
9,51107611006,12,51107611022,810,5,4,1,0,1,2,-1,-1,-1,3.714985793,2008.0,"(Honda, Accord, 1.0, 1.0)",2.0,51107611300,2,1,1,0,1,0,0,1,0,0,6,69,1,67,2,4,2,1,2,2,4,0,-1,0,1,107.0
12,51107611022,1,51107611300,825,15,4,1,0,1,1,-1,-1,-1,8.568223055,2008.0,"(Honda, Accord, 1.0, 1.0)",2.0,51107611300,2,1,1,0,1,0,0,1,0,0,6,69,1,67,2,4,2,1,2,2,4,0,-1,0,1,107.0
1,51013101701,2,11001008701,440,25,4,1,0,1,2,-1,-1,-1,5.3541825724,2012.0,"(Audi, Q5, 3.0, 1.0)",1.0,51013101701,3,2,2,0,2,2,0,2,2,0,8,94,2,31,2,4,2,1,2,1,0,1,11001008701,0,1,68.0
2,11001008701,1,51013101701,750,20,4,1,0,1,1,-1,-1,-1,5.3541825724,2012.0,"(Audi, Q5, 3.0, 1.0)",1.0,51013101701,3,2,2,0,2,2,0,2,2,0,8,94,2,31,2,4,2,1,2,1,0,1,11001008701,0,1,68.0
1,51013101701,14,51059452501,1290,20,4,1,0,1,2,-1,-1,-1,10.164521489,2012.0,"(Audi, Q5, 3.0, 1.0)",1.0,51013101701,3,2,2,0,2,2,0,2,2,0,8,94,2,31,2,4,2,1,2,1,0,1,11001008701,0,1,68.0
14,51059452501,1,51013101701,1395,20,4,1,0,1,1,-1,-1,-1,10.164521489,2012.0,"(Audi, Q5, 3.0, 1.0)",1.0,51013101701,3,2,2,0,2,2,0,2,2,0,8,94,2,31,2,4,2,1,2,1,0,1,11001008701,0,1,68.0
1,51013101701,2,51013100600,480,15,4,1,0,1,2,-1,-1,-1,1.5093155659,2008.0,"(Hyundai, Sonata, 1.0, 1.0)",1.0,51013101701,3,2,2,0,2,2,0,2,2,0,8,94,2,30,1,4,2,1,2,1,0,1,51013100600,0,1,68.0
2,51013100600,1,51013101701,1125,15,4,1,0,1,1,-1,-1,-1,1.5093155659,2008.0,"(Hyundai, Sonata, 1.0, 1.0)",1.0,51013101701,3,2,2,0,2,2,0,2,2,0,8,94,2,30,1,4,2,1,2,1,0,1,51013100600,0,1,68.0
1,24033801404,11,24033801004,450,30,4,1,0,1,2,-1,-1,-1,11.004736896,2003.0,"(Saturn, L Series, 1.0, 1.0)",2.0,24033801404,3,2,1,1,1,1,0,1,0,0,4,65,1,28,1,2,2,1,2,1,0,1,11001002302,1,1,229.0
11,24033801004,8,24033801411,660,30,4,1,0,1,2,-1,-1,-1,9.7786137611,2003.0,"(Saturn, L Series, 1.0, 1.0)",2.0,24033801404,3,2,1,1,1,1,0,1,0,0,4,65,1,28,1,2,2,1,2,1,0,1,11001002302,1,1,229.0
8,24033801411,1,24033801404,705,15,4,1,0,1,1,-1,-1,-1,2.0052429799,2003.0,"(Saturn, L Series, 1.0, 1.0)",2.0,24033801404,3,2,1,1,1,1,0,1,0,0,4,65,1,28,1,2,2,1,2,1,0,1,11001002302,1,1,229.0
1,24033801404,2,11001002302,870,35,4,1,0,1,2,-1,-1,-1,12.156554152,2003.0,"(Saturn, L Series, 1.0, 1.0)",2.0,24033801404,3,2,1,1,1,1,0,1,0,0,4,65,1,28,1,2,2,1,2,1,0,1,11001002302,1,1,229.0
2,11001002302,16,11001005900,1395,10,4,1,1,2,3,-1,-1,-1,2.9077300997,2003.0,"(Saturn, L Series, 1.0, 1.0)",2.0,24033801404,3,2,1,1,1,1,0,1,0,0,4,65,1,28,1,2,2,1,2,1,0,1,11001002302,1,1,229.0
16,11001005900,1,24033801404,1405,25,4,1,0,1,2,-1,-1,-1,9.2829337848,2003.0,"(Saturn, L Series, 1.0, 1.0)",2.0,24033801404,3,2,1,1,1,1,0,1,0,0,4,65,1,28,1,2,2,1,2,1,0,1,11001002302,1,1,229.0
1,24027605602,10,24027605602,470,5,4,1,0,1,2,0,-1,-1,0.695,2003.0,"(Saturn, Ion, 1.0, 1.0)",1.0,24027605602,3,2,4,2,2,2,0,2,2,0,8,87,2,42,1,2,2,1,2,1,0,1,24031701221,0,2,87.4139788294852
10,24027605602,10,24027606707,495,10,4,1,0,1,2,0,-1,-1,4.343,2003.0,"(Saturn, Ion, 1.0, 1.0)",1.0,24027605602,3,2,4,2,2,2,0,2,2,0,8,87,2,42,1,2,2,1,2,1,0,1,24031701221,0,2,87.4139788294852
10,24027606707,2,24031701221,510,45,4,1,0,1,2,1,-1,1,26.662,2003.0,"(Saturn, Ion, 1.0, 1.0)",1.0,24027605602,3,2,4,2,2,2,0,2,2,0,8,87,2,42,1,2,2,1,2,1,0,1,24031701221,0,2,87.4139788294852
2,24031701221,5,24027605602,960,40,4,1,0,1,2,0,-1,-1,23.045,2003.0,"(Saturn, Ion, 1.0, 1.0)",1.0,24027605602,3,2,4,2,2,2,0,2,2,0,8,87,2,42,1,2,2,1,2,1,0,1,24031701221,0,2,87.4139788294852
5,24027605602,1,24027605602,1015,10,4,1,0,1,2,0,-1,-1,1.538,2003.0,"(Saturn, Ion, 1.0, 1.0)",1.0,24027605602,3,2,4,2,2,2,0,2,2,0,8,87,2,42,1,2,2,1,2,1,0,1,24031701221,0,2,87.4139788294852
1,24027605602,2,24005401102,535,25,4,1,0,1,2,-1,-1,-1,12.765,2010.0,"(Toyota, FJ Cruiser, 3.0, 1.0)",1.0,24027605602,3,2,4,2,2,2,0,2,2,0,8,87,2,41,2,2,2,1,2,1,0,1,24005401102,0,2,87.4139788294852
2,24005401102,1,24027605602,1140,25,4,1,0,1,2,-1,-1,-1,12.765,2010.0,"(Toyota, FJ Cruiser, 3.0, 1.0)",1.0,24027605602,3,2,4,2,2,2,0,2,2,0,8,87,2,41,2,2,2,1,2,1,0,1,24005401102,0,2,87.4139788294852
1,24031700310,9,24031700826,600,30,4,1,0,1,3,-1,-1,-1,6.2363308103,2001.0,"(Honda, Civic, 1.0, 1.0)",1.0,24031700310,1,1,2,0,2,0,1,2,2,0,7,80,2,73,2,2,2,1,1,2,1,0,-1,0,1,203.0
9,24031700826,5,24031700826,690,10,4,1,0,1,2,-1,-1,-1,0.0985118089,2001.0,"(Honda, Civic, 1.0, 1.0)",1.0,24031700310,1,1,2,0,2,0,1,2,2,0,7,80,2,73,2,2,2,1,1,2,1,0,-1,0,1,203.0
5,24031700826,12,24031700309,750,30,4,1,0,1,2,-1,-1,-1,5.4600407082,2001.0,"(Honda, Civic, 1.0, 1.0)",1.0,24031700310,1,1,2,0,2,0,1,2,2,0,7,80,2,73,2,2,2,1,1,2,1,0,-1,0,1,203.0
12,24031700309,1,24031700310,830,20,4,1,0,1,1,-1,-1,-1,1.4414074003,2001.0,"(Honda, Civic, 1.0, 1.0)",1.0,24031700310,1,1,2,0,2,0,1,2,2,0,7,80,2,73,2,2,2,1,1,2,1,0,-1,0,1,203.0
1,24021751003,5,24021751902,560,5,4,1,0,1,2,-1,-1,-1,2.1195128567,2011.0,"(Honda, Pilot, 3.0, 1.0)",1.0,24021751003,1,1,5,2,4,3,0,4,1,0,7,83,4,47,1,4,2,1,2,1,0,1,-1,0,2,176.0
5,24021751902,10,24021750504,590,10,4,1,0,1,2,-1,-1,-1,6.5161946455,2011.0,"(Honda, Pilot, 3.0, 1.0)",1.0,24021751003,1,1,5,2,4,3,0,4,1,0,7,83,4,47,1,4,2,1,2,1,0,1,-1,0,2,176.0
10,24021750504,1,24021751003,605,10,4,1,0,1,1,-1,-1,-1,4.5125029195,2011.0,"(Honda, Pilot, 3.0, 1.0)",1.0,24021751003,1,1,5,2,4,3,0,4,1,0,7,83,4,47,1,4,2,1,2,1,0,1,-1,0,2,176.0
1,24021751003,2,24031700901,525,55,4,1,0,1,2,-1,-1,-1,31.153218616,-1,"(-1, -1, -1, -1)",-1,24021751003,1,1,5,2,4,3,0,4,1,0,7,83,4,47,2,4,2,1,2,1,0,1,24031700901,0,1,176.0
2,24031700901,1,24021751003,1090,55,4,1,0,1,1,-1,-1,-1,31.153218616,-1,"(-1, -1, -1, -1)",-1,24021751003,1,1,5,2,4,3,0,4,1,0,7,83,4,47,2,4,2,1,2,1,0,1,24031700901,0,1,176.0
1,24021751003,13,24021751003,810,20,4,1,0,1,2,-1,-1,-1,2.7586401371,2006.0,"(Honda, Civic, 1.0, 1.0)",2.0,24021751003,1,1,5,2,4,3,0,4,1,0,7,83,4,21,2,4,2,1,2,1,0,1,24031700901,0,1,176.0
13,24021751003,11,24021751903,930,30,4,1,0,1,1,-1,-1,-1,7.6339363693,2006.0,"(Honda, Civic, 1.0, 1.0)",2.0,24021751003,1,1,5,2,4,3,0,4,1,0,7,83,4,21,2,4,2,1,2,1,0,1,24031700901,0,1,176.0
11,24021751903,1,24021751003,1320,10,4,1,0,1,1,-1,-1,-1,5.525767064,2006.0,"(Honda, Civic, 1.0, 1.0)",2.0,24021751003,1,1,5,2,4,3,0,4,1,0,7,83,4,21,2,4,2,1,2,1,0,1,24031700901,0,1,176.0
1,24021751003,2,24021751003,480,20,4,1,0,1,2,-1,-1,-1,3.1334485146,2005.0,"(Honda, Odyssey, 2.0, 1.0)",2.0,24021751003,1,1,5,2,4,3,0,4,1,0,7,83,4,19,2,4,2,1,2,1,6,0,-1,1,1,176.0
2,24021751003,1,24021751003,900,15,4,1,0,1,1,-1,-1,-1,3.1334485146,2005.0,"(Honda, Odyssey, 2.0, 1.0)",2.0,24021751003,1,1,5,2,4,3,0,4,1,0,7,83,4,19,2,4,2,1,2,1,6,0,-1,1,1,176.0
1,24021751003,11,24021751902,960,300,4,1,0,1,1,-1,-1,-1,1.5978473866,2005.0,"(Honda, Odyssey, 2.0, 1.0)",2.0,24021751003,1,1,5,2,4,3,0,4,1,0,7,83,4,19,2,4,2,1,2,1,6,0,-1,1,1,176.0
11,24021751902,1,24021751003,1260,10,4,1,0,1,1,-1,-1,-1,1.5978473866,2005.0,"(Honda, Odyssey, 2.0, 1.0)",2.0,24021751003,1,1,5,2,4,3,0,4,1,0,7,83,4,19,2,4,2,1,2,1,6,0,-1,1,1,176.0
1,51600300200,2,24031701421,440,100,4,1,0,1,2,-1,-1,-1,28.02008322,2016.0,"(Ford, Escape, 3.0, 1.0)",1.0,51600300200,1,1,3,1,2,2,0,2,2,0,8,59,3,54,2,4,2,1,2,1,0,1,24031701421,0,1,107.0
2,24031701421,1,51600300200,960,60,4,1,0,1,1,-1,-1,-1,28.02008322,2016.0,"(Ford, Escape, 3.0, 1.0)",1.0,51600300200,1,1,3,1,2,2,0,2,2,0,8,59,3,54,2,4,2,1,2,1,0,1,24031701421,0,1,107.0
1,51600300200,14,51059491704,1120,15,4,2,0,2,2,-1,-1,-1,4.4467173548,2016.0,"(Ford, Escape, 3.0, 1.0)",1.0,51600300200,1,1,3,1,2,2,0,2,2,0,8,59,3,54,2,4,2,1,2,1,0,1,24031701421,0,1,107.0
14,51059491704,1,51600300200,1230,15,4,2,0,2,1,-1,-1,-1,4.4467173548,2016.0,"(Ford, Escape, 3.0, 1.0)",1.0,51600300200,1,1,3,1,2,2,0,2,2,0,8,59,3,54,2,4,2,1,2,1,0,1,24031701421,0,1,107.0
1,51600300200,2,51059471202,510,30,4,1,0,1,2,-1,-1,-1,8.0075176897,2008.0,"(Toyota, RAV4, 3.0, 1.0)",1.0,51600300200,1,1,3,1,2,2,0,2,2,0,8,59,3,52,1,4,2,1,2,1,0,1,51059471202,0,1,107.0
2,51059471202,7,51059480202,960,10,4,1,0,1,2,-1,-1,-1,1.7959491382,2008.0,"(Toyota, RAV4, 3.0, 1.0)",1.0,51600300200,1,1,3,1,2,2,0,2,2,0,8,59,3,52,1,4,2,1,2,1,0,1,51059471202,0,1,107.0
7,51059480202,1,51600300200,1080,30,4,1,0,1,1,-1,-1,1,6.5134413928,2008.0,"(Toyota, RAV4, 3.0, 1.0)",1.0,51600300200,1,1,3,1,2,2,0,2,2,0,8,59,3,52,1,4,2,1,2,1,0,1,51059471202,0,1,107.0
1,51013103200,2,51059452801,435,15,4,1,0,1,2,0,-1,-1,2.5781951927,2009.0,"(Saturn, Aura, 1.0, 1.0)",1.0,51013103200,3,2,1,0,1,1,0,1,1,1,6,94,2,45,2,4,2,1,2,1,0,1,51059452801,0,1,41.0
2,51059452801,1,51013103200,935,15,4,1,0,1,2,0,-1,-1,2.5781951927,2009.0,"(Saturn, Aura, 1.0, 1.0)",1.0,51013103200,3,2,1,0,1,1,0,1,1,1,6,94,2,45,2,4,2,1,2,1,0,1,51059452801,0,1,41.0
1,54037972503,2,51107610603,415,65,4,1,0,1,2,-1,-1,-1,23.741865382,2015.0,"(Ford, Focus, 1.0, 1.0)",2.0,54037972503,2,1,4,2,2,2,0,2,0,0,5,69,4,36,1,4,2,1,2,1,0,1,51107610603,0,1,171.0
2,51107610603,5,54037972503,1035,45,4,1,0,1,2,-1,-1,-1,24.25925861,2015.0,"(Ford, Focus, 1.0, 1.0)",2.0,54037972503,2,1,4,2,2,2,0,2,0,0,5,69,4,36,1,4,2,1,2,1,0,1,51107610603,0,1,171.0
5,54037972503,1,54037972503,1140,5,4,1,0,1,1,-1,-1,-1,0.7506577757,2015.0,"(Ford, Focus, 1.0, 1.0)",2.0,54037972503,2,1,4,2,2,2,0,2,0,0,5,69,4,36,1,4,2,1,2,1,0,1,51107610603,0,1,171.0
1,54037972503,16,54037972601,445,10,4,3,0,3,-1,-1,-1,-1,4.4279401007,2009.0,"(Dodge, Grand Caravan, 2.0, 6.0)",2.0,54037972503,2,1,4,2,2,2,0,2,0,0,5,69,4,37,2,4,2,1,2,1,0,1,54037972401,0,1,171.0
16,54037972601,16,54037972503,455,10,4,2,0,2,-1,-1,-1,-1,4.7045582396,2009.0,"(Dodge, Grand Caravan, 2.0, 6.0)",2.0,54037972503,2,1,4,2,2,2,0,2,0,0,5,69,4,37,2,4,2,1,2,1,0,1,54037972401,0,1,171.0
16,54037972503,2,54037972401,470,10,4,1,0,1,2,-1,-1,-1,3.3113273159,2009.0,"(Dodge, Grand Caravan, 2.0, 6.0)",2.0,54037972503,2,1,4,2,2,2,0,2,0,0,5,69,4,37,2,4,2,1,2,1,0,1,54037972401,0,1,171.0
2,54037972401,16,54037972503,1020,10,4,1,0,1,1,-1,-1,-1,3.3113273159,2009.0,"(Dodge, Grand Caravan, 2.0, 6.0)",2.0,54037972503,2,1,4,2,2,2,0,2,0,0,5,69,4,37,2,4,2,1,2,1,0,1,54037972401,0,1,171.0
16,54037972503,1,54037972503,1035,5,4,3,0,3,-1,-1,-1,-1,1.546880565,2009.0,"(Dodge, Grand Caravan, 2.0, 6.0)",2.0,54037972503,2,1,4,2,2,2,0,2,0,0,5,69,4,37,2,4,2,1,2,1,0,1,54037972401,0,1,171.0
1,24013506101,16,24013506101,520,5,4,2,1,3,4,-1,-1,-1,0.191,2011.0,"(Honda, Pilot, 3.0, 1.0)",2.0,24013506101,1,1,2,0,2,0,0,1,0,0,6,93,1,75,2,1,2,1,2,1,1,0,-1,0,2,13.2954308682899
16,24013506101,3,24013506102,535,10,4,2,0,2,2,-1,-1,-1,2.395,2011.0,"(Honda, Pilot, 3.0, 1.0)",2.0,24013506101,1,1,2,0,2,0,0,1,0,0,6,93,1,75,2,1,2,1,2,1,1,0,-1,0,2,13.2954308682899
3,24013506102,3,24013508101,650,5,4,2,0,2,2,-1,-1,-1,1.66,2011.0,"(Honda, Pilot, 3.0, 1.0)",2.0,24013506101,1,1,2,0,2,0,0,1,0,0,6,93,1,75,2,1,2,1,2,1,1,0,-1,0,2,13.2954308682899
3,24013508101,5,24013508200,665,5,4,2,0,2,2,-1,-1,-1,0.293,2011.0,"(Honda, Pilot, 3.0, 1.0)",2.0,24013506101,1,1,2,0,2,0,0,1,0,0,6,93,1,75,2,1,2,1,2,1,1,0,-1,0,2,13.2954308682899
5,24013508200,8,24013506102,730,5,4,2,0,2,2,-1,-1,-1,2.263,2011.0,"(Honda, Pilot, 3.0, 1.0)",2.0,24013506101,1,1,2,0,2,0,0,1,0,0,6,93,1,75,2,1,2,1,2,1,1,0,-1,0,2,13.2954308682899
8,24013506102,1,24013506101,745,5,4,2,0,2,1,-1,-1,-1,2.122,2011.0,"(Honda, Pilot, 3.0, 1.0)",2.0,24013506101,1,1,2,0,2,0,0,1,0,0,6,93,1,75,2,1,2,1,2,1,1,0,-1,0,2,13.2954308682899
1,24033802002,10,24033802407,770,15,4,1,0,1,2,-1,-1,-1,1.0027506437,2006.0,"(Mercedes-Benz, E-Class, 1.0, 1.0)",1.0,24033802002,2,1,2,0,2,1,0,2,2,0,7,89,1,67,1,2,2,1,2,1,1,0,-1,0,1,189.0
10,24033802407,10,24033802204,800,25,4,1,0,1,2,-1,-1,-1,4.2082707488,2006.0,"(Mercedes-Benz, E-Class, 1.0, 1.0)",1.0,24033802002,2,1,2,0,2,1,0,2,2,0,7,89,1,67,1,2,2,1,2,1,1,0,-1,0,1,189.0
10,24033802204,1,24033802002,830,25,4,1,0,1,2,-1,-1,-1,5.1840489843,2006.0,"(Mercedes-Benz, E-Class, 1.0, 1.0)",1.0,24033802002,2,1,2,0,2,1,0,2,2,0,7,89,1,67,1,2,2,1,2,1,1,0,-1,0,1,189.0
1,24033802002,2,24033800403,530,45,4,1,0,1,2,-1,-1,-1,16.092264641,2007.0,"(Audi, A4, 1.0, 1.0)",1.0,24033802002,2,1,2,0,2,1,0,2,2,0,7,89,1,70,2,2,2,1,2,1,0,1,24033800403,0,1,189.0
2,24033800403,1,24033802002,850,50,4,1,0,1,3,-1,-1,-1,16.092264641,2007.0,"(Audi, A4, 1.0, 1.0)",1.0,24033802002,2,1,2,0,2,1,0,2,2,0,7,89,1,70,2,2,2,1,2,1,0,1,24033800403,0,1,189.0
1,51510201100,15,11001005800,630,65,4,1,0,1,2,-1,-1,-1,6.0777248921,2017.0,"(Toyota, Prius, 1.0, 4.0)",1.0,51510201100,1,1,1,0,1,0,0,1,1,0,7,58,3,67,1,4,2,1,2,1,1,0,-1,0,2,73.0
12,11001005201,16,51013101802,1205,15,4,1,2,3,4,-1,-1,-1,3.9292018074,2017.0,"(Toyota, Prius, 1.0, 4.0)",1.0,51510201100,1,1,1,0,1,0,0,1,1,0,7,58,3,67,1,4,2,1,2,1,1,0,-1,0,2,73.0
16,51013101802,16,51013101404,1220,15,4,1,1,2,4,-1,-1,-1,1.0506809213,2017.0,"(Toyota, Prius, 1.0, 4.0)",1.0,51510201100,1,1,1,0,1,0,0,1,1,0,7,58,3,67,1,4,2,1,2,1,1,0,-1,0,2,73.0
16,51013101404,1,51510201100,1235,15,4,1,0,1,1,-1,-1,-1,4.3325737535,2017.0,"(Toyota, Prius, 1.0, 4.0)",1.0,51510201100,1,1,1,0,1,0,0,1,1,0,7,58,3,67,1,4,2,1,2,1,1,0,-1,0,2,73.0
1,51177020304,14,51177020109,715,10,4,2,0,2,-1,-1,-1,-1,3.1575132158,1997.0,"(Nissan, Pickup, 4.0, 1.0)",2.0,51177020304,1,1,2,0,2,0,0,2,0,0,5,63,1,78,2,4,2,1,2,1,1,0,-1,0,1,181.0
14,51177020109,1,51177020304,920,10,4,2,0,2,-1,-1,-1,-1,3.1575132158,1997.0,"(Nissan, Pickup, 4.0, 1.0)",2.0,51177020304,1,1,2,0,2,0,0,2,0,0,5,63,1,78,2,4,2,1,2,1,1,0,-1,0,1,181.0
1,51177020304,6,51177020106,940,15,4,1,0,1,2,-1,-1,-1,3.1137739115,1997.0,"(Nissan, Pickup, 4.0, 1.0)",2.0,51177020304,1,1,2,0,2,0,0,2,0,0,5,63,1,78,2,4,2,1,2,1,1,0,-1,0,1,181.0
6,51177020106,8,51177020106,970,5,4,1,0,1,2,-1,-1,-1,0.441562646,1997.0,"(Nissan, Pickup, 4.0, 1.0)",2.0,51177020304,1,1,2,0,2,0,0,2,0,0,5,63,1,78,2,4,2,1,2,1,1,0,-1,0,1,181.0
8,51177020106,1,51177020304,980,15,4,1,0,1,1,-1,-1,-1,3.041717512,1997.0,"(Nissan, Pickup, 4.0, 1.0)",2.0,51177020304,1,1,2,0,2,0,0,2,0,0,5,63,1,78,2,4,2,1,2,1,1,0,-1,0,1,181.0
