column,value,count,percentage
o_tpb_taz,3511,48,0.042931%
o_tpb_taz,1853,48,0.042931%
o_tpb_taz,2665,48,0.042931%
o_tpb_taz,3595,48,0.042931%
o_tpb_taz,1528,48,0.042931%
o_tpb_taz,2044,48,0.042931%
o_tpb_taz,2415,48,0.042931%
o_tpb_taz,481,48,0.042931%
o_tpb_taz,1112,48,0.042931%
o_tpb_taz,2759,48,0.042931%
o_tpb_taz,2073,48,0.042931%
o_tpb_taz,1453,48,0.042931%
o_tpb_taz,2305,48,0.042931%
o_tpb_taz,2384,48,0.042931%
o_tpb_taz,1688,48,0.042931%
o_tpb_taz,979,48,0.042931%
o_tpb_taz,898,48,0.042931%
o_tpb_taz,3097,47,0.042036%
o_tpb_taz,364,47,0.042036%
o_tpb_taz,518,47,0.042036%
o_tpb_taz,204,47,0.042036%
o_tpb_taz,415,47,0.042036%
o_tpb_taz,772,47,0.042036%
o_tpb_taz,694,47,0.042036%
o_tpb_taz,1088,47,0.042036%
o_tpb_taz,2829,47,0.042036%
o_tpb_taz,3175,47,0.042036%
o_tpb_taz,3374,47,0.042036%
o_tpb_taz,2916,47,0.042036%
o_tpb_taz,1806,47,0.042036%
o_tpb_taz,2276,47,0.042036%
o_tpb_taz,1219,46,0.041142%
o_tpb_taz,412,46,0.041142%
o_tpb_taz,2495,46,0.041142%
o_tpb_taz,491,46,0.041142%
o_tpb_taz,2347,46,0.041142%
o_tpb_taz,1421,46,0.041142%
o_tpb_taz,2300,46,0.041142%
o_tpb_taz,667,46,0.041142%
o_tpb_taz,188,46,0.041142%
o_tpb_taz,2781,46,0.041142%
o_tpb_taz,2114,46,0.041142%
o_tpb_taz,546,46,0.041142%
o_tpb_taz,2049,46,0.041142%
o_tpb_taz,2261,46,0.041142%
o_tpb_taz,1657,46,0.041142%
o_tpb_taz,193,46,0.041142%
o_tpb_taz,2011,46,0.041142%
o_tpb_taz,1422,46,0.041142%
o_tpb_taz,2364,46,0.041142%
o_tpb_taz,1113,45,0.040248%
o_tpb_taz,1086,45,0.040248%
o_tpb_taz,2992,45,0.040248%
o_tpb_taz,2965,45,0.040248%
o_tpb_taz,2937,45,0.040248%
o_tpb_taz,365,45,0.040248%
o_tpb_taz,1927,45,0.040248%
o_tpb_taz,704,45,0.040248%
o_tpb_taz,1907,45,0.040248%
o_tpb_taz,3388,45,0.040248%
o_tpb_taz,670,45,0.040248%
o_tpb_taz,2323,45,0.040248%
o_tpb_taz,711,45,0.040248%
o_tpb_taz,2063,45,0.040248%
o_tpb_taz,2382,45,0.040248%
o_tpb_taz,3538,45,0.040248%
o_tpb_taz,1761,45,0.040248%
o_tpb_taz,1908,45,0.040248%
o_tpb_taz,123,45,0.040248%
o_tpb_taz,1537,45,0.040248%
o_tpb_taz,825,45,0.040248%
o_tpb_taz,3006,44,0.039353%
o_tpb_taz,1849,44,0.039353%
o_tpb_taz,98,44,0.039353%
o_tpb_taz,1065,44,0.039353%
o_tpb_taz,2690,44,0.039353%
o_tpb_taz,1922,44,0.039353%
o_tpb_taz,1568,44,0.039353%
o_tpb_taz,1441,44,0.039353%
o_tpb_taz,2133,44,0.039353%
o_tpb_taz,178,44,0.039353%
o_tpb_taz,3167,44,0.039353%
o_tpb_taz,1984,44,0.039353%
o_tpb_taz,376,44,0.039353%
o_tpb_taz,2047,44,0.039353%
o_tpb_taz,3180,44,0.039353%
o_tpb_taz,482,44,0.039353%
o_tpb_taz,286,44,0.039353%
o_tpb_taz,1558,44,0.039353%
o_tpb_taz,3474,44,0.039353%
o_tpb_taz,102,44,0.039353%
o_tpb_taz,2411,44,0.039353%
o_tpb_taz,3137,44,0.039353%
o_tpb_taz,843,44,0.039353%
o_tpb_taz,2636,44,0.039353%
o_tpb_taz,3076,43,0.038459%
o_tpb_taz,2997,43,0.038459%
o_tpb_taz,2996,43,0.038459%
o_tpb_taz,1485,43,0.038459%
o_tpb_taz,596,43,0.038459%
o_tpb_taz,45,43,0.038459%
o_tpb_taz,2840,43,0.038459%
o_tpb_taz,2123,43,0.038459%
o_tpb_taz,1653,43,0.038459%
o_tpb_taz,1952,43,0.038459%
o_tpb_taz,571,43,0.038459%
o_tpb_taz,2564,43,0.038459%
o_tpb_taz,545,43,0.038459%
o_tpb_taz,1598,43,0.038459%
o_tpb_taz,219,43,0.038459%
o_tpb_taz,713,43,0.038459%
o_tpb_taz,630,43,0.038459%
o_tpb_taz,2266,43,0.038459%
o_tpb_taz,2318,43,0.038459%
o_tpb_taz,190,43,0.038459%
o_tpb_taz,2895,43,0.038459%
o_tpb_taz,2842,43,0.038459%
o_tpb_taz,1474,43,0.038459%
o_tpb_taz,538,42,0.037564%
o_tpb_taz,3007,42,0.037564%
o_tpb_taz,409,42,0.037564%
o_tpb_taz,1640,42,0.037564%
o_tpb_taz,3387,42,0.037564%
o_tpb_taz,15,42,0.037564%
o_tpb_taz,300,42,0.037564%
o_tpb_taz,1979,42,0.037564%
o_tpb_taz,2033,42,0.037564%
o_tpb_taz,2275,42,0.037564%
o_tpb_taz,1911,42,0.037564%
o_tpb_taz,3565,42,0.037564%
o_tpb_taz,985,42,0.037564%
o_tpb_taz,169,42,0.037564%
o_tpb_taz,1538,42,0.037564%
o_tpb_taz,3412,42,0.037564%
o_tpb_taz,963,42,0.037564%
o_tpb_taz,145,42,0.037564%
o_tpb_taz,2737,42,0.037564%
o_tpb_taz,1481,42,0.037564%
o_tpb_taz,226,41,0.036670%
o_tpb_taz,3179,41,0.036670%
o_tpb_taz,729,41,0.036670%
o_tpb_taz,64,41,0.036670%
o_tpb_taz,1931,41,0.036670%
o_tpb_taz,1832,41,0.036670%
o_tpb_taz,231,41,0.036670%
o_tpb_taz,1802,41,0.036670%
o_tpb_taz,1003,41,0.036670%
o_tpb_taz,1743,41,0.036670%
o_tpb_taz,213,41,0.036670%
o_tpb_taz,735,41,0.036670%
o_tpb_taz,1385,41,0.036670%
o_tpb_taz,1634,41,0.036670%
o_tpb_taz,2940,41,0.036670%
o_tpb_taz,2887,41,0.036670%
o_tpb_taz,1699,41,0.036670%
o_tpb_taz,1426,41,0.036670%
o_tpb_taz,3154,41,0.036670%
o_tpb_taz,2672,41,0.036670%
o_tpb_taz,2635,41,0.036670%
o_tpb_taz,820,41,0.036670%
o_tpb_taz,1981,41,0.036670%
o_tpb_taz,1586,41,0.036670%
o_tpb_taz,3395,41,0.036670%
o_tpb_taz,443,41,0.036670%
o_tpb_taz,1544,41,0.036670%
o_tpb_taz,1465,40,0.035776%
o_tpb_taz,1276,40,0.035776%
o_tpb_taz,3276,40,0.035776%
o_tpb_taz,731,40,0.035776%
o_tpb_taz,2971,40,0.035776%
o_tpb_taz,591,40,0.035776%
o_tpb_taz,657,40,0.035776%
o_tpb_taz,577,40,0.035776%
o_tpb_taz,1847,40,0.035776%
o_tpb_taz,1695,40,0.035776%
o_tpb_taz,1752,40,0.035776%
o_tpb_taz,1725,40,0.035776%
o_tpb_taz,1994,40,0.035776%
o_tpb_taz,1090,40,0.035776%
o_tpb_taz,32,40,0.035776%
o_tpb_taz,828,40,0.035776%
o_tpb_taz,440,40,0.035776%
o_tpb_taz,3576,40,0.035776%
o_tpb_taz,386,40,0.035776%
o_tpb_taz,2666,40,0.035776%
o_tpb_taz,320,40,0.035776%
o_tpb_taz,1116,40,0.035776%
o_tpb_taz,3075,39,0.034881%
o_tpb_taz,1096,39,0.034881%
o_tpb_taz,3252,39,0.034881%
o_tpb_taz,2325,39,0.034881%
o_tpb_taz,2645,39,0.034881%
o_tpb_taz,373,39,0.034881%
o_tpb_taz,1788,39,0.034881%
o_tpb_taz,1246,39,0.034881%
o_tpb_taz,475,39,0.034881%
o_tpb_taz,2919,39,0.034881%
o_tpb_taz,725,39,0.034881%
o_tpb_taz,523,39,0.034881%
o_tpb_taz,520,39,0.034881%
o_tpb_taz,567,39,0.034881%
o_tpb_taz,3442,39,0.034881%
o_tpb_taz,1861,39,0.034881%
o_tpb_taz,2085,39,0.034881%
o_tpb_taz,410,39,0.034881%
o_tpb_taz,2735,39,0.034881%
o_tpb_taz,634,39,0.034881%
o_tpb_taz,511,39,0.034881%
o_tpb_taz,2356,39,0.034881%
o_tpb_taz,2375,39,0.034881%
o_tpb_taz,2674,39,0.034881%
o_tpb_taz,1550,39,0.034881%
o_tpb_taz,1947,39,0.034881%
o_tpb_taz,3377,39,0.034881%
o_tpb_taz,2361,39,0.034881%
o_tpb_taz,3490,39,0.034881%
o_tpb_taz,237,38,0.033987%
o_tpb_taz,3008,38,0.033987%
o_tpb_taz,2020,38,0.033987%
o_tpb_taz,593,38,0.033987%
o_tpb_taz,1202,38,0.033987%
o_tpb_taz,2018,38,0.033987%
o_tpb_taz,541,38,0.033987%
o_tpb_taz,1351,38,0.033987%
o_tpb_taz,3571,38,0.033987%
o_tpb_taz,2273,38,0.033987%
o_tpb_taz,452,38,0.033987%
o_tpb_taz,881,38,0.033987%
o_tpb_taz,2757,38,0.033987%
o_tpb_taz,31,38,0.033987%
o_tpb_taz,2383,38,0.033987%
o_tpb_taz,170,38,0.033987%
o_tpb_taz,793,38,0.033987%
o_tpb_taz,1659,38,0.033987%
o_tpb_taz,1125,38,0.033987%
o_tpb_taz,2038,38,0.033987%
o_tpb_taz,1961,38,0.033987%
o_tpb_taz,836,38,0.033987%
o_tpb_taz,330,38,0.033987%
o_tpb_taz,2395,38,0.033987%
o_tpb_taz,84,38,0.033987%
o_tpb_taz,187,38,0.033987%
o_tpb_taz,420,38,0.033987%
o_tpb_taz,3311,38,0.033987%
o_tpb_taz,2670,38,0.033987%
o_tpb_taz,1124,37,0.033092%
o_tpb_taz,3026,37,0.033092%
o_tpb_taz,582,37,0.033092%
o_tpb_taz,1095,37,0.033092%
o_tpb_taz,880,37,0.033092%
o_tpb_taz,748,37,0.033092%
o_tpb_taz,1974,37,0.033092%
o_tpb_taz,2646,37,0.033092%
o_tpb_taz,3448,37,0.033092%
o_tpb_taz,1975,37,0.033092%
o_tpb_taz,1645,37,0.033092%
o_tpb_taz,1536,37,0.033092%
o_tpb_taz,594,37,0.033092%
o_tpb_taz,1405,37,0.033092%
o_tpb_taz,2137,37,0.033092%
o_tpb_taz,531,37,0.033092%
o_tpb_taz,666,37,0.033092%
o_tpb_taz,3646,37,0.033092%
o_tpb_taz,342,37,0.033092%
o_tpb_taz,2993,36,0.032198%
o_tpb_taz,2007,36,0.032198%
o_tpb_taz,2915,36,0.032198%
o_tpb_taz,2592,36,0.032198%
o_tpb_taz,1950,36,0.032198%
o_tpb_taz,1439,36,0.032198%
o_tpb_taz,1980,36,0.032198%
o_tpb_taz,2131,36,0.032198%
o_tpb_taz,2595,36,0.032198%
o_tpb_taz,2149,36,0.032198%
o_tpb_taz,2039,36,0.032198%
o_tpb_taz,271,36,0.032198%
o_tpb_taz,1948,36,0.032198%
o_tpb_taz,1581,36,0.032198%
o_tpb_taz,310,36,0.032198%
o_tpb_taz,377,35,0.031304%
o_tpb_taz,2970,35,0.031304%
o_tpb_taz,1146,35,0.031304%
o_tpb_taz,1185,35,0.031304%
o_tpb_taz,2990,35,0.031304%
o_tpb_taz,1845,35,0.031304%
o_tpb_taz,877,35,0.031304%
o_tpb_taz,581,35,0.031304%
o_tpb_taz,675,35,0.031304%
o_tpb_taz,3547,35,0.031304%
o_tpb_taz,1877,35,0.031304%
o_tpb_taz,480,35,0.031304%
o_tpb_taz,2843,35,0.031304%
o_tpb_taz,1168,35,0.031304%
o_tpb_taz,1935,35,0.031304%
o_tpb_taz,682,35,0.031304%
o_tpb_taz,727,35,0.031304%
o_tpb_taz,1118,35,0.031304%
o_tpb_taz,1663,35,0.031304%
o_tpb_taz,1929,35,0.031304%
o_tpb_taz,1804,35,0.031304%
o_tpb_taz,1545,35,0.031304%
o_tpb_taz,839,35,0.031304%
o_tpb_taz,2003,35,0.031304%
o_tpb_taz,1759,35,0.031304%
o_tpb_taz,78,35,0.031304%
o_tpb_taz,1838,35,0.031304%
o_tpb_taz,2354,35,0.031304%
o_tpb_taz,292,35,0.031304%
o_tpb_taz,973,35,0.031304%
o_tpb_taz,840,35,0.031304%
o_tpb_taz,598,35,0.031304%
o_tpb_taz,710,35,0.031304%
o_tpb_taz,2468,35,0.031304%
o_tpb_taz,3084,34,0.030409%
o_tpb_taz,824,34,0.030409%
o_tpb_taz,2976,34,0.030409%
o_tpb_taz,2943,34,0.030409%
o_tpb_taz,652,34,0.030409%
o_tpb_taz,367,34,0.030409%
o_tpb_taz,1585,34,0.030409%
o_tpb_taz,3292,34,0.030409%
o_tpb_taz,2331,34,0.030409%
o_tpb_taz,175,34,0.030409%
o_tpb_taz,655,34,0.030409%
o_tpb_taz,431,34,0.030409%
o_tpb_taz,143,34,0.030409%
o_tpb_taz,302,34,0.030409%
o_tpb_taz,296,34,0.030409%
o_tpb_taz,479,34,0.030409%
o_tpb_taz,986,34,0.030409%
o_tpb_taz,492,34,0.030409%
o_tpb_taz,3188,34,0.030409%
o_tpb_taz,299,34,0.030409%
o_tpb_taz,265,34,0.030409%
o_tpb_taz,673,34,0.030409%
o_tpb_taz,712,34,0.030409%
o_tpb_taz,128,34,0.030409%
o_tpb_taz,2310,34,0.030409%
o_tpb_taz,1937,34,0.030409%
o_tpb_taz,1661,34,0.030409%
o_tpb_taz,3656,34,0.030409%
o_tpb_taz,3353,34,0.030409%
o_tpb_taz,1816,34,0.030409%
o_tpb_taz,1630,34,0.030409%
o_tpb_taz,1683,34,0.030409%
o_tpb_taz,590,33,0.029515%
o_tpb_taz,521,33,0.029515%
o_tpb_taz,3015,33,0.029515%
o_tpb_taz,1266,33,0.029515%
o_tpb_taz,146,33,0.029515%
o_tpb_taz,2132,33,0.029515%
o_tpb_taz,75,33,0.029515%
o_tpb_taz,561,33,0.029515%
o_tpb_taz,1919,33,0.029515%
o_tpb_taz,346,33,0.029515%
o_tpb_taz,3645,33,0.029515%
o_tpb_taz,2667,33,0.029515%
o_tpb_taz,599,33,0.029515%
o_tpb_taz,3141,33,0.029515%
o_tpb_taz,2924,33,0.029515%
o_tpb_taz,1962,33,0.029515%
o_tpb_taz,1554,33,0.029515%
o_tpb_taz,2098,33,0.029515%
o_tpb_taz,774,33,0.029515%
o_tpb_taz,631,33,0.029515%
o_tpb_taz,1041,33,0.029515%
o_tpb_taz,1742,33,0.029515%
o_tpb_taz,430,33,0.029515%
o_tpb_taz,2727,33,0.029515%
o_tpb_taz,2833,33,0.029515%
o_tpb_taz,1903,33,0.029515%
o_tpb_taz,1017,33,0.029515%
o_tpb_taz,1675,33,0.029515%
o_tpb_taz,1232,33,0.029515%
o_tpb_taz,845,33,0.029515%
o_tpb_taz,3305,33,0.029515%
o_tpb_taz,2403,33,0.029515%
o_tpb_taz,2059,33,0.029515%
o_tpb_taz,3095,32,0.028620%
o_tpb_taz,913,32,0.028620%
o_tpb_taz,621,32,0.028620%
o_tpb_taz,3236,32,0.028620%
o_tpb_taz,3237,32,0.028620%
o_tpb_taz,2987,32,0.028620%
o_tpb_taz,510,32,0.028620%
o_tpb_taz,3146,32,0.028620%
o_tpb_taz,512,32,0.028620%
o_tpb_taz,3577,32,0.028620%
o_tpb_taz,357,32,0.028620%
o_tpb_taz,641,32,0.028620%
o_tpb_taz,2263,32,0.028620%
o_tpb_taz,1595,32,0.028620%
o_tpb_taz,305,32,0.028620%
o_tpb_taz,295,32,0.028620%
o_tpb_taz,627,32,0.028620%
o_tpb_taz,227,32,0.028620%
o_tpb_taz,2582,32,0.028620%
o_tpb_taz,1574,32,0.028620%
o_tpb_taz,1766,32,0.028620%
o_tpb_taz,681,32,0.028620%
o_tpb_taz,1719,32,0.028620%
o_tpb_taz,2296,32,0.028620%
o_tpb_taz,1417,32,0.028620%
o_tpb_taz,1957,32,0.028620%
o_tpb_taz,513,32,0.028620%
o_tpb_taz,758,32,0.028620%
o_tpb_taz,854,32,0.028620%
o_tpb_taz,3468,32,0.028620%
o_tpb_taz,1738,32,0.028620%
o_tpb_taz,2532,32,0.028620%
o_tpb_taz,1602,32,0.028620%
o_tpb_taz,3447,32,0.028620%
o_tpb_taz,1267,32,0.028620%
o_tpb_taz,848,32,0.028620%
o_tpb_taz,3338,32,0.028620%
o_tpb_taz,297,32,0.028620%
o_tpb_taz,2788,32,0.028620%
o_tpb_taz,3422,32,0.028620%
o_tpb_taz,293,32,0.028620%
o_tpb_taz,1578,32,0.028620%
o_tpb_taz,2652,32,0.028620%
o_tpb_taz,2363,32,0.028620%
o_tpb_taz,2001,32,0.028620%
o_tpb_taz,2067,32,0.028620%
o_tpb_taz,3357,32,0.028620%
o_tpb_taz,3043,31,0.027726%
o_tpb_taz,1212,31,0.027726%
o_tpb_taz,1224,31,0.027726%
o_tpb_taz,3248,31,0.027726%
o_tpb_taz,853,31,0.027726%
o_tpb_taz,740,31,0.027726%
o_tpb_taz,2942,31,0.027726%
o_tpb_taz,3151,31,0.027726%
o_tpb_taz,385,31,0.027726%
o_tpb_taz,2389,31,0.027726%
o_tpb_taz,3648,31,0.027726%
o_tpb_taz,65,31,0.027726%
o_tpb_taz,3314,31,0.027726%
o_tpb_taz,1799,31,0.027726%
o_tpb_taz,1797,31,0.027726%
o_tpb_taz,2675,31,0.027726%
o_tpb_taz,782,31,0.027726%
o_tpb_taz,2048,31,0.027726%
o_tpb_taz,116,31,0.027726%
o_tpb_taz,1837,31,0.027726%
o_tpb_taz,1951,31,0.027726%
o_tpb_taz,954,31,0.027726%
o_tpb_taz,2146,31,0.027726%
o_tpb_taz,533,31,0.027726%
o_tpb_taz,2717,31,0.027726%
o_tpb_taz,1026,31,0.027726%
o_tpb_taz,2339,31,0.027726%
o_tpb_taz,984,31,0.027726%
o_tpb_taz,3385,31,0.027726%
o_tpb_taz,306,31,0.027726%
o_tpb_taz,1225,31,0.027726%
o_tpb_taz,3461,31,0.027726%
o_tpb_taz,1147,30,0.026832%
o_tpb_taz,2664,30,0.026832%
o_tpb_taz,3005,30,0.026832%
o_tpb_taz,1191,30,0.026832%
o_tpb_taz,3242,30,0.026832%
o_tpb_taz,2852,30,0.026832%
o_tpb_taz,3246,30,0.026832%
o_tpb_taz,574,30,0.026832%
o_tpb_taz,212,30,0.026832%
o_tpb_taz,228,30,0.026832%
o_tpb_taz,562,30,0.026832%
o_tpb_taz,749,30,0.026832%
o_tpb_taz,125,30,0.026832%
o_tpb_taz,1928,30,0.026832%
o_tpb_taz,1409,30,0.026832%
o_tpb_taz,3652,30,0.026832%
o_tpb_taz,2504,30,0.026832%
o_tpb_taz,1436,30,0.026832%
o_tpb_taz,486,30,0.026832%
o_tpb_taz,1869,30,0.026832%
o_tpb_taz,96,30,0.026832%
o_tpb_taz,3337,30,0.026832%
o_tpb_taz,1546,30,0.026832%
o_tpb_taz,211,30,0.026832%
o_tpb_taz,1924,30,0.026832%
o_tpb_taz,2418,30,0.026832%
o_tpb_taz,2714,30,0.026832%
o_tpb_taz,1955,30,0.026832%
o_tpb_taz,3212,30,0.026832%
o_tpb_taz,3182,30,0.026832%
o_tpb_taz,3368,30,0.026832%
o_tpb_taz,3018,29,0.025937%
o_tpb_taz,59,29,0.025937%
o_tpb_taz,728,29,0.025937%
o_tpb_taz,580,29,0.025937%
o_tpb_taz,1127,29,0.025937%
o_tpb_taz,988,29,0.025937%
o_tpb_taz,847,29,0.025937%
o_tpb_taz,632,29,0.025937%
o_tpb_taz,76,29,0.025937%
o_tpb_taz,651,29,0.025937%
o_tpb_taz,2342,29,0.025937%
o_tpb_taz,1925,29,0.025937%
o_tpb_taz,1963,29,0.025937%
o_tpb_taz,548,29,0.025937%
o_tpb_taz,965,29,0.025937%
o_tpb_taz,196,29,0.025937%
o_tpb_taz,1402,29,0.025937%
o_tpb_taz,938,29,0.025937%
o_tpb_taz,792,29,0.025937%
o_tpb_taz,1187,29,0.025937%
o_tpb_taz,605,29,0.025937%
o_tpb_taz,1977,29,0.025937%
o_tpb_taz,2006,29,0.025937%
o_tpb_taz,775,29,0.025937%
o_tpb_taz,1864,29,0.025937%
o_tpb_taz,3419,29,0.025937%
o_tpb_taz,2500,29,0.025937%
o_tpb_taz,1542,29,0.025937%
o_tpb_taz,274,29,0.025937%
o_tpb_taz,3569,29,0.025937%
o_tpb_taz,3621,29,0.025937%
o_tpb_taz,1655,29,0.025937%
o_tpb_taz,1588,29,0.025937%
o_tpb_taz,99,29,0.025937%
o_tpb_taz,788,29,0.025937%
o_tpb_taz,291,29,0.025937%
o_tpb_taz,837,29,0.025937%
o_tpb_taz,2967,28,0.025043%
o_tpb_taz,3106,28,0.025043%
o_tpb_taz,3058,28,0.025043%
o_tpb_taz,927,28,0.025043%
o_tpb_taz,3029,28,0.025043%
o_tpb_taz,3249,28,0.025043%
o_tpb_taz,1210,28,0.025043%
o_tpb_taz,613,28,0.025043%
o_tpb_taz,646,28,0.025043%
o_tpb_taz,908,28,0.025043%
o_tpb_taz,281,28,0.025043%
o_tpb_taz,222,28,0.025043%
o_tpb_taz,3650,28,0.025043%
o_tpb_taz,122,28,0.025043%
o_tpb_taz,1643,28,0.025043%
o_tpb_taz,660,28,0.025043%
o_tpb_taz,425,28,0.025043%
o_tpb_taz,2119,28,0.025043%
o_tpb_taz,549,28,0.025043%
o_tpb_taz,2533,28,0.025043%
o_tpb_taz,160,28,0.025043%
o_tpb_taz,2784,28,0.025043%
o_tpb_taz,3339,28,0.025043%
o_tpb_taz,1745,28,0.025043%
o_tpb_taz,3174,28,0.025043%
o_tpb_taz,2671,28,0.025043%
o_tpb_taz,1965,28,0.025043%
o_tpb_taz,3370,28,0.025043%
o_tpb_taz,1673,28,0.025043%
o_tpb_taz,2366,28,0.025043%
o_tpb_taz,2503,28,0.025043%
o_tpb_taz,2156,28,0.025043%
o_tpb_taz,1966,28,0.025043%
o_tpb_taz,1505,28,0.025043%
o_tpb_taz,1736,28,0.025043%
o_tpb_taz,3198,28,0.025043%
o_tpb_taz,363,28,0.025043%
o_tpb_taz,964,28,0.025043%
o_tpb_taz,610,28,0.025043%
o_tpb_taz,317,28,0.025043%
o_tpb_taz,2939,28,0.025043%
o_tpb_taz,1156,28,0.025043%
o_tpb_taz,2534,28,0.025043%
o_tpb_taz,3052,27,0.024149%
o_tpb_taz,1855,27,0.024149%
o_tpb_taz,3260,27,0.024149%
o_tpb_taz,2952,27,0.024149%
o_tpb_taz,3297,27,0.024149%
o_tpb_taz,1757,27,0.024149%
o_tpb_taz,2698,27,0.024149%
o_tpb_taz,526,27,0.024149%
o_tpb_taz,473,27,0.024149%
o_tpb_taz,2026,27,0.024149%
o_tpb_taz,16,27,0.024149%
o_tpb_taz,1892,27,0.024149%
o_tpb_taz,609,27,0.024149%
o_tpb_taz,2076,27,0.024149%
o_tpb_taz,2281,27,0.024149%
o_tpb_taz,1603,27,0.024149%
o_tpb_taz,347,27,0.024149%
o_tpb_taz,1854,27,0.024149%
o_tpb_taz,1807,27,0.024149%
o_tpb_taz,2321,27,0.024149%
o_tpb_taz,2106,27,0.024149%
o_tpb_taz,1093,27,0.024149%
o_tpb_taz,647,27,0.024149%
o_tpb_taz,403,27,0.024149%
o_tpb_taz,257,27,0.024149%
o_tpb_taz,1671,27,0.024149%
o_tpb_taz,1577,27,0.024149%
o_tpb_taz,3572,27,0.024149%
o_tpb_taz,966,27,0.024149%
o_tpb_taz,459,27,0.024149%
o_tpb_taz,1411,27,0.024149%
o_tpb_taz,1856,27,0.024149%
o_tpb_taz,1646,27,0.024149%
o_tpb_taz,3531,27,0.024149%
o_tpb_taz,525,27,0.024149%
o_tpb_taz,129,27,0.024149%
o_tpb_taz,2280,27,0.024149%
o_tpb_taz,2768,27,0.024149%
o_tpb_taz,2653,27,0.024149%
o_tpb_taz,2016,26,0.023254%
o_tpb_taz,426,26,0.023254%
o_tpb_taz,3002,26,0.023254%
o_tpb_taz,962,26,0.023254%
o_tpb_taz,471,26,0.023254%
o_tpb_taz,247,26,0.023254%
o_tpb_taz,1184,26,0.023254%
o_tpb_taz,656,26,0.023254%
o_tpb_taz,1365,26,0.023254%
o_tpb_taz,3630,26,0.023254%
o_tpb_taz,1866,26,0.023254%
o_tpb_taz,1676,26,0.023254%
o_tpb_taz,1881,26,0.023254%
o_tpb_taz,444,26,0.023254%
o_tpb_taz,3163,26,0.023254%
o_tpb_taz,1983,26,0.023254%
o_tpb_taz,126,26,0.023254%
o_tpb_taz,2013,26,0.023254%
o_tpb_taz,484,26,0.023254%
o_tpb_taz,173,26,0.023254%
o_tpb_taz,505,26,0.023254%
o_tpb_taz,1809,26,0.023254%
o_tpb_taz,3344,26,0.023254%
o_tpb_taz,3394,26,0.023254%
o_tpb_taz,2004,26,0.023254%
o_tpb_taz,1559,26,0.023254%
o_tpb_taz,1031,26,0.023254%
o_tpb_taz,130,26,0.023254%
o_tpb_taz,2371,26,0.023254%
o_tpb_taz,135,26,0.023254%
o_tpb_taz,3168,26,0.023254%
o_tpb_taz,494,26,0.023254%
o_tpb_taz,1997,26,0.023254%
o_tpb_taz,1186,26,0.023254%
o_tpb_taz,1004,26,0.023254%
o_tpb_taz,2053,26,0.023254%
o_tpb_taz,787,26,0.023254%
o_tpb_taz,739,26,0.023254%
o_tpb_taz,2889,26,0.023254%
o_tpb_taz,2267,26,0.023254%
o_tpb_taz,2736,26,0.023254%
o_tpb_taz,2729,26,0.023254%
o_tpb_taz,1259,26,0.023254%
o_tpb_taz,3491,26,0.023254%
o_tpb_taz,3496,26,0.023254%
o_tpb_taz,334,26,0.023254%
o_tpb_taz,850,26,0.023254%
o_tpb_taz,1723,26,0.023254%
o_tpb_taz,2136,26,0.023254%
o_tpb_taz,2362,26,0.023254%
o_tpb_taz,2575,26,0.023254%
o_tpb_taz,163,26,0.023254%
o_tpb_taz,1348,26,0.023254%
o_tpb_taz,3109,25,0.022360%
o_tpb_taz,3054,25,0.022360%
o_tpb_taz,3057,25,0.022360%
o_tpb_taz,2962,25,0.022360%
o_tpb_taz,1251,25,0.022360%
o_tpb_taz,2806,25,0.022360%
o_tpb_taz,3315,25,0.022360%
o_tpb_taz,2029,25,0.022360%
o_tpb_taz,1833,25,0.022360%
o_tpb_taz,1704,25,0.022360%
o_tpb_taz,3512,25,0.022360%
o_tpb_taz,2367,25,0.022360%
o_tpb_taz,2488,25,0.022360%
o_tpb_taz,1106,25,0.022360%
o_tpb_taz,971,25,0.022360%
o_tpb_taz,144,25,0.022360%
o_tpb_taz,2775,25,0.022360%
o_tpb_taz,1572,25,0.022360%
o_tpb_taz,1479,25,0.022360%
o_tpb_taz,2370,25,0.022360%
o_tpb_taz,1137,25,0.022360%
o_tpb_taz,1384,25,0.022360%
o_tpb_taz,737,25,0.022360%
o_tpb_taz,2377,25,0.022360%
o_tpb_taz,608,25,0.022360%
o_tpb_taz,589,25,0.022360%
o_tpb_taz,795,25,0.022360%
o_tpb_taz,3328,25,0.022360%
o_tpb_taz,1895,25,0.022360%
o_tpb_taz,344,25,0.022360%
o_tpb_taz,488,25,0.022360%
o_tpb_taz,133,25,0.022360%
o_tpb_taz,791,25,0.022360%
o_tpb_taz,177,25,0.022360%
o_tpb_taz,1775,25,0.022360%
o_tpb_taz,2079,25,0.022360%
o_tpb_taz,2900,25,0.022360%
o_tpb_taz,3494,25,0.022360%
o_tpb_taz,778,25,0.022360%
o_tpb_taz,906,24,0.021465%
o_tpb_taz,2043,24,0.021465%
o_tpb_taz,1204,24,0.021465%
o_tpb_taz,3039,24,0.021465%
o_tpb_taz,3285,24,0.021465%
o_tpb_taz,2966,24,0.021465%
o_tpb_taz,360,24,0.021465%
o_tpb_taz,1126,24,0.021465%
o_tpb_taz,2865,24,0.021465%
o_tpb_taz,3670,24,0.021465%
o_tpb_taz,1780,24,0.021465%
o_tpb_taz,371,24,0.021465%
o_tpb_taz,553,24,0.021465%
