segment_id,segment_group,direction,route,route_type,description,observed_speed_mph,travel_time_min,speed_time_min,length_miles,status,congestion,imputation,source_link_id,start_lon,start_lat,end_lon,end_lat,start_milepost,end_milepost,fetched_at_utc,source_response_url,source_metadata_url
VA_I-64_201.6-233.9,segment,E,I-64,I,from I-64 Jct I-295 East Richmond (MM 201.6) to Lightfoot Exit234 (MM 233.9),59.53000000,32.60000000,26.60000000,32.30000000,open,1,0.0,1304213,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_233.2-201,segment,W,I-64,I,from I-64 boundary of YORK CL/JAMES CITY - YORK CL (MM 233.2) to MM 201,62.13000000,31.00000000,27.00000000,32.10000000,open,1,0.0,1303753,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-295_36.1-0,segment,S,I-295,I,from I-295 MM 36.1 to Jct I-95 South of Petersburg (MM 0),65.64000000,33.00000000,33.00000000,36.10000000,open,1,0.0,1303833,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_100-126,segment,N,I-95,I,from I-95 MM 100 to US-1N Exit126A (MM 126),67.83000000,23.00000000,22.00000000,26.00000000,open,1,0.0,1303843,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_79-75.5,segment,S,I-95,I,from I-95 Jct I-95 Richmond (MM 79) to Jct I-295 East Richmond (MM 75.5),61.76000000,3.40000000,3.60000000,3.50000000,open,1,0.0,1303869,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_172.9-187,segment,E,I-64,I,from I-64 MM 172.9 to Jct I-95 Richmond (MM 187),61.76000000,13.60000000,14.40000000,14.00000000,open,1,0.0,1303866,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_207-191,segment,W,I-64,I,from I-64 MM 207 to Jct I-95 Richmond (MM 191),60.00000000,16.00000000,15.00000000,16.00000000,open,1,0.0,1303889,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_41.9-46.5,segment,N,I-95,I,from I-95 MM 41.9 to I-295 Exit46 (MM 46.5),55.17000000,5.00000000,5.00000000,4.60000000,open,1,0.0,1304098,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-295_0-3.1,segment,N,I-295,I,from I-295 Jct I-95 South of Petersburg (MM 0) to US-460W Exit3B (MM 3.1),54.79000000,3.40000000,3.40000000,3.10000000,open,1,0.0,1304123,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-295_25.5-17.2,segment,S,I-295,I,from I-295 Junction Virginia 895-Exit 25 (MM 25.5) to MM 17.2,71.14000000,7.00000000,7.00000000,8.30000000,open,1,0.0,1304190,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-85_22.5-0,segment,S,I-85,I,from I-85 MM 22.5 to North Carolina State Line (MM 0),67.50000000,20.00000000,20.00000000,22.50000000,open,1,0.0,1304223,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-85_60.3-68.5,segment,N,I-85,I,from I-85 MM 60.3 to Jct I-95 Petersburg (MM 68.5),61.50000000,8.00000000,9.00000000,8.20000000,open,1,0.0,1304233,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_190.4-191,segment,E,I-64,I,"from I-64 Jct I-95 Richmond (MM 190.4) to junction I-95N,City of Richmond (MM 191)",65.50000000,0.50000000,0.50000000,0.50000000,open,1,0.0,1304424,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_172.9-174.8,segment,E,I-64,I,from I-64 MM 172.9 to VA-288 Exit175 (MM 174.8),38.00000000,3.00000000,3.00000000,1.90000000,open,1,0.0,1304276,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_66.1-75.5,segment,N,I-95,I,from I-95 MM 66.1 to Jct I-295 East Richmond (MM 75.5),62.67000000,9.00000000,9.00000000,9.40000000,open,1,0.0,1304328,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_63.2-51.71,segment,S,I-95,I,from I-95 Junction Virginia 288 Exit 62-Bellwood (MM 63.2) to Jct I-85 Petersburg (MM 51.71),59.29000000,11.50000000,10.80000000,11.40000000,open,1,0.0,3296009708,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-95_88.6-79.6,segment,S,I-95,I,"from I-95 MM 88.6 to junction I-195S,City of Richmond (MM 79.6)",60.00000000,9.00000000,9.00000000,9.00000000,open,1,0.0,1304411,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_199.1-233.9,segment,E,I-64,I,from I-64 MM 199.1 to Lightfoot Exit234 (MM 233.9),62.23000000,33.60000000,29.70000000,34.80000000,open,1,0.0,1304437,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_187-177.3,segment,W,I-64,I,from I-64 Jct I-95 Richmond (MM 187) to Jct I-295 West Richmond (MM 177.3),57.87000000,10.00000000,9.30000000,9.60000000,open,1,0.0,1304474,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_110.1-87.14,segment,W,I-64,I,from I-64 MM 110.1 to Jct I-81 Lexington (MM 87.14),59.74000000,23.00000000,21.00000000,22.90000000,open,1,0.0,1304484,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_93.1-118,segment,E,I-64,I,from I-64 MM 93.1 to Jct US-29 Charlottesville (MM 118),64.96000000,23.00000000,21.00000000,24.90000000,open,1,0.0,1304495,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_179-221,segment,N,I-81,I,from I-81 MM 179 to Jct US-29 Charlottesville (MM 221),64.62000000,39.00000000,38.00000000,42.00000000,open,1,0.0,1304515,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_217.6-247,segment,N,I-81,I,from I-81 Rt654 Exit217 (MM 217.6) to Jct US-33 East Market Street Harrisonburg (MM 247),60.83000000,29.00000000,27.00000000,29.40000000,open,1,0.0,1304535,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_224.4-191,segment,S,I-81,I,"from I-81 MM 224.4 to junction I-64E,Rockbridge County (MM 191)",64.65000000,31.00000000,29.00000000,33.40000000,open,1,0.0,1304545,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_230.7-247,segment,N,I-81,I,from I-81 MM 230.7 to Jct US-33 East Market Street Harrisonburg (MM 247),61.13000000,16.00000000,15.00000000,16.30000000,open,1,0.0,1304565,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_259.8-300,segment,N,I-81,I,from I-81 MM 259.8 to I-66 Exit300 (MM 300),63.32000000,38.00000000,37.00000000,40.10000000,open,1,0.0,1304575,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_267.6-221,segment,S,I-81,I,from I-81 MM 267.6 to Jct US-29 Charlottesville (MM 221),66.57000000,42.00000000,41.00000000,46.60000000,open,1,0.0,1304595,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_287.4-300,segment,N,I-81,I,from I-81 MM 287.4 to I-66 Exit300 (MM 300),63.00000000,12.00000000,12.00000000,12.60000000,open,1,0.0,1304605,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_302.1-313,segment,N,I-81,I,from I-81 Rt627 Exit302 (MM 302.1) to MM 313,58.91000000,11.00000000,11.00000000,10.80000000,open,1,0.0,1304625,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_305.65-247,segment,S,I-81,I,from I-81 MM 305.65 to Jct US-33 East Market Street Harrisonburg (MM 247),65.11000000,54.00000000,54.00000000,58.60000000,open,1,0.0,1304635,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_305.65-300,segment,S,I-81,I,"from I-81 MM 305.65 to junction I-66W,Warren County;boundary of @ WARREN - FREDERICK CO LINE (MM 300)",67.20000000,5.00000000,6.00000000,5.60000000,open,1,0.0,1304645,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_323.3-313,segment,S,I-81,I,"from I-81 MM 323.3 to Junction US 17 South, 50 East, and 522 South-Exit 313A (MM 313)",68.67000000,9.00000000,9.00000000,10.30000000,open,1,0.0,1304665,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_72-81,segment,N,I-81,I,from I-81 MM 72 to North Carolina State Line (MM 81),64.19000000,8.40000000,8.40000000,9.00000000,open,1,0.0,1306287,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-77_32-0,segment,S,I-77,I,from I-77 Jct I-81 Wytheville (MM 32) to North Carolina State Line (MM 0),63.45000000,30.30000000,31.20000000,32.00000000,open,1,0.0,5888190019,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-77_59.5-40,segment,S,I-77,I,from I-77 Junction Route 666-Exit 58 (MM 59.5) to Jct I-81 Wytheville (MM 40),55.71000000,21.00000000,19.00000000,19.50000000,open,1,0.0,1305282,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_72-45,segment,S,I-81,I,from I-81 MM 72 to boundary of MARION (MM 45),65.45000000,24.80000000,24.00000000,27.00000000,open,1,0.0,1306303,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-81_42-72,segment,N,I-81,I,from I-81 MM 42 to MM 72,64.62000000,27.90000000,28.40000000,30.00000000,open,1,0.0,1304750,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-581_0-6.6,segment,N,I-581,I,from I-581 Jct I-81 Roanoke (MM 0) to Jct VA-419 US-220 Franklin Road Southwest and Electric Road (MM 6.6),48.91000000,8.10000000,7.20000000,6.60000000,open,1,0.0,94866824,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-581_3-0,segment,S,I-581,I,from I-581 MM 3 to Jct I-81 Roanoke (MM 0),50.52000000,3.60000000,3.30000000,3.00000000,open,1,0.0,1304859,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
