screenline_id,method,absolute_error_delta_vs_direct
24033805101__24033806000,contrastive_vae,5266.774264664353
24033805101__24033806100,contrastive_vae,-483.85864904395567
24033805202__24033805500,contrastive_vae,277.7392675285955
24033805500__24033805601,contrastive_vae,1381.6114083355278
24033805500__24033805700,contrastive_vae,2603.017646013548
24033805500__24033805802,contrastive_vae,3093.735832622944
24033805601__24033805602,contrastive_vae,5242.519531973512
24033805601__24033805700,contrastive_vae,4334.563761724807
24033805602__24033805700,contrastive_vae,6289.581855497836
24033805700__24033805801,contrastive_vae,504.588772729624
24033805700__24033805907,contrastive_vae,2477.1088046455407
24033805801__24033805802,contrastive_vae,-2670.0952851049115
24033805801__24033805909,contrastive_vae,5.009235587782314
24033805904__24033805906,contrastive_vae,3956.371009066199
24033805904__24033805907,contrastive_vae,2664.7490170349065
24033805904__24033805909,contrastive_vae,-709.4760363387977
24033805904__24033807200,contrastive_vae,-5877.32915453185
24033805904__24033807305,contrastive_vae,6288.0300780535945
24033805906__24033807305,contrastive_vae,4754.092893969988
24033805908__24033805909,contrastive_vae,-830.9810500092135
24033805908__24033806000,contrastive_vae,-8589.348997376943
24033805908__24033806200,contrastive_vae,-112.52718168749925
24033805908__24033806400,contrastive_vae,-120.8674642659098
24033805909__24033806000,contrastive_vae,277.0741567209525
24033805909__24033806400,contrastive_vae,-5933.055575352384
24033806000__24033806100,contrastive_vae,8543.116350431941
24033806000__24033806200,contrastive_vae,2915.304763369073
24033806100__24033806200,contrastive_vae,7860.8252489804145
24033806200__24033806300,contrastive_vae,-12889.377592178625
24033806200__24033806400,contrastive_vae,1766.582719945698
24033806200__24033806501,contrastive_vae,-374.1056765533431
24033806300__24033806501,contrastive_vae,-10950.28791404327
24033806400__24033806501,contrastive_vae,-2289.757236441277
24033806400__24033807102,contrastive_vae,810.226997956699
24033806400__24033807200,contrastive_vae,-2789.3043996949127
24033806501__24033806601,contrastive_vae,6279.553490494251
24033806501__24033807102,contrastive_vae,10003.423123152192
24033806601__24033806602,contrastive_vae,8614.284922618186
24033806601__24033807102,contrastive_vae,558.5526746484393
24033806602__24033806706,contrastive_vae,5042.1019994479575
24033806602__24033807102,contrastive_vae,7041.668561487102
24033806706__24033806708,contrastive_vae,9283.68522107447
24033806706__24033806710,contrastive_vae,2909.7761989161663
24033806706__24033806713,contrastive_vae,5079.135006562283
24033806706__24033806800,contrastive_vae,11087.146420867473
24033806706__24033807102,contrastive_vae,724.8076869574179
24033806706__24033807408,contrastive_vae,1916.253831896167
24033806708__24033806710,contrastive_vae,2440.236093696207
24033806708__24033806712,contrastive_vae,12432.853543178499
24033806708__24033807408,contrastive_vae,13656.672668044317
24033806710__24033806711,contrastive_vae,6767.240833508738
24033806710__24033806712,contrastive_vae,4830.644047686743
24033806711__24033806712,contrastive_vae,4488.239185490181
24033806712__24033807408,contrastive_vae,-5856.4915582712565
24033806713__24033806714,contrastive_vae,-11530.684263451076
24033806713__24033806800,contrastive_vae,6188.192260831027
24033806713__24033807408,contrastive_vae,3558.908221897669
24033806714__24033806800,contrastive_vae,-2557.987583770705
24033806714__24033806900,contrastive_vae,-11614.624594050687
24033806714__24033807408,contrastive_vae,-3543.4882369808165
24033806800__24033807000,contrastive_vae,-4100.321836748371
24033806800__24033807102,contrastive_vae,4384.675640945537
24033806900__24033807000,contrastive_vae,-9604.751715476941
24033806900__24033807301,contrastive_vae,6841.414546638887
24033806900__24033807404,contrastive_vae,3082.117192796839
24033807000__24033807200,contrastive_vae,-2008.2451054379271
24033807000__24033807301,contrastive_vae,5931.550641024391
24033807102__24033807200,contrastive_vae,-11134.423286272257
24033807200__24033807301,contrastive_vae,6371.02096797905
24033807200__24033807305,contrastive_vae,-1455.9759415320077
24033807301__24033807305,contrastive_vae,-2209.917884012011
24033807301__24033807404,contrastive_vae,1187.9345901832712
24033807301__24033807405,contrastive_vae,10864.463521728438
24033807304__24033807305,contrastive_vae,1776.2407643526676
24033807304__24033807405,contrastive_vae,-4156.286449444029
24033807304__24033807409,contrastive_vae,7211.848475463226
24033807404__24033807405,contrastive_vae,15066.487943347696
24033807404__24033807408,contrastive_vae,9495.086199509948
24033807405__24033807408,contrastive_vae,-1842.918248728265
24033807405__24033807409,contrastive_vae,1619.4431935555476
24033807407__24033807408,contrastive_vae,-2965.9904194161645
24033807407__24033807409,contrastive_vae,2071.033743520842
24033807407__24033807410,contrastive_vae,4975.898005608316
24033807409__24033807410,contrastive_vae,4754.801487842131
24035810100__24035810200,contrastive_vae,-3034.147585276567
24035810100__24035810300,contrastive_vae,10087.261059428089
24035810200__24035810300,contrastive_vae,6046.169566262433
24035810200__24035810500,contrastive_vae,-3076.0230849375
24035810400__24035810500,contrastive_vae,15513.916106094919
24035810400__24035810600,contrastive_vae,-1684.4631435848278
24035810500__24035810600,contrastive_vae,4137.721507244441
24035810500__24041960100,contrastive_vae,-13150.08191423269
24035810600__24035810700,contrastive_vae,-10357.5797166173
24035810800__24035810901,contrastive_vae,6322.328247558151
24035810800__24035811000,contrastive_vae,27949.124934534775
24035810901__24035811000,contrastive_vae,5260.765182572075
24037875000__24037875100,contrastive_vae,374.9661648038291
24037875000__24037875201,contrastive_vae,349.5354083830098
24037875000__24037875600,contrastive_vae,1205.2059435625015
24037875100__24037875201,contrastive_vae,1096.5715957500015
24037875201__24037875202,contrastive_vae,-5491.724786571389
24037875201__24037875300,contrastive_vae,6.876446874999601
24037875201__24037875500,contrastive_vae,1838.28152275088
24037875201__24037875600,contrastive_vae,2676.0081935000007
24037875300__24037875400,contrastive_vae,36.72811806249956
24037875400__24037875500,contrastive_vae,8094.901287624991
24037875500__24037875600,contrastive_vae,-8457.490014112853
24037875600__24037875700,contrastive_vae,2884.3208655294584
24037875600__24037875802,contrastive_vae,-1553.459132838576
24037875600__24037876002,contrastive_vae,1375.8060843569292
24037875700__24037875802,contrastive_vae,7344.088619699152
24037875801__24037875802,contrastive_vae,-11445.1384445625
24037875801__24037875901,contrastive_vae,10635.000224750078
24037875801__24037876001,contrastive_vae,3615.196059312497
24037875802__24037876001,contrastive_vae,3147.649109124999
24037875802__24037876002,contrastive_vae,8692.783860843236
24037875901__24037875902,contrastive_vae,-4248.924177375001
24037875901__24037876001,contrastive_vae,-429.0543633750003
24037875901__24037876200,contrastive_vae,-1383.1245108750409
24037875902__24037876001,contrastive_vae,4294.830342062501
24037875902__24037876002,contrastive_vae,9785.210950749999
24037875902__24037876100,contrastive_vae,2444.8929640000006
24037875902__24037876200,contrastive_vae,-1032.6853296874997
24037876001__24037876002,contrastive_vae,-11345.443230625
24037876002__24037876100,contrastive_vae,-224.5237908859708
24039930101__24039930102,contrastive_vae,1596.2382035704795
24039930101__24047951400,contrastive_vae,-1712.0267137330502
24039930102__24045010800,contrastive_vae,3277.6546304500307
24039930300__24039980400,contrastive_vae,933.041432198188
24039930300__24047951400,contrastive_vae,-3385.5979116932813
24039930300__24047951500,contrastive_vae,1250.072097832377
24039930500__24039930600,contrastive_vae,3269.646844179938
24041960201__24041960300,contrastive_vae,1956.327921237098
24041960201__24041960400,contrastive_vae,-3728.37796165941
24041960201__24041960501,contrastive_vae,-1221.8309090615512
24041960201__24041960502,contrastive_vae,-2182.216951165923
24041960300__24041960400,contrastive_vae,-10550.069273396424
24041960300__24041960501,contrastive_vae,7744.581955430982
24041960400__24041960501,contrastive_vae,-1483.2781346361298
24041960400__24041960502,contrastive_vae,-3000.639793528291
24041960501__24041960502,contrastive_vae,-2310.2039857501386
24041960600__24041960700,contrastive_vae,19171.617209760276
24041960700__24041960800,contrastive_vae,25270.04308043468
24043000100__24043000200,contrastive_vae,6546.466637009022
24043000100__24043000500,contrastive_vae,1234.3487263388379
24043000100__24043010300,contrastive_vae,-35.90486169792621
24043000100__24043011202,contrastive_vae,1051.0062939311956
24043000200__24043000301,contrastive_vae,-971.5032124340432
24043000200__24043000302,contrastive_vae,-2396.0995588197175
24043000200__24043000400,contrastive_vae,-4737.244089231379
24043000200__24043010300,contrastive_vae,3611.131587329477
24043000301__24043000302,contrastive_vae,-3353.4092375941136
24043000301__24043000900,contrastive_vae,-1365.1540781213698
24043000301__24043010300,contrastive_vae,-1586.501290255299
24043000301__24043010400,contrastive_vae,2537.7694613978383
24043000302__24043000400,contrastive_vae,1084.0352328774352
24043000302__24043000900,contrastive_vae,1000.1926282951317
24043000400__24043000500,contrastive_vae,-1316.4757632859291
24043000400__24043000700,contrastive_vae,1513.357301344533
24043000400__24043000800,contrastive_vae,-5860.561331929247
24043000400__24043000900,contrastive_vae,423.8416368607709
24043000500__24043000601,contrastive_vae,-35.73995120204927
24043000500__24043000700,contrastive_vae,1846.3846429644059
24043000500__24043011201,contrastive_vae,-3150.5139048263154
24043000601__24043000602,contrastive_vae,3446.1517071715425
24043000601__24043000700,contrastive_vae,-284.58901539793305
24043000601__24043011201,contrastive_vae,7304.816524642472
24043000602__24043000700,contrastive_vae,-6592.390555844877
24043000602__24043001001,contrastive_vae,6499.430567260839
24043000602__24043010900,contrastive_vae,-846.8067388497313
24043000602__24043011100,contrastive_vae,889.8369402992721
24043000602__24043011201,contrastive_vae,8.248621532053221
24043000700__24043000800,contrastive_vae,-6198.31486283485
24043000800__24043000900,contrastive_vae,458.79617156266704
24043000900__24043001001,contrastive_vae,-16429.62803641991
24043000900__24043001002,contrastive_vae,-501.3365813454502
24043000900__24043010500,contrastive_vae,2349.4931354046857
24043001001__24043001002,contrastive_vae,2601.038521838209
24043001001__24043010900,contrastive_vae,-5554.3794199831855
24043001002__24043010500,contrastive_vae,-722.9016654614097
24043001002__24043010801,contrastive_vae,2029.2330747239466
24043001002__24043010802,contrastive_vae,-1742.7302076278993
24043010200__24043011202,contrastive_vae,6193.080674118784
24043010200__24043011301,contrastive_vae,3393.86132173262
24043010300__24043010400,contrastive_vae,-9592.041136807005
24043010300__24043011202,contrastive_vae,-10688.051021283303
24043010400__24043010500,contrastive_vae,7017.042802538781
24043010500__24043010600,contrastive_vae,1688.1855527362623
24043010500__24043010801,contrastive_vae,6174.482064822427
24043010600__24043010700,contrastive_vae,1692.9796517405757
24043010801__24043010802,contrastive_vae,6203.106904694414
24043010802__24043010900,contrastive_vae,-415.5002615006797
24043010900__24043011100,contrastive_vae,2599.559233983601
24043010900__24043011600,contrastive_vae,-761.3396352831355
24043011100__24043011201,contrastive_vae,9881.12202349351
24043011100__24043011302,contrastive_vae,3526.7005404536612
24043011201__24043011202,contrastive_vae,6000.775303110713
24043011201__24043011302,contrastive_vae,299.60162927954843
24043011202__24043011301,contrastive_vae,2540.148751138322
24043011202__24043011302,contrastive_vae,11382.460068359573
24043011301__24043011302,contrastive_vae,-473.30082931535253
24043011302__24043011400,contrastive_vae,-1586.7841118940296
24043011500__24043011600,contrastive_vae,-167.16051508210512
24045000100__24045000200,contrastive_vae,10373.84137641151
24045000100__24045000500,contrastive_vae,3249.8186196584666
24045000100__24045010101,contrastive_vae,-14178.770778041337
24045000100__24045010102,contrastive_vae,-6307.308533410214
24045000200__24045000300,contrastive_vae,1553.2387805355838
24045000200__24045000400,contrastive_vae,4867.148555324793
24045000200__24045010101,contrastive_vae,464.2986850326288
24045000200__24045010200,contrastive_vae,-943.2694727813637
24045000300__24045000400,contrastive_vae,476.0254385114604
24045000300__24045010200,contrastive_vae,358.3846922371922
24045000300__24045010300,contrastive_vae,-2699.1250982263446
24045000400__24045000500,contrastive_vae,2752.519013044279
24045000400__24045010400,contrastive_vae,5845.522601660279
24045000500__24045010502,contrastive_vae,1216.3291495711164
24045010101__24045010102,contrastive_vae,-5117.716255215893
24045010101__24045010200,contrastive_vae,1666.5025608626001
24045010101__24045010603,contrastive_vae,2839.8679558257973
24045010101__24045010702,contrastive_vae,-5528.267619107042
24045010102__24045010502,contrastive_vae,-4547.964821214246
24045010102__24045010606,contrastive_vae,2675.7988388972844
24045010200__24045010300,contrastive_vae,3530.875799519359
24045010200__24045010702,contrastive_vae,7698.380585262534
24045010300__24045010400,contrastive_vae,3796.7946316367997
24045010300__24045010800,contrastive_vae,6202.585549755842
24045010400__24045010501,contrastive_vae,-252.10370433971548
24045010400__24045010502,contrastive_vae,808.377018418516
24045010400__24045010800,contrastive_vae,511.60921105437683
