link_id,observed_volume,count_id,match_distance_m,lon,lat,road_name,route_id,county
osm_50928187_19,625.00000000,S1999160172,0.179,-76.89561478,38.93089624,Ramp 3 Fr Us 50 Eb To Md 202 Nb,16000RP00050  02NNUS3         03,Prince George's
osm_5260849_7,5830.00000000,S1998130099,0.983,-76.76328768,39.19849759,Ramp 2 Fr Ramp 7 (fr Md 100) To Is 95 Nb,13000RP00095  02NNIS43        02,Howard
osm_5324175_4,3822.00000000,S2017030293,1.560,-76.60270399,39.39268609,Aigburth Rd,03000CO01213  01EE**************,Baltimore
osm_5990955_7,5261.00000000,S2012150959,1.606,-77.15438620,39.09098755,Martins La,15130MU02000  01EE**************,Montgomery
osm_730415640_12,9464.00000000,S1998030128,2.296,-76.49847104,39.35119673,Ramp 7 Fr Rp 2 (fr Is695 Wb) To Is 95 Sb,03000RP00095  02WWIS64        07,Baltimore
osm_949905513_18,23563.00000000,B130066,0.848,-76.96836985,39.35702259,Sykesville Rd,13000MD00032  01NN**************,Howard
osm_444290455_2,432.00000000,S2017210158,1.396,-77.73236205,39.68950464,Ramp 3 Fr Maugans Ave To Ramp 2,21000RP00081  02NNIS09        03,Washington
osm_1148665999_3,11132.00000000,B150079,0.206,-77.08517824,39.03222585,Beach Dr,15000GV00028  01SS**************,Montgomery
osm_11555983_3,713.00000000,S2000210047,0.656,-77.73807600,39.66163689,Ramp 2 Fr Md 58 Wb To Is 81 Nb,21000RP00081  02NNIS7         02,Washington
osm_11516241_5,1382.00000000,B020099,1.609,-76.55156196,38.78084134,Masons Beach Rd,02000CO03477  01EE**************,Anne Arundel
osm_89531983_5,520.00000000,S2010160067,2.461,-76.74929461,38.81215149,Ramp 4 Fr Md 717 Nb To Ramp 5,16000RP00004  02EEMD2         04,Prince George's
osm_11559005_5,2773.00000000,B4022,3.922,-77.91892056,39.64873380,Clearspring Rd,21000MD00068  01EE**************,Washington
osm_131640744_35,8751.00000000,B2596,0.268,-76.84230821,39.16688971,Guilford Rd,13000CO01834  01EE**************,Howard
osm_266955847_2,2730.00000000,S1998120100,1.109,-76.19227957,39.52838841,Ramp 2 Fr Ramp 11 (fr Is 95 Sb) To Md 22,12000RP00095  02WWIS85        02,Harford
osm_10871442_4,20070.00000000,B240170,2.049,-76.56593499,39.31357206,Sinclair La,24999MU01070  01EE**************,Baltimore City
osm_468842514_3,16161.00000000,S2012161171,1.037,-76.90396247,38.85688955,Marlboro Pike,16000CO03074  01SS**************,Prince George's
osm_444219183_1,772.00000000,S2005110016,0.803,-79.15863414,39.69389169,Ramp 7 Fr Ramp 2 (fr Is 68) To Md 495 Sb,11000RP00068  02WWIS19        07,Garrett
osm_291685570_8,1204.00000000,S2015160250,0.729,-76.88122119,39.06632637,Ramp 8 Fr Us 1 Sb To Md 200 Wb,16000RP00200  02WWMD21        08,Prince George's
osm_156365116_2,282.00000000,S2009230010,0.776,-75.20263601,38.39104123,Ramp 3 Fr Md 589 To Ramp 2 (to Us 113),23000RP00113  02NNUS32        03,Worcester
osm_192457871_28,7852.00000000,B030021,0.802,-76.45400027,39.31865540,Stemmers Run Rd,03000CO04728  01SS**************,Baltimore
osm_501225952_8,6401.00000000,S2012240310,0.488,-76.69301217,39.34518853,N Rogers Ave,24999MU02160  01NN**************,Baltimore City
osm_6098985_8,3530.00000000,S2004160098,1.938,-76.90637320,38.80481163,Ramp 8 Fr Ramp 5 To Co 126,16000RP00005  02SSMD10        08,Prince George's
osm_26662823_1,13711.00000000,S2006150041,0.518,-77.15896516,38.98546576,Ramp 10 Fr Is 495x To Is 495 Sb,15000RP00495  02SSIS39        10,Montgomery
osm_1306020416_2,2604.00000000,B1856,1.013,-75.72214120,38.54769658,Sharptown Rd,09000MD00313  01NN**************,Dorchester
osm_1060534870_8,9662.00000000,B180006,1.456,-76.46563447,38.27534599,Pegg Rd,18000CO00272  01SS**************,St. Mary's
osm_45844591_25,2090.00000000,B1013,1.432,-76.78311256,39.60173470,Mt Carmel Rd,03000MD00137  01EE**************,Baltimore
osm_130451974_1,10701.00000000,B2336,1.438,-76.34454752,39.53196349,S Main St,12000MD00924  01NN**************,Harford
osm_76697966_10,14652.00000000,B2978,0.593,-77.03309091,38.99316683,Colesville Rd,15000MD00384  01EE**************,Montgomery
osm_192818833_6,7101.00000000,S2012240254,0.976,-76.53887691,39.30338915,North Point Rd,24999MU01190  01NN**************,Baltimore City
osm_754268294_3,8592.00000000,B0825,3.905,-76.57435625,38.92846262,Pike Ridge Rd,02000MD00214A 01EE**************,Anne Arundel
osm_17673147_127,654.00000000,S2014190603,3.877,-75.66173197,38.11754930,Mennonite Church Rd,19000CO00188  01NN**************,Somerset
osm_264237803_3,6750.00000000,S1999130056,1.015,-76.78985218,39.17503805,Ramp 4 Fr Is 95 Nb To Md 175 Eb,13000RP00095  02EEIS41        04,Howard
osm_11554735_7,9033.00000000,S2000210075,1.215,-77.78761013,39.61538956,Ramp 4 Fr Ramp 12(fr Is81 Nb) To Ramp 10,21000RP00070  02NNIS26        04,Washington
osm_765145925_8,451.00000000,S2012240300,0.311,-76.62021080,39.36247072,St Albans Way,24999MU02640  01EE**************,Baltimore City
osm_50420069_4,1561.00000000,S2009170017,0.506,-76.18400551,38.96872552,Ramp 4 Fr Us 50 Nb To Md 835j Eb,17000RP00050  02NNUS45        04,Queen Anne's
osm_624351438_15,18572.00000000,B3226,1.723,-76.92630479,38.84954143,Suitland Rd,16000MD00218  01EE**************,Prince George's
osm_114615707_1,4745.00000000,B4123,0.600,-75.57996910,38.37013722,E Main St,22000MD00346  01EE**************,Wicomico
osm_51710754_1,1410.00000000,S2013230203,0.014,-75.08052894,38.34559264,15th St,23115MU09090  01WW**************,Worcester
osm_103494707_6,1211.00000000,S2012150883,1.227,-77.18244157,38.97679500,Eggert Dr                               ,15000CO05177  01SS**************,Montgomery
osm_858511923_43,2062.00000000,B130076,0.146,-76.76795552,39.24720568,Ilchester Rd,13000CO00273  01NN**************,Howard
osm_1191714517_3,3710.00000000,S2007210009,0.491,-77.80886992,39.63084294,Ramp 2 Fr Is 70 Wb To Md 63 Nb,21000RP00070  02NNIS24        02,Washington
osm_161269519_2,144.00000000,B230035,0.987,-75.06053643,38.40176100,83rd St                                 ,23115MU09436  01EE**************,Worcester
osm_696063627_6,38421.00000000,B3121,2.882,-76.90725618,38.85137261,Pennsylvania Ave,16000MD00004  01NN**************,Prince George's
osm_50417358_31,72262.00000000,B3575,0.957,-76.27677331,38.97504902,Blue Star Memorial Hwy,17000US00050  01EE**************,Queen Anne's
osm_88930375_13,11902.00000000,B3806,1.079,-76.19051104,38.75859294,St Michaels Rd,20000MD00033  01EE**************,Talbot
osm_6005732_3,4742.00000000,B240203,0.569,-76.61344542,39.27993037,W Montgomery St (nb Couplet),24000MD00002  01NN**************,Baltimore City
osm_114624582_7,7024.00000000,B3608,4.095,-76.63573467,38.29416626,Washington St,18091MU00230  01SS**************,St. Mary's
osm_17697755_1,4171.00000000,S2011220604,0.017,-75.59737879,38.36082674,W Vine St,22133MU02831  01WW**************,Wicomico
osm_544645726_6,11651.00000000,S2012030193,1.383,-76.62868202,39.41355574,Kenilworth Dr                           ,03000CO01150  01EE**************,Baltimore
osm_991387213_25,10891.00000000,S2012150664,0.673,-77.02473107,39.05159028,Kemp Mill Rd,15000CO00123  01SS**************,Montgomery
osm_17617484_16,6182.00000000,B040017,0.742,-76.57205919,38.70951056,Boyds Turn Rd,04000CO00016  01SS**************,Calvert
osm_6005011_26,8855.00000000,B240153,0.451,-76.55854993,39.36441827,Old Harford Rd,24999MU02360  01NN**************,Baltimore City
osm_697262417_3,3941.00000000,S2012150935,0.118,-77.12324903,39.09378332,Avery Rd,15130MU00205  01NN**************,Montgomery
osm_424993735_1,16331.00000000,S2009240029,0.058,-76.59971652,39.34500347,The Alameda,24999MU00467  01NN**************,Baltimore City
osm_501499894_1,16450.00000000,B0680,0.554,-76.71461935,39.15989501,Dorsey Rd,02000MD00176  01EE**************,Anne Arundel
osm_5270502_6,2412.00000000,S2011130732,1.164,-76.84937396,39.27252824,Gray Rock Dr,13000CO01546  01NN**************,Howard
osm_375809102_1,44331.00000000,B150001,4.597,-77.21065159,39.15354585,Montgomery Village Ave,15000MD00124  01NN**************,Montgomery
osm_1287458843_1,8562.00000000,S2011080652,1.622,-76.89657332,38.63760589,Acton La,08000CO00057  01NN**************,Charles
osm_5270748_13,702.00000000,B130086,0.091,-77.10175048,39.36636519,Watersville Rd,13000CO00007  01NN**************,Howard
osm_85063374_1,4904.00000000,S2009240032,1.817,-76.57438259,39.36890447,Ramp 8 Fr Md 41 Sb To Northern Pkwy,24000RP00041  02NNMD3         08,Baltimore City
osm_543788739_1,2352.00000000,B240008,0.369,-76.61546674,39.30983961,E Lafayette Ave,24000MD00025  01NN**************,Baltimore City
osm_6096714_20,1603.00000000,S2010160144,0.679,-76.93066506,38.84231353,Ramp 3 Fr Md 458 Eb To Suitland Pkwy,16000RP00119  02NNGV2         03,Prince George's
osm_115239641_11,1433.00000000,S1998210013,3.243,-77.74859504,39.65213398,Ramp 3 Fr Us 40 Eb To Is 81 Nb,21000RP00081  02SSIS6         03,Washington
osm_88437551_3,1401.00000000,S2004020043,1.971,-76.47596816,39.02252873,Ramp 2 Fr Us 50 Wb To Bay Dale Dr Nb,02000RP00050  02WWUS28        02,Anne Arundel
osm_998648979_3,1983.00000000,S2010160063,2.275,-76.71910080,38.96377132,Ramp 6 Fr Md 3e Eb To Md 3 Sb,16000RP00003  02NNMD1         06,Prince George's
osm_23881992_1,6090.00000000,B4034,6.397,-77.68679511,39.33529449,Rohrersville Rd,21000MD00067  01NN**************,Washington
osm_84046964_16,4280.00000000,S1998030183,0.667,-76.66861197,39.49348533,Ramp 5 Fr Is 83 Sb To Shawan Rd Eb,03000RP00083  02SSIS20        05,Baltimore
osm_17652844_59,1055.00000000,S2006170025,2.410,-75.98551138,39.16911143,John Powell Rd,17000CO00020  01WW**************,Queen Anne's
osm_26679268_11,3302.00000000,S2001150172,2.705,-77.14181309,39.02036483,Ramp 3 Fr Democracy Blvd To Is 270y Nb,15000RP00270Y 02EEIS1         03,Montgomery
osm_1163545671_2,360.00000000,S2010210048,0.322,-77.80912823,39.63136851,Ramp 1 Fr Md 63 Nb To Ramp 8 (to Is 70),21000RP00070  02WWIS24        01,Washington
osm_937916879_40,3010.00000000,B2130,0.890,-79.16718813,39.68227063,Bittinger Rd,11000MD00495  01NN**************,Garrett
osm_708340405_5,38001.00000000,B160080,0.310,-76.83222041,38.99092816,Greenbelt Rd,16000MD00193  01EE**************,Prince George's
osm_1034515748_2,17301.00000000,S2001150060,2.024,-76.94289712,39.07734326,Briggs Chaney Rd,15000CO00095  01EE**************,Montgomery
osm_469078725_1,21200.00000000,B2976,0.698,-77.17681787,39.00035878,River Rd,15000MD00190  01EE**************,Montgomery
osm_5258629_9,6463.00000000,S2006130013,0.459,-76.86477396,39.12847992,Ramp 5 Fr Is 95 Sb To Md 216 Eb,13000RP00095  02WWIS35        05,Howard
osm_5266421_1,2153.00000000,S2010130072,1.182,-76.86192095,39.17593787,Ramp 4 Fr Old Columbia Rd To Ramp 5,13000RP00032  02NNMD15        04,Howard
osm_47058583_3,110512.00000000,B3127,0.050,-76.88688925,38.77429121,Branch Ave,16000MD00005  01NN**************,Prince George's
osm_11504478_62,1522.00000000,S2011020856,0.713,-76.48472000,39.10816068,Bodkin Ave                              ,02000CO01884  01NN**************,Anne Arundel
osm_91658396_4,16280.00000000,B150012,2.560,-77.21669386,39.11159425,Muddy Branch Rd,15000CO00081  01NN**************,Montgomery
osm_256235496_69,3673.00000000,B3536,3.198,-75.97558790,39.00460848,Ruthsburg Rd,17000MD00304  01EE**************,Queen Anne's
osm_5978941_76,2831.00000000,S2012150776,0.585,-77.08574982,39.03001289,Parkwood Dr                             ,15000CO01064  01SS**************,Montgomery
osm_935784790_1,48652.00000000,B160113,0.599,-76.87313291,39.10252789,Sandy Spring Rd,16000MD00198  01EE**************,Prince George's
osm_1013610112_33,1550.00000000,S1997030009,0.256,-76.40647502,39.36759744,Bird River Rd,03000CO04182  01SS**************,Baltimore
osm_6097885_2,2193.00000000,S2010160136,1.889,-76.84851863,38.90663290,Ramp 1 Fr Ramp 4 (fr Is 95) To Md 202f,16000RP00095  02NNIS16        01,Prince George's
osm_444420510_6,170.00000000,S1999100032,0.158,-77.58138262,39.35644895,Ramp 2 Fr Us 340 Wb To Md 180 Nb,10000RP00340  02NNUS4         02,Frederick
osm_740102574_124,2403.00000000,B3744,0.129,-75.61061892,38.08611216,Rehobeth Rd,19000MD00667  01EE**************,Somerset
osm_6109080_4,785.00000000,S2014160337,0.718,-77.02248224,38.67669824,Bryan Point Rd,16000CO00228  01WW**************,Prince George's
osm_17671700_123,875.00000000,S2014190563,4.313,-75.66094956,38.20497887,Perryhawkin Rd,19000CO00213  01SS**************,Somerset
osm_6103161_34,14510.00000000,S2001160170,0.465,-76.93321191,38.91734131,Ramp 6 Fr Us 50 Eb To Md 201 Sb,16000RP00050  02SSUS1         06,Prince George's
osm_1009784751_3,11800.00000000,B0674,3.265,-76.65856675,39.05741812,Annapolis Rd,02000MD00175  01NN**************,Anne Arundel
osm_1295353977_11,4541.00000000,S2012030150,0.338,-76.55888366,39.38052838,Oakleigh Rd                             ,03000CO03429  01NN**************,Baltimore
osm_188513601_69,485.00000000,B210055,0.541,-77.77396716,39.70065417,Reiff Church Rd,21000CO00136  01EE**************,Washington
osm_665216849_1,32361.00000000,B0630,1.056,-76.64044244,39.12892534,Crain Hwy,02000MD00003BU01NN**************,Anne Arundel
osm_843407070_1,2270.00000000,S1999030171,0.319,-76.82148445,39.44280159,Ramp 3 Fr Franklin Blvd Eb To Ramp 2,03000RP00795  02NNIS7         03,Baltimore
osm_115239914_3,40762.00000000,B1925,0.584,-77.39376413,39.44556377,Liberty Rd,10000MD00026  01EE**************,Frederick
osm_790904554_4,83251.00000000,B160046,2.344,-76.99777688,38.78320994,Indian Head Hwy,16000MD00210  01NN**************,Prince George's
osm_141660995_8,3783.00000000,S1998210019,0.169,-77.75127962,39.65400747,Ramp 7 Fr Us 40 Wb To Is 81 Sb,21000RP00081  02WWIS6         07,Washington
osm_639716886_6,835.00000000,S2014050128,0.044,-75.79666209,38.97318952,Boyce Mill Rd,05072MU00035  01WW**************,Caroline
osm_5311945_18,1832.00000000,S2017030295,0.186,-76.61001085,39.38287386,Heathfield Rd,03000CO01320  01SS**************,Baltimore
osm_483095826_6,5492.00000000,S2017160356,2.001,-76.92083028,38.82377027,Woods Way,16000OP05631  01EE**************,Prince George's
osm_476763215_1,15861.00000000,B2573,0.289,-76.90531970,39.29780752,Balto National Pike,13000US00040  01EE**************,Howard
osm_697245309_3,44361.00000000,B150086,1.789,-77.12721847,39.09087836,Norbeck Rd,15000MD00028  01EE**************,Montgomery
osm_175281176_8,7013.00000000,S2002240035,0.169,-76.53074063,39.30919202,Ramp 4 Fr Is 95 Nb To Us 40 Eb,24000RP00095  02NNIS61        04,Baltimore City
osm_11545040_12,6712.00000000,S2010100055,0.163,-77.41915949,39.43018744,Ramp 1 Fr W 7th St To Us 15 Sb,10000RP00015  02NNUS15        01,Frederick
osm_11544707_4,2210.00000000,S1999100036,0.661,-77.58356047,39.35544897,Ramp 4 Fr Md 180 Nb To Us 340 Eb,10000RP00340  02EEUS4         04,Frederick
osm_11504580_3,10051.00000000,B0746,4.380,-76.55133747,38.91246024,Muddy Creek Rd,02000MD00468  01NN**************,Anne Arundel
osm_974341295_2,41702.00000000,B240076,0.205,-76.62558764,39.36198277,W Northern Pkwy,24999MU01022  01NN**************,Baltimore City
osm_17700422_4,1154.00000000,B3834,1.161,-76.05717040,38.65322993,Main St,20147MU00025  01NN**************,Talbot
osm_80315996_1,186724.00000000,B030064,0.269,-76.50844237,39.34511744,J F K Memorial Hwy,03000IS00095  01NN**************,Baltimore
osm_5317095_10,2251.00000000,S2012030156,0.516,-76.62367610,39.39762460,Charles St Ave,03000CO01362  01NN**************,Baltimore
osm_73325103_10,8620.00000000,B150036,0.795,-76.95002448,39.08697726,Old Columbia Pike,15000CO04552  01NN**************,Montgomery
osm_544609186_2,13231.00000000,S2012031540,0.329,-76.74716278,39.36094832,Scotts Level Rd,03000CO02163  01NN**************,Baltimore
osm_5298621_8,5011.00000000,S2004030021,0.096,-76.55087699,39.39745958,Ramp 6 Fr Is 695 Eb To Md 41 Sb,03000RP00695  02EEIS30        06,Baltimore
osm_109829616_1,6321.00000000,B220009,0.164,-75.57286878,38.39257552,Zion Rd,22000CO00406  01SS**************,Wicomico
osm_180179887_3,44.00000000,S2009210001,1.107,-78.29746436,39.71121793,Ramp 3 Fr Ramp 6 (fr Is 68) To Md 903 Nb,21000RP00068  02EEIS74        03,Washington
osm_152500150_16,7733.00000000,S2000160235,1.648,-76.91984980,38.81844881,Ramp 5 Fr Md 5 Sb To Is 95 Nb,16000RP00095  02SSIS7         05,Prince George's
osm_753194308_3,5923.00000000,B2567,0.103,-76.95286028,39.17306388,Scaggsville Rd,13000MD00216  01NN**************,Howard
osm_38760874_7,2793.00000000,S1998210009,3.184,-77.78789481,39.61825890,Ramp 6 Fr Ramp 10 To Ramp 11(to Is81 Sb),21000RP00070  02EEIS26        06,Washington
osm_5966176_6,8381.00000000,S2009150028,0.397,-77.25520647,39.18274400,Ramp 6 Fr Md 118 Eb To Is 270 Sb,15000RP00270  02EEIS15        06,Montgomery
osm_577749020_3,7351.00000000,S2012150820,25.424,-77.11792205,39.04744364,Executive Blvd,15000CO03239  01NN**************,Montgomery
osm_1487553331_1,105493.00000000,B3355,3.408,-76.88960761,38.98770265,Baltimore Washington Pkwy,16000MD00295  01NN**************,Prince George's
osm_17706728_28,1425.00000000,B4127,0.430,-75.68498745,38.42196620,N Main St,22000MD00347  01NN**************,Wicomico
osm_116069278_2,136140.00000000,B3129,1.051,-76.90948896,38.81023957,Branch Ave,16000MD00005  01NN**************,Prince George's
osm_1500620642_2,8480.00000000,B4146,0.550,-75.60804597,38.34784788,Camden Ave,22133MU00370  01SS**************,Wicomico
osm_39458633_4,5233.00000000,B3957,1.467,-77.64069395,39.58472704,Mapleville Rd,21000MD00066  01NN**************,Washington
osm_47287826_3,2991.00000000,S2012030063,0.802,-76.42683955,39.28062914,Back River Neck Rd,03000CO04967  01SS**************,Baltimore
osm_889448935_44,6940.00000000,S2006120028,1.857,-76.33233216,39.56924201,Prospect Mill Rd,12000CO00205  01EE**************,Harford
osm_72324260_7,71711.00000000,B120019,3.097,-76.31261165,39.46195183,Vietnam Veterans Memorial Hwy,12000MD00024  01NN**************,Harford
osm_6119858_7,6692.00000000,S2017160354,0.518,-76.72566222,38.84068458,Village Dr W,16000CO03199  01EE**************,Prince George's
osm_6021203_14,12841.00000000,S2012240281,0.176,-76.60448740,39.32200415,Exeter Hall Ave,24999MU01600  01WW**************,Baltimore City
osm_125568017_16,13411.00000000,S2012161199,1.920,-76.82446856,38.89146972,Campus Way South,16000CO04638  01SS**************,Prince George's
osm_50417993_4,1651.00000000,S2009170012,0.385,-76.25562549,38.97281463,Ramp 8 Fr Ramp 7 To Us 50 Wb,17000RP00050  02SSUS41        08,Queen Anne's
osm_47057081_13,18580.00000000,B1729,1.137,-76.76884618,38.53790904,Prince Frederick Rd,08000MD00231  01EE**************,Charles
osm_6002878_15,390.00000000,S2013240298,0.043,-76.55731666,39.33626911,Ridgecroft Rd,24999MU02500  01NN**************,Baltimore City
osm_1458504623_128,8654.00000000,B3612,0.307,-76.68580798,38.36816577,Point Lookout Rd,18000MD00005  01NN**************,St. Mary's
osm_175271836_1,20891.00000000,B1916,0.224,-77.31496133,39.69996997,Catoctin Mountain Hwy,10000US00015  01NN**************,Frederick
osm_781446195_2,812.00000000,S2011070560,1.152,-75.98721397,39.57367876,Carpenters Point Rd,07000CO00117  01SS**************,Cecil
osm_697338000_2,12961.00000000,S2012150921,0.265,-77.18209719,39.13971315,E Diamond Ave,15063MU00077  01EE**************,Montgomery
osm_606469415_1,14850.00000000,B4167,3.528,-75.63277503,38.30414454,S Fruitland Blvd,22000US00013BU01NN**************,Wicomico
osm_6140702_3,54.00000000,B160124,0.056,-76.90303317,38.73770858,Teaberry Way Ct                         ,16000CO04346  01SS**************,Prince George's
osm_17705583_33,1365.00000000,S2014220535,0.631,-75.73862381,38.45849527,Athol Rd,22000CO00038  01SS**************,Wicomico
osm_5969869_2,791.00000000,S2012150940,0.801,-77.13890220,39.08495560,Charles St                              ,15130MU00660  01SS**************,Montgomery
osm_58202810_5,19530.00000000,B3100,1.509,-76.96025746,38.93667336,Rhode Island Ave,16000US00001  01NN**************,Prince George's
osm_10075146_3,67380.00000000,B2722,1.099,-77.01524472,39.01753331,Colesville Rd,15000US00029  01NN**************,Montgomery
osm_11558221_3,3312.00000000,S2011210334,0.719,-77.56979701,39.65082039,Leitersburg Smithsburg Rd,21000CO00229  01SS**************,Washington
osm_455429469_13,4793.00000000,B130083,1.868,-76.86920454,39.18905525,Shaker Dr,13000CO01470  01NN**************,Howard
osm_141583952_6,2902.00000000,S2014150208,0.602,-77.26197716,39.22227948,Little Seneca Pkwy,15000CO07730  01WW**************,Montgomery
osm_936228170_7,24312.00000000,B0676,7.879,-76.72963264,39.11791157,Annapolis Rd,02000MD00175  01NN**************,Anne Arundel
osm_114751028_7,8602.00000000,B020044,1.397,-76.49502785,38.98081257,Rowe Blvd,02003MU02730  01SS**************,Anne Arundel
osm_1326186644_11,3630.00000000,B1574,1.025,-76.90614042,39.69720090,Bachmans Valley Rd,06000MD00496  01EE**************,Carroll
osm_131826337_5,4922.00000000,S2012151290,1.173,-76.95368003,39.07806672,Ramp 3 Fr Rp 6 (fr Md200 Eb) To Us 29 Nb,15000RP00200  02EEMD16        03,Montgomery
osm_11558358_1,2930.00000000,B3966,1.331,-77.82129273,39.59900523,Conococheague St,21000MD00068  01EE**************,Washington
osm_927208360_7,8805.00000000,S2000160224,2.073,-76.87992099,38.82784486,Ramp 7 Fr Is 95 Wb To Forestville Rd Sb,16000RP00095  02WWIS9         07,Prince George's
osm_1299377199_1,2561.00000000,S2006060028,0.156,-76.89532200,39.39731558,Oakland Mill Rd,06000CO00721  01NN**************,Carroll
osm_547999843_2,8981.00000000,S2012030174,0.918,-76.51187691,39.25885381,Dunmanway                               ,03000CO05297  01SS**************,Baltimore
osm_697630818_1,3232.00000000,S2005150094,8.145,-77.12929138,39.03098391,Ramp 4 Fr Ramp 10 (fr Md 187b) To Is270,15000RP00270  02SSIS1B        04,Montgomery
osm_672864615_17,17231.00000000,S2012150880,3.233,-77.16729524,39.12823278,Crabbs Branch Way,15000CO04991  01SS**************,Montgomery
osm_382312819_2,29452.00000000,B3343,0.954,-76.90124599,38.88677898,E Capitol St,16000MD00214  01EE**************,Prince George's
osm_5970804_2,7051.00000000,S2012150742,0.240,-77.10464623,39.02258626,Grosvenor La,15000CO00326  01WW**************,Montgomery
osm_130642761_4,20940.00000000,B4114,0.734,-75.58992915,38.36734925,E Salisbury Pkwy,22000US00050BU01EE**************,Wicomico
osm_1077963810_2,12211.00000000,S2012150684,0.731,-77.09797539,39.07178433,Aspen Hill Rd,15000CO00142  01NN**************,Montgomery
osm_48368494_13,1694.00000000,S2009030009,1.007,-76.51692872,39.29262139,Ramp 3 Fr Md 151 Eb To Md 150 Nb,03000RP00150  02SSMD1         03,Baltimore
osm_51191132_7,10715.00000000,B3621,0.119,-76.67096718,38.31462330,Budds Creek Rd,18000MD00234  01EE**************,St. Mary's
osm_546200008_1,9305.00000000,S2010030030,1.295,-76.74519839,39.32182933,Belmont Ave,03000CO02398  01NN**************,Baltimore
osm_48007719_2,8591.00000000,S2012161204,1.550,-76.96075703,38.83243313,Iverson St,16000CO05466  01EE**************,Prince George's
osm_191138898_3,261.00000000,S2006170021,1.879,-76.13957655,38.98002897,No Name,17000US00050QB04EE**************,Queen Anne's
osm_138502025_6,19871.00000000,B240055,0.511,-76.62156767,39.28627737,W Pratt St,24999MU01391  01EE**************,Baltimore City
osm_697039191_7,11061.00000000,S2012150778,3.961,-77.05295120,39.06402874,Glenallan Ave,15000CO01114  01EE**************,Montgomery
osm_6107111_1,1331.00000000,S2002160067,0.326,-76.84075363,38.94881055,Ramp 1 Fr Md 704 To Ramp 8 (to Is 595),16000RP00595  02EEIS8         01,Prince George's
osm_91597070_160,2651.00000000,S2009030077,1.682,-76.38959628,39.42820188,Bradshaw Rd,03000CO03927  01SS**************,Baltimore
osm_308273795_4,2742.00000000,B210029,2.484,-77.73539413,39.65589578,Nottingham Rd,21073MU01830  01SS**************,Washington
osm_50416122_11,3355.00000000,S2010160142,0.553,-76.95698707,38.85152890,Ramp 6 Fr Suitland Pkwy Eb To Md 5 Sb,16000RP00119  02EEGV1         06,Prince George's
osm_17706331_3,26151.00000000,B4112,1.224,-75.61293528,38.36860283,W Salisbury Pkwy,22000US00050BU01EE**************,Wicomico
osm_251951906_3,36532.00000000,B0606,0.528,-76.54119570,38.97461078,Solomons Island Rd,02000MD00002  01NN**************,Anne Arundel
osm_125103632_9,1251.00000000,S2012030171,1.056,-76.51388618,39.25064857,Liberty Pkwy,03000CO05295  01SS**************,Baltimore
osm_696260997_4,19281.00000000,S2012161153,0.651,-76.88477810,38.84499191,Donnell Dr,16000CO01679  01SS**************,Prince George's
osm_1411946570_5,7652.00000000,B1860,2.955,-76.08029930,38.56373636,Washington St,09000MD00343  01EE**************,Dorchester
osm_1294982096_2,3912.00000000,S2008030089,1.722,-76.66946321,39.63136345,Middletown Rd,03000CO00070  01WW**************,Baltimore
osm_91539630_3,3681.00000000,S2009170004,2.291,-76.32170885,38.97829580,Ramp 4 Fr Md 8 Nb To Us 50 Eb,17000RP00050  02NNUS37        04,Queen Anne's
osm_69661116_2,1641.00000000,B240162,4.791,-76.55335201,39.26434040,New Vail St,24999MU02365  01NN**************,Baltimore City
osm_50977875_7,2582.00000000,S2007020014,2.305,-76.77677404,39.11335640,Ramp 2 Fr Md 32 Wb To Md 295 Nb,02000RP00295  02NNMD4         02,Anne Arundel
osm_87522147_28,21781.00000000,B4158,0.502,-75.57374955,38.33031643,Salisbury Bypass,22000US00013  01NN**************,Wicomico
osm_1239740577_3,29970.00000000,B3629,1.817,-76.56583525,38.34046415,Three Notch Rd,18000MD00235  01NN**************,St. Mary's
osm_42057317_6,53.00000000,S2010170011,0.370,-75.90288913,39.19916634,Ramp 7 Fr Us 301 Wb To Ramp 8 (to Md290),17000RP00301  02NNUS106       07,Queen Anne's
osm_17646911_4,661.00000000,S1998120087,0.648,-76.25198526,39.48552536,Ramp 8 Fr Ramp 5 (fr Is 95) To Md 543 Wb,12000RP00095  02WWIS80        08,Harford
osm_513704544_1,1171.00000000,S2012211484,1.739,-77.62665708,39.69748485,Leiters Mill Rd,21000CO00771  01SS**************,Washington
osm_1511744637_2,1021.00000000,S2012150933,0.823,-77.06970485,38.97958575,Shepherd St,15097MU00090  01SS**************,Montgomery
osm_1408657293_40,1370.00000000,B3719,0.778,-75.89067247,38.18524524,Deal Island Rd,19000MD00363  01EE**************,Somerset
osm_1474149851_5,11642.00000000,B210031,2.608,-77.72606863,39.64911248,Salem Ave,21073MU02200  01EE**************,Washington
osm_1338633106_33,3455.00000000,B3640,3.593,-76.77372468,38.28715164,Colton Point Rd,18000MD00242  01NN**************,St. Mary's
osm_961604990_2,3185.00000000,S2004160073,2.955,-76.88424279,38.76797540,Ramp 1 Fr Md 5 Nb To Md 223 Wb,16000RP00005  02NNMD7         01,Prince George's
osm_130772945_5,4090.00000000,S2012241425,0.665,-76.62208564,39.28146973,W Lee St,24999MU06158  01EE**************,Baltimore City
osm_53191712_7,17212.00000000,B3216,0.982,-76.96456888,39.01585702,Riggs Rd,16000MD00212  01NN**************,Prince George's
