link_id,volume
osm_896839177_4_fwd,3
osm_896839177_4_rev,4
osm_896839177_5_fwd,3
osm_896839177_5_rev,4
osm_896839177_6_fwd,3
osm_896839177_6_rev,4
osm_896839177_7_fwd,3
osm_896839177_7_rev,4
osm_896839177_8_fwd,3
osm_896839177_8_rev,4
osm_896839177_9_fwd,3
osm_896839177_9_rev,4
osm_896861332_1_fwd,171
osm_896861332_1_rev,150
osm_897211509_10_fwd,312
osm_897211509_10_rev,302
osm_897211509_1_fwd,312
osm_897211509_1_rev,302
osm_897211509_2_fwd,312
osm_897211509_2_rev,302
osm_897211509_3_fwd,312
osm_897211509_3_rev,302
osm_897211509_4_fwd,312
osm_897211509_4_rev,302
osm_897211509_5_fwd,312
osm_897211509_5_rev,302
osm_897211509_6_fwd,312
osm_897211509_6_rev,302
osm_897211509_7_fwd,312
osm_897211509_7_rev,302
osm_897211509_8_fwd,312
osm_897211509_8_rev,302
osm_897211509_9_fwd,312
osm_897211509_9_rev,302
osm_898217098_10_fwd,63
osm_898217098_10_rev,33
osm_898217098_11_fwd,63
osm_898217098_11_rev,33
osm_898217098_12_fwd,40
osm_898217098_12_rev,30
osm_898217098_13_fwd,40
osm_898217098_13_rev,30
osm_898217098_14_fwd,40
osm_898217098_14_rev,30
osm_898217098_15_fwd,40
osm_898217098_15_rev,30
osm_898217098_16_fwd,40
osm_898217098_16_rev,30
osm_898217098_17_fwd,40
osm_898217098_17_rev,30
osm_898217098_18_fwd,40
osm_898217098_18_rev,30
osm_898217098_19_fwd,40
osm_898217098_19_rev,30
osm_898217098_1_fwd,62
osm_898217098_1_rev,45
osm_898217098_20_fwd,40
osm_898217098_20_rev,30
osm_898217098_21_fwd,40
osm_898217098_21_rev,30
osm_898217098_22_fwd,40
osm_898217098_22_rev,30
osm_898217098_23_fwd,40
osm_898217098_23_rev,30
osm_898217098_24_fwd,40
osm_898217098_24_rev,30
osm_898217098_25_fwd,40
osm_898217098_25_rev,30
osm_898217098_26_fwd,40
osm_898217098_26_rev,30
osm_898217098_27_fwd,40
osm_898217098_27_rev,30
osm_898217098_28_fwd,40
osm_898217098_28_rev,30
osm_898217098_29_fwd,40
osm_898217098_29_rev,30
osm_898217098_2_fwd,62
osm_898217098_2_rev,45
osm_898217098_30_fwd,40
osm_898217098_30_rev,30
osm_898217098_31_fwd,40
osm_898217098_31_rev,30
osm_898217098_3_fwd,62
osm_898217098_3_rev,45
osm_898217098_4_fwd,62
osm_898217098_4_rev,45
osm_898217098_5_fwd,63
osm_898217098_5_rev,33
osm_898217098_6_fwd,63
osm_898217098_6_rev,33
osm_898217098_7_fwd,63
osm_898217098_7_rev,33
osm_898217098_8_fwd,63
osm_898217098_8_rev,33
osm_898217098_9_fwd,63
osm_898217098_9_rev,33
osm_8984958_1_fwd,407
osm_8984958_1_rev,412
osm_89956078_1_fwd,11
osm_89956078_1_rev,11
osm_89956078_2_fwd,11
osm_89956078_2_rev,11
osm_89956078_3_fwd,11
osm_89956078_3_rev,11
osm_89956078_4_fwd,11
osm_89956078_4_rev,11
osm_89956078_5_fwd,11
osm_89956078_5_rev,11
osm_89956078_6_fwd,11
osm_89956078_6_rev,11
osm_89956078_7_fwd,11
osm_89956078_7_rev,11
osm_89956078_8_fwd,11
osm_89956078_8_rev,11
osm_89956078_9_fwd,11
osm_89956078_9_rev,11
osm_89956083_2_fwd,11
osm_89956083_2_rev,11
osm_899974009_1_fwd,26
osm_899974009_1_rev,26
osm_899974010_1_fwd,51
osm_899974010_1_rev,35
osm_899974011_1_fwd,74
osm_899974011_1_rev,61
osm_899974011_2_fwd,74
osm_899974011_2_rev,61
osm_899974011_3_fwd,74
osm_899974011_3_rev,61
osm_899974012_1_fwd,111
osm_899974012_1_rev,83
osm_899974012_2_fwd,111
osm_899974012_2_rev,83
osm_899974012_3_fwd,159
osm_899974012_3_rev,119
osm_899974012_4_fwd,159
osm_899974012_4_rev,119
osm_899974012_5_fwd,159
osm_899974012_5_rev,119
osm_899974012_6_fwd,159
osm_899974012_6_rev,119
osm_899974013_1_fwd,22
osm_899974013_1_rev,12
osm_899974014_1_fwd,15
osm_899974015_1_fwd,15
osm_899974016_1_fwd,51
osm_899974016_1_rev,35
osm_899974017_1_fwd,121
osm_899974017_1_rev,105
osm_899974020_1_fwd,3
osm_899974021_1_fwd,22
osm_899974021_1_rev,12
osm_899974021_2_fwd,22
osm_899974021_2_rev,12
osm_899974021_3_fwd,22
osm_899974021_3_rev,12
osm_899974022_1_fwd,22
osm_899974022_1_rev,12
osm_899974023_1_fwd,22
osm_899974023_1_rev,15
osm_899974023_2_fwd,22
osm_899974023_2_rev,15
osm_899974023_3_fwd,22
osm_899974023_3_rev,15
osm_900017359_10_fwd,371
osm_900017359_10_rev,364
osm_900017359_11_fwd,371
osm_900017359_11_rev,364
osm_900017359_12_fwd,371
osm_900017359_12_rev,364
osm_900017359_13_fwd,371
osm_900017359_13_rev,364
osm_900017359_14_fwd,371
osm_900017359_14_rev,364
osm_900017359_15_fwd,371
osm_900017359_15_rev,364
osm_900017359_16_fwd,371
osm_900017359_16_rev,364
osm_900017359_17_fwd,371
osm_900017359_17_rev,364
osm_900017359_18_fwd,371
osm_900017359_18_rev,364
osm_900017359_19_fwd,371
osm_900017359_19_rev,364
osm_900017359_1_fwd,371
osm_900017359_1_rev,364
osm_900017359_20_fwd,371
osm_900017359_20_rev,364
osm_900017359_21_fwd,371
osm_900017359_21_rev,364
osm_900017359_22_fwd,371
osm_900017359_22_rev,364
osm_900017359_23_fwd,371
osm_900017359_23_rev,364
osm_900017359_24_fwd,371
osm_900017359_24_rev,364
osm_900017359_27_fwd,371
osm_900017359_27_rev,364
osm_900017359_28_fwd,371
osm_900017359_28_rev,364
osm_900017359_29_fwd,417
osm_900017359_29_rev,374
osm_900017359_2_fwd,371
osm_900017359_2_rev,364
osm_900017359_30_fwd,417
osm_900017359_30_rev,374
osm_900017359_31_fwd,417
osm_900017359_31_rev,374
osm_900017359_32_fwd,417
osm_900017359_32_rev,374
osm_900017359_33_fwd,417
osm_900017359_33_rev,374
osm_900017359_34_fwd,417
osm_900017359_34_rev,374
osm_900017359_35_fwd,417
osm_900017359_35_rev,374
osm_900017359_36_fwd,417
osm_900017359_36_rev,374
osm_900017359_37_fwd,417
osm_900017359_37_rev,374
osm_900017359_38_fwd,417
osm_900017359_38_rev,374
osm_900017359_39_fwd,417
osm_900017359_39_rev,374
osm_900017359_3_fwd,371
osm_900017359_3_rev,364
osm_900017359_40_fwd,417
osm_900017359_40_rev,374
osm_900017359_41_fwd,417
osm_900017359_41_rev,374
osm_900017359_42_fwd,417
osm_900017359_42_rev,374
osm_900017359_43_fwd,417
osm_900017359_43_rev,374
osm_900017359_44_fwd,417
osm_900017359_44_rev,374
osm_900017359_45_fwd,417
osm_900017359_45_rev,374
osm_900017359_46_fwd,417
osm_900017359_46_rev,374
osm_900017359_47_fwd,417
osm_900017359_47_rev,374
osm_900017359_48_fwd,417
osm_900017359_48_rev,374
osm_900017359_49_fwd,417
osm_900017359_49_rev,374
osm_900017359_4_fwd,371
osm_900017359_4_rev,364
osm_900017359_50_fwd,417
osm_900017359_50_rev,374
osm_900017359_51_fwd,417
osm_900017359_51_rev,374
osm_900017359_52_fwd,417
osm_900017359_52_rev,374
osm_900017359_53_fwd,417
osm_900017359_53_rev,374
osm_900017359_54_fwd,417
osm_900017359_54_rev,374
osm_900017359_55_fwd,417
osm_900017359_55_rev,374
osm_900017359_56_fwd,417
osm_900017359_56_rev,374
osm_900017359_57_fwd,417
osm_900017359_57_rev,374
osm_900017359_58_fwd,417
osm_900017359_58_rev,374
osm_900017359_5_fwd,371
osm_900017359_5_rev,364
osm_900017359_6_fwd,371
osm_900017359_6_rev,364
osm_900017359_7_fwd,371
osm_900017359_7_rev,364
osm_900017359_8_fwd,371
osm_900017359_8_rev,364
osm_900017359_9_fwd,371
osm_900017359_9_rev,364
osm_900017360_10_fwd,239
osm_900017360_10_rev,204
osm_900017360_11_fwd,239
osm_900017360_11_rev,204
osm_900017360_12_fwd,239
osm_900017360_12_rev,204
osm_900017360_13_fwd,239
osm_900017360_13_rev,204
osm_900017360_14_fwd,239
osm_900017360_14_rev,204
osm_900017360_15_fwd,239
osm_900017360_15_rev,204
osm_900017360_16_fwd,239
osm_900017360_16_rev,204
osm_900017360_17_fwd,239
osm_900017360_17_rev,204
osm_900017360_18_fwd,239
osm_900017360_18_rev,204
osm_900017360_19_fwd,239
osm_900017360_19_rev,204
osm_900017360_1_fwd,239
osm_900017360_1_rev,204
osm_900017360_20_fwd,239
osm_900017360_20_rev,204
osm_900017360_21_fwd,239
osm_900017360_21_rev,204
osm_900017360_22_fwd,239
osm_900017360_22_rev,204
osm_900017360_23_fwd,239
osm_900017360_23_rev,204
osm_900017360_24_fwd,239
osm_900017360_24_rev,204
osm_900017360_25_fwd,239
osm_900017360_25_rev,204
osm_900017360_26_fwd,239
osm_900017360_26_rev,204
osm_900017360_27_fwd,239
osm_900017360_27_rev,204
osm_900017360_28_fwd,239
osm_900017360_28_rev,204
osm_900017360_29_fwd,239
osm_900017360_29_rev,204
osm_900017360_2_fwd,239
osm_900017360_2_rev,204
osm_900017360_30_fwd,239
osm_900017360_30_rev,204
osm_900017360_31_fwd,239
osm_900017360_31_rev,204
osm_900017360_32_fwd,239
osm_900017360_32_rev,204
osm_900017360_33_fwd,239
osm_900017360_33_rev,204
osm_900017360_34_fwd,239
osm_900017360_34_rev,204
osm_900017360_35_fwd,239
osm_900017360_35_rev,204
osm_900017360_36_fwd,239
osm_900017360_36_rev,204
osm_900017360_37_fwd,239
osm_900017360_37_rev,204
osm_900017360_38_fwd,239
osm_900017360_38_rev,204
osm_900017360_39_fwd,239
osm_900017360_39_rev,204
osm_900017360_3_fwd,239
osm_900017360_3_rev,204
osm_900017360_40_fwd,239
osm_900017360_40_rev,204
osm_900017360_41_fwd,239
osm_900017360_41_rev,204
osm_900017360_42_fwd,239
osm_900017360_42_rev,204
osm_900017360_43_fwd,239
osm_900017360_43_rev,204
osm_900017360_44_fwd,239
osm_900017360_44_rev,204
osm_900017360_45_fwd,239
osm_900017360_45_rev,204
osm_900017360_46_fwd,239
osm_900017360_46_rev,204
osm_900017360_47_fwd,239
osm_900017360_47_rev,204
osm_900017360_48_fwd,239
osm_900017360_48_rev,204
osm_900017360_49_fwd,239
osm_900017360_49_rev,204
osm_900017360_4_fwd,239
osm_900017360_4_rev,204
osm_900017360_50_fwd,239
osm_900017360_50_rev,204
osm_900017360_51_fwd,239
osm_900017360_51_rev,204
osm_900017360_52_fwd,239
osm_900017360_52_rev,204
osm_900017360_53_fwd,239
osm_900017360_53_rev,204
osm_900017360_54_fwd,239
osm_900017360_54_rev,204
osm_900017360_55_fwd,239
osm_900017360_55_rev,204
osm_900017360_56_fwd,239
osm_900017360_56_rev,204
osm_900017360_57_fwd,239
osm_900017360_57_rev,204
osm_900017360_58_fwd,239
osm_900017360_58_rev,204
osm_900017360_59_fwd,239
osm_900017360_59_rev,204
osm_900017360_5_fwd,239
osm_900017360_5_rev,204
osm_900017360_60_fwd,239
osm_900017360_60_rev,204
osm_900017360_61_fwd,239
osm_900017360_61_rev,204
osm_900017360_62_fwd,239
osm_900017360_62_rev,204
osm_900017360_63_fwd,239
osm_900017360_63_rev,204
osm_900017360_64_fwd,239
osm_900017360_64_rev,204
osm_900017360_65_fwd,239
osm_900017360_65_rev,204
osm_900017360_66_fwd,239
osm_900017360_66_rev,204
osm_900017360_67_fwd,239
osm_900017360_67_rev,204
osm_900017360_68_fwd,239
osm_900017360_68_rev,204
osm_900017360_69_fwd,239
osm_900017360_69_rev,204
osm_900017360_6_fwd,239
osm_900017360_6_rev,204
osm_900017360_70_fwd,239
osm_900017360_70_rev,204
osm_900017360_71_fwd,239
osm_900017360_71_rev,204
osm_900017360_72_fwd,239
osm_900017360_72_rev,204
osm_900017360_73_fwd,239
osm_900017360_73_rev,204
osm_900017360_74_fwd,239
osm_900017360_74_rev,204
osm_900017360_75_fwd,239
osm_900017360_75_rev,204
osm_900017360_76_fwd,239
osm_900017360_76_rev,204
osm_900017360_77_fwd,239
osm_900017360_77_rev,204
osm_900017360_78_fwd,239
osm_900017360_78_rev,204
osm_900017360_79_fwd,239
osm_900017360_79_rev,204
osm_900017360_7_fwd,239
osm_900017360_7_rev,204
osm_900017360_80_fwd,239
osm_900017360_80_rev,204
osm_900017360_81_fwd,239
osm_900017360_81_rev,204
osm_900017360_82_fwd,239
osm_900017360_82_rev,204
osm_900017360_83_fwd,239
osm_900017360_83_rev,204
osm_900017360_84_fwd,239
osm_900017360_84_rev,204
osm_900017360_85_fwd,239
osm_900017360_85_rev,204
osm_900017360_86_fwd,239
osm_900017360_86_rev,204
osm_900017360_8_fwd,239
osm_900017360_8_rev,204
osm_900017360_9_fwd,239
osm_900017360_9_rev,204
osm_900142649_10_fwd,355
osm_900142649_10_rev,327
osm_900142649_11_fwd,355
osm_900142649_11_rev,327
osm_900142649_12_fwd,355
osm_900142649_12_rev,327
osm_900142649_13_fwd,355
osm_900142649_13_rev,327
osm_900142649_14_fwd,355
osm_900142649_14_rev,327
osm_900142649_15_fwd,355
osm_900142649_15_rev,327
osm_900142649_16_fwd,355
osm_900142649_16_rev,327
osm_900142649_17_fwd,355
osm_900142649_17_rev,327
osm_900142649_18_fwd,355
osm_900142649_18_rev,327
osm_900142649_19_fwd,355
osm_900142649_19_rev,327
osm_900142649_1_fwd,355
osm_900142649_1_rev,327
osm_900142649_20_fwd,355
osm_900142649_20_rev,327
osm_900142649_21_fwd,265
osm_900142649_21_rev,230
osm_900142649_22_fwd,265
osm_900142649_22_rev,230
osm_900142649_23_fwd,286
osm_900142649_23_rev,241
osm_900142649_24_fwd,286
osm_900142649_24_rev,241
osm_900142649_25_fwd,286
osm_900142649_25_rev,241
osm_900142649_26_fwd,286
osm_900142649_26_rev,241
osm_900142649_27_fwd,286
osm_900142649_27_rev,241
osm_900142649_28_fwd,286
osm_900142649_28_rev,241
osm_900142649_29_fwd,286
osm_900142649_29_rev,241
osm_900142649_2_fwd,355
osm_900142649_2_rev,327
osm_900142649_30_fwd,286
osm_900142649_30_rev,241
osm_900142649_31_fwd,286
osm_900142649_31_rev,241
osm_900142649_32_fwd,119
osm_900142649_32_rev,77
osm_900142649_33_fwd,119
osm_900142649_33_rev,77
osm_900142649_34_fwd,119
osm_900142649_34_rev,77
osm_900142649_35_fwd,119
osm_900142649_35_rev,77
osm_900142649_36_fwd,119
osm_900142649_36_rev,77
osm_900142649_37_fwd,119
osm_900142649_37_rev,77
osm_900142649_38_fwd,119
osm_900142649_38_rev,77
osm_900142649_39_fwd,119
osm_900142649_39_rev,77
osm_900142649_3_fwd,355
osm_900142649_3_rev,327
osm_900142649_40_fwd,119
osm_900142649_40_rev,77
osm_900142649_41_fwd,119
osm_900142649_41_rev,77
osm_900142649_42_fwd,119
osm_900142649_42_rev,77
osm_900142649_43_fwd,119
osm_900142649_43_rev,77
osm_900142649_44_fwd,119
osm_900142649_44_rev,77
osm_900142649_45_fwd,119
osm_900142649_45_rev,77
osm_900142649_46_fwd,151
osm_900142649_46_rev,104
osm_900142649_47_fwd,151
osm_900142649_47_rev,104
osm_900142649_48_fwd,151
osm_900142649_48_rev,104
osm_900142649_49_fwd,151
osm_900142649_49_rev,104
osm_900142649_4_fwd,355
osm_900142649_4_rev,327
osm_900142649_50_fwd,151
osm_900142649_50_rev,104
osm_900142649_51_fwd,122
osm_900142649_51_rev,73
osm_900142649_52_fwd,122
osm_900142649_52_rev,73
osm_900142649_53_fwd,122
osm_900142649_53_rev,73
osm_900142649_54_fwd,122
osm_900142649_54_rev,73
osm_900142649_55_fwd,122
osm_900142649_55_rev,73
osm_900142649_56_fwd,122
osm_900142649_56_rev,73
osm_900142649_57_fwd,122
osm_900142649_57_rev,73
osm_900142649_5_fwd,355
osm_900142649_5_rev,327
osm_900142649_6_fwd,355
osm_900142649_6_rev,327
osm_900142649_7_fwd,355
osm_900142649_7_rev,327
osm_900142649_8_fwd,355
osm_900142649_8_rev,327
osm_900142649_9_fwd,355
osm_900142649_9_rev,327
osm_900151109_1_fwd,371
osm_900151109_1_rev,364
osm_900151110_10_fwd,417
osm_900151110_10_rev,374
osm_900151110_11_fwd,417
osm_900151110_11_rev,374
osm_900151110_12_fwd,417
osm_900151110_12_rev,374
osm_900151110_13_fwd,417
osm_900151110_13_rev,374
osm_900151110_14_fwd,417
osm_900151110_14_rev,374
osm_900151110_15_fwd,417
osm_900151110_15_rev,374
osm_900151110_16_fwd,417
osm_900151110_16_rev,374
osm_900151110_17_fwd,417
osm_900151110_17_rev,374
osm_900151110_18_fwd,417
osm_900151110_18_rev,374
osm_900151110_19_fwd,417
osm_900151110_19_rev,374
osm_900151110_1_fwd,417
osm_900151110_1_rev,374
osm_900151110_2_fwd,417
osm_900151110_2_rev,374
osm_900151110_3_fwd,417
osm_900151110_3_rev,374
osm_900151110_4_fwd,417
osm_900151110_4_rev,374
osm_900151110_5_fwd,417
osm_900151110_5_rev,374
osm_900151110_6_fwd,417
osm_900151110_6_rev,374
osm_900151110_7_fwd,417
osm_900151110_7_rev,374
osm_900151110_8_fwd,417
osm_900151110_8_rev,374
osm_900151110_9_fwd,417
osm_900151110_9_rev,374
osm_900151112_10_fwd,536
osm_900151112_10_rev,521
osm_900151112_11_fwd,536
osm_900151112_11_rev,521
osm_900151112_12_fwd,536
osm_900151112_12_rev,521
osm_900151112_13_fwd,536
osm_900151112_13_rev,521
osm_900151112_14_fwd,536
osm_900151112_14_rev,521
osm_900151112_15_fwd,536
osm_900151112_15_rev,521
osm_900151112_16_fwd,536
osm_900151112_16_rev,521
osm_900151112_17_fwd,536
osm_900151112_17_rev,521
osm_900151112_18_fwd,536
osm_900151112_18_rev,521
osm_900151112_19_fwd,536
osm_900151112_19_rev,521
osm_900151112_1_fwd,536
osm_900151112_1_rev,521
osm_900151112_20_fwd,536
osm_900151112_20_rev,521
osm_900151112_21_fwd,536
osm_900151112_21_rev,521
osm_900151112_22_fwd,536
osm_900151112_22_rev,521
osm_900151112_23_fwd,536
osm_900151112_23_rev,521
osm_900151112_2_fwd,536
osm_900151112_2_rev,521
osm_900151112_3_fwd,536
osm_900151112_3_rev,521
osm_900151112_4_fwd,536
osm_900151112_4_rev,521
osm_900151112_5_fwd,536
osm_900151112_5_rev,521
osm_900151112_6_fwd,536
osm_900151112_6_rev,521
osm_900151112_7_fwd,536
osm_900151112_7_rev,521
osm_900151112_8_fwd,536
osm_900151112_8_rev,521
osm_900151112_9_fwd,536
osm_900151112_9_rev,521
osm_90079471_1_fwd,14
osm_90079471_1_rev,9
osm_90079471_2_fwd,14
osm_90079471_2_rev,9
osm_90079485_1_fwd,101
osm_90079485_1_rev,152
osm_901269054_1_fwd,104
osm_901269054_1_rev,87
osm_901269054_2_fwd,104
osm_901269054_2_rev,87
osm_901269054_3_fwd,104
osm_901269054_3_rev,87
osm_901269054_4_fwd,104
osm_901269054_4_rev,87
osm_901269055_10_fwd,13
osm_901269055_10_rev,12
osm_901269055_11_fwd,13
osm_901269055_11_rev,12
osm_901269055_12_fwd,13
osm_901269055_12_rev,12
osm_901269055_13_fwd,13
osm_901269055_13_rev,12
osm_901269055_14_fwd,13
osm_901269055_14_rev,12
osm_901269055_15_fwd,13
osm_901269055_15_rev,12
osm_901269055_16_fwd,13
osm_901269055_16_rev,12
osm_901269055_17_fwd,13
osm_901269055_17_rev,12
osm_901269055_1_fwd,13
osm_901269055_1_rev,12
osm_901269055_2_fwd,13
osm_901269055_2_rev,12
osm_901269055_3_fwd,13
osm_901269055_3_rev,12
osm_901269055_4_fwd,13
osm_901269055_4_rev,12
osm_901269055_5_fwd,13
osm_901269055_5_rev,12
osm_901269055_6_fwd,13
osm_901269055_6_rev,12
osm_901269055_7_fwd,13
osm_901269055_7_rev,12
osm_901269055_8_fwd,13
osm_901269055_8_rev,12
osm_901269055_9_fwd,13
osm_901269055_9_rev,12
osm_901419462_1_fwd,46
osm_901419462_1_rev,54
osm_901419462_2_fwd,46
osm_901419462_2_rev,54
osm_901419463_1_fwd,7
osm_901419463_2_fwd,7
osm_901538491_1_fwd,111
osm_901538491_1_rev,92
osm_901538491_2_fwd,111
osm_901538491_2_rev,92
osm_901538491_3_fwd,111
osm_901538491_3_rev,92
osm_901538491_4_fwd,111
osm_901538491_4_rev,92
osm_901538491_5_fwd,111
osm_901538491_5_rev,92
osm_901538491_6_fwd,111
osm_901538491_6_rev,92
osm_901538491_7_fwd,111
osm_901538491_7_rev,92
osm_901538491_8_fwd,111
osm_901538491_8_rev,92
osm_901649839_1_fwd,141
osm_901649839_1_rev,137
osm_901649839_2_fwd,141
osm_901649839_2_rev,137
osm_901649839_3_fwd,141
osm_901649839_3_rev,137
osm_902458225_10_fwd,6
osm_902458225_11_fwd,6
osm_902458225_12_fwd,6
osm_902458225_13_fwd,6
osm_902458225_14_fwd,6
osm_902458225_15_fwd,6
osm_902458225_16_fwd,6
osm_902458225_1_fwd,6
osm_902458225_2_fwd,6
osm_902458225_3_fwd,6
osm_902458225_4_fwd,6
osm_902458225_5_fwd,6
osm_902458225_6_fwd,6
osm_902458225_7_fwd,6
osm_902458225_8_fwd,6
osm_902458225_9_fwd,6
osm_902458226_1_fwd,6
osm_902458226_2_fwd,6
osm_902458226_3_fwd,6
osm_902458226_4_fwd,6
osm_902458226_5_fwd,6
osm_902458226_6_fwd,6
osm_902580467_1_fwd,264
osm_902580467_1_rev,247
osm_902580467_2_fwd,264
osm_902580467_2_rev,247
osm_902580468_10_fwd,67
osm_902580468_10_rev,86
osm_902580468_11_fwd,67
osm_902580468_11_rev,86
osm_902580468_12_fwd,67
osm_902580468_12_rev,86
osm_902580468_13_fwd,67
osm_902580468_13_rev,86
osm_902580468_14_fwd,67
osm_902580468_14_rev,86
osm_902580468_15_fwd,67
osm_902580468_15_rev,86
osm_902580468_16_fwd,67
osm_902580468_16_rev,86
osm_902580468_17_fwd,67
osm_902580468_17_rev,86
osm_902580468_18_fwd,67
osm_902580468_18_rev,86
osm_902580468_19_fwd,67
osm_902580468_19_rev,86
osm_902580468_1_fwd,67
osm_902580468_1_rev,86
osm_902580468_20_fwd,67
osm_902580468_20_rev,86
osm_902580468_2_fwd,67
osm_902580468_2_rev,86
osm_902580468_3_fwd,67
osm_902580468_3_rev,86
osm_902580468_4_fwd,67
osm_902580468_4_rev,86
osm_902580468_5_fwd,67
osm_902580468_5_rev,86
osm_902580468_6_fwd,67
osm_902580468_6_rev,86
osm_902580468_7_fwd,67
osm_902580468_7_rev,86
osm_902580468_8_fwd,67
osm_902580468_8_rev,86
osm_902580468_9_fwd,67
osm_902580468_9_rev,86
osm_902699027_1_fwd,142
osm_902699027_1_rev,152
osm_902699028_1_fwd,41
osm_902699028_1_rev,67
osm_902699028_2_fwd,41
osm_902699028_2_rev,67
osm_902699028_3_fwd,41
osm_902699028_3_rev,67
osm_902699028_4_fwd,41
osm_902699028_4_rev,67
osm_902699029_1_fwd,457
osm_902699029_1_rev,505
osm_902699029_2_fwd,457
osm_902699029_2_rev,505
osm_902699029_3_fwd,457
osm_902699029_3_rev,505
osm_902699029_4_fwd,457
osm_902699029_4_rev,505
osm_902699029_5_fwd,457
osm_902699029_5_rev,505
osm_902699029_6_fwd,457
osm_902699029_6_rev,505
osm_902699029_7_fwd,457
osm_902699029_7_rev,505
osm_902699029_8_fwd,457
osm_902699029_8_rev,505
osm_902699050_1_fwd,53
osm_902699050_1_rev,57
osm_902699050_2_fwd,53
osm_902699050_2_rev,57
osm_902699050_3_fwd,53
osm_902699050_3_rev,57
osm_902699050_4_fwd,53
osm_902699050_4_rev,57
osm_902699051_10_fwd,25
osm_902699051_10_rev,25
osm_902699051_11_fwd,25
osm_902699051_11_rev,25
osm_902699051_12_fwd,25
osm_902699051_12_rev,25
osm_902699051_13_fwd,25
osm_902699051_13_rev,25
osm_902699051_14_fwd,25
osm_902699051_14_rev,25
osm_902699051_15_fwd,25
osm_902699051_15_rev,25
osm_902699051_16_fwd,25
osm_902699051_16_rev,25
osm_902699051_17_fwd,25
osm_902699051_17_rev,25
osm_902699051_18_fwd,25
osm_902699051_18_rev,25
osm_902699051_19_fwd,25
osm_902699051_19_rev,25
osm_902699051_1_fwd,25
osm_902699051_1_rev,25
osm_902699051_20_fwd,25
osm_902699051_20_rev,25
osm_902699051_21_fwd,25
osm_902699051_21_rev,25
osm_902699051_22_fwd,25
osm_902699051_22_rev,25
osm_902699051_23_fwd,25
osm_902699051_23_rev,25
osm_902699051_24_fwd,25
osm_902699051_24_rev,25
osm_902699051_25_fwd,25
osm_902699051_25_rev,25
osm_902699051_26_fwd,25
osm_902699051_26_rev,25
osm_902699051_27_fwd,25
osm_902699051_27_rev,25
osm_902699051_28_fwd,25
osm_902699051_28_rev,25
osm_902699051_29_fwd,25
osm_902699051_29_rev,25
osm_902699051_2_fwd,25
osm_902699051_2_rev,25
osm_902699051_30_fwd,25
osm_902699051_30_rev,25
osm_902699051_31_fwd,25
osm_902699051_31_rev,25
osm_902699051_32_fwd,25
osm_902699051_32_rev,25
osm_902699051_33_fwd,25
osm_902699051_33_rev,25
osm_902699051_34_fwd,25
osm_902699051_34_rev,25
osm_902699051_35_fwd,25
osm_902699051_35_rev,25
osm_902699051_36_fwd,25
osm_902699051_36_rev,25
osm_902699051_37_fwd,25
osm_902699051_37_rev,25
osm_902699051_38_fwd,25
osm_902699051_38_rev,25
osm_902699051_39_fwd,25
osm_902699051_39_rev,25
osm_902699051_3_fwd,25
osm_902699051_3_rev,25
osm_902699051_40_fwd,25
osm_902699051_40_rev,25
osm_902699051_41_fwd,25
osm_902699051_41_rev,25
osm_902699051_42_fwd,25
osm_902699051_42_rev,25
osm_902699051_43_fwd,25
osm_902699051_43_rev,25
osm_902699051_44_fwd,25
osm_902699051_44_rev,25
osm_902699051_45_fwd,25
osm_902699051_45_rev,25
osm_902699051_46_fwd,25
osm_902699051_46_rev,25
osm_902699051_47_fwd,25
osm_902699051_47_rev,25
osm_902699051_48_fwd,25
osm_902699051_48_rev,25
osm_902699051_49_fwd,25
osm_902699051_49_rev,25
osm_902699051_4_fwd,25
osm_902699051_4_rev,25
osm_902699051_50_fwd,25
osm_902699051_50_rev,25
osm_902699051_51_fwd,25
osm_902699051_51_rev,25
osm_902699051_52_fwd,25
osm_902699051_52_rev,25
osm_902699051_53_fwd,25
osm_902699051_53_rev,25
osm_902699051_54_fwd,25
osm_902699051_54_rev,25
osm_902699051_55_fwd,25
osm_902699051_55_rev,25
osm_902699051_56_fwd,25
osm_902699051_56_rev,25
osm_902699051_57_fwd,25
osm_902699051_57_rev,25
osm_902699051_58_fwd,25
osm_902699051_58_rev,25
osm_902699051_59_fwd,25
osm_902699051_59_rev,25
osm_902699051_5_fwd,25
osm_902699051_5_rev,25
osm_902699051_60_fwd,25
osm_902699051_60_rev,25
osm_902699051_61_fwd,25
osm_902699051_61_rev,25
osm_902699051_62_fwd,25
osm_902699051_62_rev,25
osm_902699051_63_fwd,25
osm_902699051_63_rev,25
osm_902699051_64_fwd,25
osm_902699051_64_rev,25
osm_902699051_65_fwd,25
osm_902699051_65_rev,25
osm_902699051_66_fwd,25
osm_902699051_66_rev,25
osm_902699051_67_fwd,25
osm_902699051_67_rev,25
osm_902699051_68_fwd,25
osm_902699051_68_rev,25
osm_902699051_69_fwd,25
osm_902699051_69_rev,25
osm_902699051_6_fwd,25
osm_902699051_6_rev,25
osm_902699051_70_fwd,25
osm_902699051_70_rev,25
osm_902699051_71_fwd,25
osm_902699051_71_rev,25
osm_902699051_72_fwd,25
osm_902699051_72_rev,25
osm_902699051_73_fwd,25
osm_902699051_73_rev,25
osm_902699051_74_fwd,25
