example_id,o_tract_fips,d_tract_fips,path_order,first_raw_position,path_occurrences,screenline_id,tract_a,tract_b,screenline_color,shared_boundary_m,is_validation_candidate,is_in_cached_validation_path,mapped_mdot_station_ids,mapped_fhwa_station_ids
77,24005440900,24005441000,1,1,2,24005440900__24005441101,24005440900,24005441101,#1f77b4,1827.1704571337723,True,True,B030101;S2009030071;S2012030027;S2012030028,
77,24005440900,24005441000,2,4,1,24005441000__24005441102,24005441000,24005441102,#ff7f0e,2297.9903983175363,True,True,S2010030033;S2012030032,
78,24045010605,51001980200,1,1,1,24045010605__24047951400,24045010605,24047951400,#1f77b4,14247.662532196719,True,True,B4100,
78,24045010605,51001980200,2,2,1,24047951400__51001090200,24047951400,51001090200,#ff7f0e,14755.579832363663,False,False,,
78,24045010605,51001980200,3,3,1,51001090200__51001980200,51001090200,51001980200,#2ca02c,27190.94383884508,False,False,,
79,24031700813,24031700304,1,1,1,24031700810__24031700813,24031700810,24031700813,#1f77b4,2363.2538929382836,True,True,,
79,24031700813,24031700304,2,2,1,24031700810__24031700833,24031700810,24031700833,#ff7f0e,1469.5231365801212,False,False,,
79,24031700813,24031700304,3,3,1,24031700833__24031700834,24031700833,24031700834,#2ca02c,2078.511345921254,True,True,S2012150681,
79,24031700813,24031700304,4,4,1,24031700834__24031700835,24031700834,24031700835,#d62728,2523.887795057513,True,True,B150106;S2012150891,
79,24031700813,24031700304,5,5,1,24031700830__24031700835,24031700830,24031700835,#9467bd,397.32251546099474,True,True,B150106,
79,24031700813,24031700304,6,6,1,24031700304__24031700830,24031700304,24031700830,#8c564b,1567.483947107641,True,True,B2770;S2009150024;S2009150025,
80,24031701421,24003740102,1,1,1,24031701420__24031701421,24031701420,24031701421,#1f77b4,2322.161205055963,True,True,B150074;S2006150069;S2006150070;S2006150071;S2006150072;S2006150073;S2006150074;S2006150075;S2006150076,
80,24031701421,24003740102,2,2,1,24031701420__24033807407,24031701420,24033807407,#ff7f0e,1600.1264350447764,True,True,S2012150843,
80,24031701421,24003740102,3,3,1,24033807407__24033807408,24033807407,24033807408,#2ca02c,4988.84242948247,True,True,B3350;S1999160066;S2012160373;S2012161301;S2012161303,
80,24031701421,24003740102,4,4,1,24033800212__24033807408,24033800212,24033807408,#d62728,3444.3706787948986,True,True,S2009160055;S2015160248;S2015160250;S2015160254;S2015160255;S2017160148,
80,24031701421,24003740102,5,5,1,24033800212__24033800213,24033800212,24033800213,#9467bd,3792.3627194802234,True,True,B160131;B3110,
80,24031701421,24003740102,6,6,1,24033800106__24033800213,24033800106,24033800213,#8c564b,1796.2119291778984,True,True,S2012161256,
80,24031701421,24003740102,7,7,1,24033800106__24033800108,24033800106,24033800108,#e377c2,1163.3660945634585,True,True,S2012161256,
80,24031701421,24003740102,8,8,1,24033800108__24033800109,24033800108,24033800109,#7f7f7f,2171.9611058003043,True,True,B160032,
80,24031701421,24003740102,9,9,1,24033800103__24033800109,24033800103,24033800109,#bcbd22,506.1049174626346,True,True,B160083,
80,24031701421,24003740102,10,10,1,24027606906__24033800103,24027606906,24033800103,#17becf,824.4896090737934,True,True,B130089;B2585,
80,24031701421,24003740102,11,11,1,24027606906__24027606907,24027606906,24027606907,#aec7e8,4515.256883910373,True,True,B130089;B2563;S2006130010;S2009130020;S2009130021,
80,24031701421,24003740102,12,12,1,24027606904__24027606907,24027606904,24027606907,#ffbb78,3114.619499020709,True,True,B130075;S2005130037,
80,24031701421,24003740102,13,13,1,24003740500__24027606904,24003740500,24027606904,#98df8a,1718.1889527598312,True,True,S2005130037;S2011020810,
80,24031701421,24003740102,14,14,1,24003740500__24027606905,24003740500,24027606905,#ff9896,2351.4925667782786,True,True,B130061,
80,24031701421,24003740102,15,15,1,24027606901__24027606905,24027606901,24027606905,#c5b0d5,5140.640714054911,True,True,B2580;B2586;S2000130035;S2001130021;S2001130024,
80,24031701421,24003740102,16,16,1,24003740400__24027606901,24003740400,24027606901,#c49c94,2277.571118791354,True,True,B0813,
80,24031701421,24003740102,17,17,1,24003740102__24003740400,24003740102,24003740400,#f7b6d2,7930.926548571738,True,True,S2006020036,
81,24003740500,24005401102,1,1,1,24003740500__24027606905,24003740500,24027606905,#1f77b4,2351.4925667782786,True,True,B130061,
81,24003740500,24005401102,2,2,1,24027606901__24027606905,24027606901,24027606905,#ff7f0e,5140.640714054911,True,True,B2580;B2586;S2000130035;S2001130021;S2001130024,
81,24003740500,24005401102,3,3,1,24027601203__24027606901,24027601203,24027606901,#2ca02c,3373.4095991827962,True,True,B2561;B2562,
81,24003740500,24005401102,4,4,1,24027601108__24027601203,24027601108,24027601203,#d62728,873.71270498423,True,True,P0039,P0039
81,24003740500,24005401102,5,5,1,24027601103__24027601108,24027601103,24027601108,#9467bd,2773.0634729787375,True,True,S2005130101;S2005130102;S2005130103;S2005130104;S2005130105;S2005130106;S2005130107;S2005130108,
81,24003740500,24005401102,6,6,1,24027601103__24027601104,24027601103,24027601104,#8c564b,4018.877687967858,True,True,S2010130008,
81,24003740500,24005401102,7,7,1,24005400500__24027601104,24005400500,24027601104,#e377c2,3228.2565566256635,True,True,B130076,
81,24003740500,24005401102,8,8,1,24005400500__24005401000,24005400500,24005401000,#7f7f7f,922.2099069232195,True,True,B1034,
81,24003740500,24005401102,9,9,1,24005400900__24005401000,24005400900,24005401000,#bcbd22,1349.2117340999005,True,True,B030016;B030090,
81,24003740500,24005401102,10,10,1,24005400800__24005400900,24005400800,24005400900,#17becf,1145.072402032912,True,True,S2011030985,
81,24003740500,24005401102,11,11,1,24005400800__24005401505,24005400800,24005401505,#aec7e8,494.45959775011244,True,True,S1999030134;S2007030059;S2010030179;S2011030458,
81,24003740500,24005401102,12,12,1,24005401101__24005401505,24005401101,24005401505,#ffbb78,2268.685724803367,True,True,B1110;B1111;S2001030060,
81,24003740500,24005401102,13,13,1,24005401101__24005401102,24005401101,24005401102,#98df8a,2422.8787637701535,True,True,B0973;B1110;S1999030125;S2010030117;S2010030118;S2010030119,
82,24033801404,24033801309,1,1,1,24033801404__24033801410,24033801404,24033801410,#1f77b4,3374.327954399081,False,False,,
82,24033801404,24033801309,2,2,1,24033801307__24033801410,24033801307,24033801410,#ff7f0e,4523.358476098442,True,True,S2012161040,
82,24033801404,24033801309,3,3,1,24033801307__24033801309,24033801307,24033801309,#2ca02c,3365.549091927108,True,True,S2012160625;S2012161114;S2012161125,
83,24031700834,24031700613,1,1,1,24031700830__24031700834,24031700830,24031700834,#1f77b4,1273.4126666981317,True,True,B2873,
83,24031700834,24031700613,2,3,1,24031700818__24031700819,24031700818,24031700819,#ff7f0e,3235.027633626074,True,True,S2002150145;S2002150146,
83,24031700834,24031700613,3,4,1,24031700815__24031700818,24031700815,24031700818,#2ca02c,1802.045777571526,True,True,B150047,
83,24031700834,24031700613,4,5,1,24031700614__24031700815,24031700614,24031700815,#d62728,2178.4881526851104,True,True,S2012150889,
83,24031700834,24031700613,5,6,1,24031700613__24031700614,24031700613,24031700614,#9467bd,2378.0512794431665,True,True,B150009,
84,24033805500,11001010600,1,1,1,24033805202__24033805500,24033805202,24033805500,#1f77b4,1046.0970591919877,True,True,B3212;B3261;B3263,
84,24033805500,11001010600,2,2,1,24033805000__24033805202,24033805000,24033805202,#ff7f0e,859.8594978889171,True,True,B3211,
84,24033805500,11001010600,3,3,1,24033804900__24033805000,24033804900,24033805000,#2ca02c,2447.83902536062,True,True,B3208;B3296,
84,24033805500,11001010600,4,4,1,11001009508__24033804900,11001009508,24033804900,#d62728,254.7446494237621,True,True,B3208,
84,24033805500,11001010600,5,5,1,11001009503__11001009508,11001009503,11001009508,#9467bd,360.7014862955976,True,True,B3208,
84,24033805500,11001010600,6,6,1,11001009503__11001009504,11001009503,11001009504,#8c564b,1301.213363312107,False,False,,
84,24033805500,11001010600,7,7,1,11001009504__11001009509,11001009504,11001009509,#e377c2,966.4054282093003,False,False,,
84,24033805500,11001010600,8,9,1,11001009201__11001009301,11001009201,11001009301,#7f7f7f,724.988826026391,False,False,,
84,24033805500,11001010600,9,10,1,11001009201__11001009204,11001009201,11001009204,#bcbd22,690.2505493027605,False,False,,
84,24033805500,11001010600,10,11,1,11001008702__11001009204,11001008702,11001009204,#17becf,432.72507145476806,False,False,,
84,24033805500,11001010600,11,12,1,11001008702__11001009102,11001008702,11001009102,#aec7e8,1359.1832716400997,False,False,,
84,24033805500,11001010600,12,13,1,11001008803__11001009102,11001008803,11001009102,#ffbb78,2215.60338899078,False,False,,
84,24033805500,11001010600,13,14,1,11001008803__11001010600,11001008803,11001010600,#98df8a,926.2964241672174,False,False,,
85,24005401504,24510250103,1,1,1,24005401504__24005401505,24005401504,24005401505,#1f77b4,2706.9205436223447,True,True,B030091,
85,24005401504,24510250103,2,2,1,24005401101__24005401505,24005401101,24005401505,#ff7f0e,2268.685724803367,True,True,B1110;B1111;S2001030060,
85,24005401504,24510250103,3,4,1,24005400600__24005400701,24005400600,24005400701,#2ca02c,1142.5937888480044,True,True,S1999030137;S1999030140;S2011030463;S2011031018,
85,24005401504,24510250103,4,6,1,24510250101__24510280403,24510250101,24510280403,#d62728,1612.906819218949,True,True,S2011241014;S2012241405,
85,24005401504,24510250103,5,7,1,24510250101__24510250103,24510250101,24510250103,#9467bd,549.1439101064004,True,True,B240118;S2011031013,
85,24005401504,24510250103,6,8,2,24510250102__24510250103,24510250102,24510250103,#8c564b,1029.6438438188218,True,True,B240118,
86,24033806712,24027605503,1,1,1,24033806712__24033807408,24033806712,24033807408,#1f77b4,1462.0825906543275,True,True,S2010160122,
86,24033806712,24027605503,2,2,1,24033800208__24033807408,24033800208,24033807408,#ff7f0e,6355.21323454173,True,True,B160003;B160034;B3109,
86,24033806712,24027605503,3,3,1,24033800208__24033800215,24033800208,24033800215,#2ca02c,2813.067707709451,True,True,S2015160248;S2015160250,
86,24033806712,24027605503,4,4,1,24033800212__24033800215,24033800212,24033800215,#d62728,1261.3237493737222,True,True,B160131,
86,24033806712,24027605503,5,5,1,24033800212__24033800213,24033800212,24033800213,#9467bd,3792.3627194802234,True,True,B160131;B3110,
86,24033806712,24027605503,6,6,1,24033800106__24033800213,24033800106,24033800213,#8c564b,1796.2119291778984,True,True,S2012161256,
86,24033806712,24027605503,7,7,1,24033800106__24033800108,24033800106,24033800108,#e377c2,1163.3660945634585,True,True,S2012161256,
86,24033806712,24027605503,8,8,1,24033800108__24033800109,24033800108,24033800109,#7f7f7f,2171.9611058003043,True,True,B160032,
86,24033806712,24027605503,9,9,1,24033800105__24033800109,24033800105,24033800109,#bcbd22,838.0039622602342,True,True,B160114;S2012161259,
86,24033806712,24027605503,10,10,1,24027606906__24033800105,24027606906,24033800105,#17becf,1012.5763901592434,False,False,,
86,24033806712,24027605503,11,11,1,24027606805__24027606906,24027606805,24027606906,#aec7e8,1849.1609053020034,True,True,B2529;S2006130012,
86,24033806712,24027605503,12,12,1,24027606805__24027606806,24027606805,24027606806,#ffbb78,4584.207770630129,True,True,B2564;B2565;S2006130014;S2006130016;S2006130018;S2010130035;S2010130036;S2013130220,
86,24033806712,24027605503,13,13,1,24027606803__24027606806,24027606803,24027606806,#98df8a,4884.074735093533,False,False,,
86,24033806712,24027605503,14,15,1,24027605102__24027605602,24027605102,24027605602,#ff9896,1911.9893000008797,True,True,B130055;S2005130093;S2010130077;S2010130078;S2010130081;S2010130083;S2010130084,
87,24510270502,24005492102,1,1,1,24510270501__24510270502,24510270501,24510270502,#1f77b4,2062.272756821395,True,True,B240102;B240199;S2009030052,
87,24510270502,24005492102,2,2,1,24510270501__24510270703,24510270501,24510270703,#ff7f0e,1176.3732203024106,True,True,S2012240147;S2012240148,
87,24510270502,24005492102,3,3,1,24005492102__24510270703,24005492102,24510270703,#2ca02c,1514.4355828505863,True,True,B1050;S2012030149;S2012240147;S2012240148,
88,24510160300,24510040200,1,1,1,24510160200__24510160300,24510160200,24510160300,#1f77b4,1022.6769472074188,True,True,S2012240473,
88,24510160300,24510040200,2,3,1,24510160100__24510180200,24510160100,24510180200,#ff7f0e,373.97878983414705,True,True,B240040,
88,24510160300,24510040200,3,4,1,24510160100__24510180100,24510160100,24510180100,#2ca02c,190.99564777036787,True,True,S2009240050,
88,24510160300,24510040200,4,5,1,24510040200__24510180100,24510040200,24510180100,#d62728,631.0109105281517,True,True,S2003240021;S2009240019;S2009240020;S2012240488,
89,24003740201,24025301302,1,2,1,24003730401__24003730402,24003730401,24003730402,#1f77b4,2494.664468257779,True,True,B0632;S2011020888,
89,24003740201,24025301302,2,3,1,24003730401__24003751000,24003730401,24003751000,#ff7f0e,76.59748994637854,True,True,S2011020905,
89,24003740201,24025301302,3,4,1,24003750900__24003751000,24003750900,24003751000,#2ca02c,2855.6428841893157,True,True,B0614;B0615;B0616;S2011020905,
89,24003740201,24025301302,4,5,1,24003750900__24003751102,24003750900,24003751102,#d62728,141.55493269053474,True,True,B0617,
89,24003740201,24025301302,5,6,1,24003730100__24003751102,24003730100,24003751102,#9467bd,2348.5050023519902,False,False,,
89,24003740201,24025301302,6,7,1,24003730100__24510250500,24003730100,24510250500,#8c564b,5072.208663119863,True,True,B0812;S2012241370,
89,24003740201,24025301302,7,8,1,24510250500__24510250600,24510250500,24510250600,#e377c2,7256.587925820048,True,True,B240056;B240062;S2003240011,
89,24003740201,24025301302,8,9,1,24510250600__24510260605,24510250600,24510260605,#7f7f7f,5625.204302888408,False,False,,
89,24003740201,24025301302,9,10,1,24005421102__24510260605,24005421102,24510260605,#bcbd22,2143.4648057550844,False,False,,
89,24003740201,24025301302,10,11,1,24005421101__24005421102,24005421101,24005421102,#17becf,1492.7582502122118,True,True,B030032;B030035;S2012030162;S2012030170;S2013030244,
89,24003740201,24025301302,11,12,1,24005420900__24005421101,24005420900,24005421101,#aec7e8,1090.9614956759974,True,True,S2012030169;S2012030173;S2012030174;S2013030244,
89,24003740201,24025301302,12,14,1,24005420200__24005420800,24005420200,24005420800,#ffbb78,1217.9369061579055,True,True,B030004;B030005,
89,24003740201,24025301302,13,16,1,24005420100__24005420303,24005420100,24005420303,#98df8a,831.5670182242601,True,True,B030005;S2012030016;S2012030017,
89,24003740201,24025301302,14,17,1,24005420100__24005452400,24005420100,24005452400,#ff9896,1930.0978786270366,True,True,B0918;S2012030014,
89,24003740201,24025301302,15,18,1,24005450400__24005452400,24005450400,24005452400,#c5b0d5,2536.4293354457445,True,True,S2017030282,
89,24003740201,24025301302,16,19,1,24005450400__24005450501,24005450400,24005450501,#c49c94,2244.4278297599462,True,True,B1059,
89,24003740201,24025301302,17,20,1,24005450501__24005450800,24005450501,24005450800,#f7b6d2,948.6854461228775,True,True,B030021;S2001030127;S2012030059;S2012030060,
89,24003740201,24025301302,18,21,1,24005450800__24005451500,24005450800,24005451500,#c7c7c7,1789.2745210275043,True,True,B1060;S2012030056,
89,24003740201,24025301302,19,22,1,24005451500__24005451600,24005451500,24005451600,#dbdb8d,2251.7453752672154,True,True,B1060,
89,24003740201,24025301302,20,23,1,24005451402__24005451600,24005451402,24005451600,#9edae5,2729.461534357629,True,True,B1061;S2009030015;S2009030016,
89,24003740201,24025301302,21,24,1,24005451402__24005451701,24005451402,24005451701,#393b79,4465.277840898902,True,True,S2012030185,
89,24003740201,24025301302,22,25,1,24005451701__24005451702,24005451701,24005451702,#6b6ecf,5593.768612056308,True,True,S1997030009,
89,24003740201,24025301302,23,26,1,24005411302__24005451702,24005411302,24005451702,#637939,6969.712976659587,True,True,S2012030044,
89,24003740201,24025301302,24,27,1,24005411302__24025301401,24005411302,24025301401,#b5cf6b,1857.3050120081755,False,False,,
89,24003740201,24025301302,25,29,2,24025301301__24025301302,24025301301,24025301302,#8c6d31,4350.098116164561,True,True,B120025;B2342,
90,24031706012,24031704501,1,1,1,24031701205__24031706012,24031701205,24031706012,#1f77b4,1935.9654428310334,True,True,B2851;S2010150046;S2010150047,
90,24031706012,24031704501,2,2,1,24031701205__24031704501,24031701205,24031704501,#ff7f0e,1571.9030224574562,True,True,B2931;S2001150167;S2001150171;S2001150173,
91,24510280402,24510120600,1,1,1,24510160801__24510280402,24510160801,24510280402,#1f77b4,611.9140976903933,True,True,S2012241394,
91,24510280402,24510120600,2,2,1,24510160801__24510160802,24510160801,24510160802,#ff7f0e,1775.129707091248,True,True,S2012241418,
91,24510280402,24510120600,3,3,1,24510150900__24510160802,24510150900,24510160802,#2ca02c,1245.1864011653563,True,True,B240112,
91,24510280402,24510120600,4,4,1,24510150900__24510160700,24510150900,24510160700,#d62728,454.92031888391756,True,True,B240112,
91,24510280402,24510120600,5,6,1,24510150300__24510150600,24510150300,24510150600,#9467bd,364.705327922301,True,True,,
91,24510280402,24510120600,6,8,1,24510150200__24510150400,24510150200,24510150400,#8c564b,547.0022292394789,True,True,B240019,
91,24510280402,24510120600,7,9,1,24510130300__24510150400,24510130300,24510150400,#e377c2,480.16768296369696,True,True,B240019,
91,24510280402,24510120600,8,10,1,24510130200__24510130300,24510130200,24510130300,#7f7f7f,402.7701577865739,True,True,S2013240279,
91,24510280402,24510120600,9,11,1,24510130100__24510130200,24510130100,24510130200,#bcbd22,905.368330360244,True,True,B240002,
91,24510280402,24510120600,10,13,2,24510120600__24510120700,24510120600,24510120700,#17becf,1357.0235576539894,True,True,S2005240011;S2013240574,
92,24033807408,24013514100,1,1,1,24033800208__24033807408,24033800208,24033807408,#1f77b4,6355.21323454173,True,True,B160003;B160034;B3109,
92,24033807408,24013514100,2,2,1,24033800208__24033800212,24033800208,24033800212,#ff7f0e,482.5238579092827,True,True,S2015160248;S2015160250,
92,24033807408,24013514100,3,3,1,24033800106__24033800212,24033800106,24033800212,#2ca02c,1684.2309547446075,True,True,S2015160296,
92,24033807408,24013514100,4,4,1,24033800106__24033800203,24033800106,24033800203,#d62728,1187.174426012907,True,True,S1999160090;S2015160296,
92,24033807408,24013514100,5,5,1,24027606805__24033800203,24027606805,24033800203,#9467bd,2378.6787627517942,False,False,,
92,24033807408,24013514100,6,6,1,24027606805__24031701410,24027606805,24031701410,#8c564b,2960.8435538834296,False,False,,
92,24033807408,24013514100,7,7,1,24027605102__24031701410,24027605102,24031701410,#e377c2,254.07137871273002,False,False,,
92,24033807408,24013514100,8,8,1,24027605102__24027605504,24027605102,24027605504,#7f7f7f,5713.566587791666,True,True,B2516;S2010130077;S2010130078;S2010130079;S2010130080;S2010130081;S2010130082;S2010130083;S2010130084,
92,24033807408,24013514100,9,9,1,24027605504__24027605505,24027605504,24027605505,#bcbd22,4753.962135223262,True,True,B130051;B130056;S1998130132;S1998130133;S1998130134;S1998130135;S2010130077;S2010130078;S2010130079;S2010130081;S2010130083;S2010130084,
92,24033807408,24013514100,10,11,1,24027603004__24027605104,24027603004,24027605104,#17becf,8686.40847910829,True,True,S2005130041;S2011130721;S2011130722,
92,24033807408,24013514100,11,12,1,24027603003__24027605104,24027603003,24027605104,#aec7e8,1214.1963847675552,True,True,S2005130014;S2011130722,
92,24033807408,24013514100,12,13,1,24013505208__24027603003,24013505208,24027603003,#ffbb78,2629.6915464456947,True,True,B1583,
92,24033807408,24013514100,13,14,1,24013505208__24013514202,24013505208,24013514202,#98df8a,4053.2877445035915,False,False,,
92,24033807408,24013514100,14,15,1,24013514100__24013514202,24013514100,24013514202,#ff9896,3742.388267843395,True,True,S2000060038;S2010060014,
93,24005403202,24005403402,1,1,1,24005403201__24005403202,24005403201,24005403202,#1f77b4,1389.6788377608211,True,True,S2011031033,
93,24005403202,24005403402,2,2,1,24005403201__24005403402,24005403201,24005403402,#ff7f0e,1458.1089849890955,True,True,S2012031535,
94,24027605505,11001007301,1,2,1,24027605102__24027605504,24027605102,24027605504,#1f77b4,5713.566587791666,True,True,B2516;S2010130077;S2010130078;S2010130079;S2010130080;S2010130081;S2010130082;S2010130083;S2010130084,
94,24027605505,11001007301,2,4,1,24031701408__24031701409,24031701408,24031701409,#ff7f0e,5643.991928523113,True,True,B2842;S2012150650,
94,24027605505,11001007301,3,6,1,24031701414__24031701420,24031701414,24031701420,#2ca02c,1325.920002685709,True,True,B150051;B150099;S2006150069;S2006150070;S2006150071;S2006150072;S2006150073;S2006150074;S2006150075;S2006150076;S2012150656,
94,24027605505,11001007301,4,7,1,24031701414__24031701421,24031701414,24031701421,#d62728,1947.1748477121332,True,True,B2726;S2006150069;S2006150070;S2006150071;S2006150072;S2006150073;S2006150074;S2006150075;S2006150076,
94,24027605505,11001007301,5,8,1,24031701421__24031701508,24031701421,24031701508,#9467bd,1989.249500326985,False,False,,
94,24027605505,11001007301,6,9,1,24031701508__24031701509,24031701508,24031701509,#8c564b,2375.2361810509146,True,True,S2017150247,
94,24027605505,11001007301,7,10,1,24031701509__24031701601,24031701509,24031701601,#e377c2,430.7925863913856,True,True,S2000150193;S2000150194;S2000150195,
94,24027605505,11001007301,8,11,1,24031701601__24033807305,24031701601,24033807305,#7f7f7f,945.5824459017248,True,True,S2012150872,
94,24027605505,11001007301,9,12,1,24033805906__24033807305,24033805906,24033807305,#bcbd22,997.6943170189587,True,True,S2012150872;S2012161051,
94,24027605505,11001007301,10,13,1,24033805906__24033805907,24033805906,24033805907,#17becf,937.0998632010956,True,True,,
94,24027605505,11001007301,11,14,1,24033805904__24033805907,24033805904,24033805907,#aec7e8,915.6007036407897,True,True,S2012161088,
94,24027605505,11001007301,12,16,1,24033805602__24033805700,24033805602,24033805700,#ffbb78,1235.6061883910668,True,True,B3214,
94,24027605505,11001007301,13,17,1,24033805601__24033805700,24033805601,24033805700,#98df8a,1663.850978805744,True,True,B3214;S2012161129;S2012161130,
94,24027605505,11001007301,14,19,1,24033805202__24033805500,24033805202,24033805500,#ff9896,1046.0970591919877,True,True,B3212;B3261;B3263,
94,24027605505,11001007301,15,21,1,24033805000__24033805201,24033805000,24033805201,#c5b0d5,999.7349211188213,True,True,B3209;S2012161116,
94,24027605505,11001007301,16,22,1,11001009508__24033805000,11001009508,24033805000,#c49c94,467.02430131286786,True,True,B3208,
94,24027605505,11001007301,17,23,1,11001009508__11001009509,11001009508,11001009509,#f7b6d2,1614.919232780282,True,True,B3208,
94,24027605505,11001007301,18,24,1,11001009504__11001009509,11001009504,11001009509,#c7c7c7,966.4054282093003,False,False,,
94,24027605505,11001007301,19,25,1,11001009501__11001009504,11001009501,11001009504,#dbdb8d,1458.7488272249986,False,False,,
94,24027605505,11001007301,20,26,1,11001009201__11001009501,11001009201,11001009501,#9edae5,631.04352239666,False,False,,
94,24027605505,11001007301,21,27,1,11001009201__11001009204,11001009201,11001009204,#393b79,690.2505493027605,False,False,,
94,24027605505,11001007301,22,28,1,11001009203__11001009204,11001009203,11001009204,#6b6ecf,936.5719845399643,False,False,,
94,24027605505,11001007301,23,29,1,11001008702__11001009203,11001008702,11001009203,#637939,279.96715001328414,False,False,,
94,24027605505,11001007301,24,30,1,11001008702__11001010600,11001008702,11001010600,#b5cf6b,279.4402338677815,False,False,,
94,24027605505,11001007301,25,31,1,11001006202__11001010600,11001006202,11001010600,#8c6d31,654.9793367959608,False,False,,
94,24027605505,11001007301,26,32,1,11001006202__11001010500,11001006202,11001010500,#e7ba52,909.97115411143,False,False,,
94,24027605505,11001007301,27,33,1,11001006400__11001010500,11001006400,11001010500,#843c39,413.7240613486557,False,False,,
94,24027605505,11001007301,28,34,1,11001006400__11001011000,11001006400,11001011000,#d6616b,2058.137713937565,False,False,,
94,24027605505,11001007301,29,35,1,11001007301__11001011000,11001007301,11001011000,#7b4173,480.2634405152304,False,False,,
95,24510200500,24510200300,1,1,1,24510200300__24510200500,24510200300,24510200500,#1f77b4,901.2727175292933,True,True,B240034;B240167;S2012241363;S2012241414;S2013240313,
96,24031703209,24031701214,1,1,1,24031703209__24031703902,24031703209,24031703902,#1f77b4,1685.0728041650052,True,True,S2012150790,
96,24031703209,24031701214,2,2,1,24031703800__24031703902,24031703800,24031703902,#ff7f0e,1385.4363719722924,True,True,B2737;B2832;B2909;S2012150733,
96,24031703209,24031701214,3,3,1,24031703602__24031703800,24031703602,24031703800,#2ca02c,1838.75979632045,True,True,S2012150733,
96,24031703209,24031701214,4,4,1,24031703601__24031703602,24031703601,24031703602,#d62728,1173.4292014549562,True,True,S2012150870,
96,24031703209,24031701214,5,5,1,24031703502__24031703601,24031703502,24031703601,#9467bd,1846.6904651974517,True,True,B2797;S2012150734,
96,24031703209,24031701214,6,6,1,24031703502__24031704300,24031703502,24031704300,#8c564b,681.8601187080086,True,True,B150079,
96,24031703209,24031701214,7,7,1,24031701214__24031704300,24031701214,24031704300,#e377c2,1752.394793803896,True,True,S2012150910;S2012150911,
96,24031703209,24031701214,8,8,2,24031701202__24031701214,24031701202,24031701214,#7f7f7f,2070.4622066093752,True,True,B2905,
97,24013505101,24043000500,1,1,1,24013505101__24013514100,24013505101,24013514100,#1f77b4,5012.052057892257,False,False,,
97,24013505101,24043000500,2,2,1,24013509001__24013514100,24013509001,24013514100,#ff7f0e,5884.243918278434,False,False,,
97,24013505101,24043000500,3,3,1,24013509001__24021751702,24013509001,24021751702,#2ca02c,4285.487769898251,False,False,,
97,24013505101,24043000500,4,4,1,24021751600__24021751702,24021751600,24021751702,#d62728,14771.600934167474,False,False,,
97,24013505101,24043000500,5,5,1,24021751600__24021767600,24021751600,24021767600,#9467bd,12538.041628099574,True,True,B2044,
97,24013505101,24043000500,6,6,1,24021751302__24021767600,24021751302,24021767600,#8c564b,6618.920396101273,False,False,,
97,24013505101,24043000500,7,7,1,24021751302__24021767500,24021751302,24021767500,#e377c2,8381.922115762325,False,False,,
97,24013505101,24043000500,8,9,1,24021752801__24021752802,24021752801,24021752802,#7f7f7f,12298.022703152203,False,False,,
97,24013505101,24043000500,9,10,1,24021752802__24043011302,24021752802,24043011302,#bcbd22,11055.582283013404,True,True,B3922,
97,24013505101,24043000500,10,11,1,24043011202__24043011302,24043011202,24043011302,#17becf,5496.43326965872,True,True,B210049,
97,24013505101,24043000500,11,12,1,24043011201__24043011202,24043011201,24043011202,#aec7e8,10221.168033826647,True,True,B4032;S2011210331,
97,24013505101,24043000500,12,13,1,24043000601__24043011201,24043000601,24043011201,#ffbb78,3627.506596688703,True,True,B3919,
97,24013505101,24043000500,13,14,1,24043000500__24043000601,24043000500,24043000601,#98df8a,2172.9226922364765,True,True,B3946;S2011210326,
98,24021750803,24043011302,1,1,1,24021750801__24021750803,24021750801,24021750803,#1f77b4,2919.8939637668173,True,True,B100038;B1925;B2010;B2011;S2017100237,
98,24021750803,24043011302,2,2,1,24021750701__24021750801,24021750701,24021750801,#ff7f0e,1111.168858004497,True,True,B1908,
98,24021750803,24043011302,3,3,1,24021750701__24021751201,24021750701,24021751201,#2ca02c,3401.5791140929664,True,True,B100016;B100019;S2013100204,
98,24021750803,24043011302,4,4,1,24021751201__24021751301,24021751201,24021751301,#d62728,3981.446153996171,False,False,,
98,24021750803,24043011302,5,5,1,24021751301__24021770700,24021751301,24021770700,#9467bd,9667.151039670494,False,False,,
98,24021750803,24043011302,6,6,1,24021752801__24021770700,24021752801,24021770700,#8c564b,8133.826175086182,False,False,,
98,24021750803,24043011302,7,7,1,24021752801__24021752802,24021752801,24021752802,#e377c2,12298.022703152203,False,False,,
98,24021750803,24043011302,8,8,1,24021752802__24043011302,24021752802,24043011302,#7f7f7f,11055.582283013404,True,True,B3922,
99,24510170100,24510120600,1,1,1,24510170100__24510170200,24510170100,24510170200,#1f77b4,762.9345022832576,True,True,B240188;B240190,
99,24510170100,24510120600,2,2,1,24510110200__24510170200,24510110200,24510170200,#ff7f0e,290.82896711841687,True,True,B240135;B240188;B240190,
99,24510170100,24510120600,3,3,1,24510110200__24510120500,24510110200,24510120500,#2ca02c,602.2497730641348,True,True,BC002;S2005240069;S2005240076;S2010240001;S2010240002;S2010240094;S2010240095,
